0.33, 0, 0, 7.741974, 3.201961, 0, 810.1714, -2511.144, -2.357685, 0.008106529, 0.101595, 41.24431, 2.280473, 1.925492, 23.1594
 
0.3399999, -0.07197198, 0, 7.873327, 3.189771, 0.671351933156721658101, 861.897, -2511.656, -2.357685, 0.008106529, 0.101595, 42.54147, 2.280473, 1.924961, 23.17027
 
0.3499999, -0.07409046, -0.0007197197, 8.004122, 3.177558, 0.6525184129816047111425, 915.0015, -2512.169, -2.357685, 0.008106529, 0.101595, 43.83341, 2.280473, 1.92443, 23.18114
 
0.3599999, -0.07619323, -0.001460624, 8.134504, 3.165474, 0.6348198171396871342307, 969.4626, -2512.682, -2.357685, 0.008106529, 0.101595, 45.12006, 2.280473, 1.9239, 23.19201
 
0.3699999, -0.07829614, -0.002222557, 8.270237, 3.158706, 0.6181480709492056081158, 1025.492, -2513.197, -2.357685, 0.008106529, 0.101595, 46.40667, 2.280473, 1.923369, 23.20288
 
0.3799999, -0.08038927, -0.003005518, 8.413984, 3.159858, 0.6023385392431931304212774104, 1083.113, -2513.712, -2.357685, 0.008106529, 0.101595, 47.69377, 2.280473, 1.922838, 23.21375
 
0.3899999, -0.08247046, -0.003809411, 8.557975, 3.161163, 0.5873102711413427027729, 1142.328, -2514.228, -2.357685, 0.008106529, 0.101595, 48.98134, 2.280473, 1.922308, 23.22461
 
0.3999999, -0.08453796, -0.004634115, 8.701898, 3.162312, 0.5729982956773781648691, 1203.135, -2514.744, -2.357685, 0.008106529, 0.101595, 50.26938, 2.280473, 1.921777, 23.23548
 
0.4099999, -0.08658999, -0.005479495, 8.846063, 3.163614, 0.5593434591344336537397, 1265.536, -2515.262, -2.357685, 0.008106529, 0.101595, 51.55787, 2.280473, 1.921246, 23.24635
 
0.4199999, -0.08862459, -0.006345395, 8.990159, 3.164762, 0.5462922147830233224931, 1329.532, -2515.78, -2.357685, 0.008106529, 0.101595, 52.84679, 2.280473, 1.920716, 23.25722
 
0.4299999, -0.09063961, -0.007231641, 9.134487, 3.166061, 0.5337967630557265591135, 1395.121, -2516.299, -2.357685, 0.008106529, 0.101595, 54.13612, 2.280473, 1.920185, 23.26809
 
0.4399998, -0.09263323, -0.008138037, 9.278746, 3.167207, 0.5218133694509737713753, 1462.307, -2516.819, -2.357685, 0.008106529, 0.101595, 55.42587, 2.280473, 1.919654, 23.27895
 
0.4499998, -0.09460298, -0.00906437, 9.423235, 3.168505, 0.5103018038343083151479, 1531.087, -2517.339, -2.357685, 0.008106529, 0.101595, 56.71601, 2.280473, 1.919124, 23.28982
 
0.4599998, -0.09654709, -0.0100104, 9.567648, 3.169649, 0.4992274430586542632527, 1601.462, -2517.861, -2.357685, 0.008106529, 0.101595, 58.00653, 2.280473, 1.918593, 23.30069
 
0.4699998, -0.09846286, -0.01097587, 9.712288, 3.170944, 0.4885563648503582781301, 1673.433, -2518.383, -2.357685, 0.008106529, 0.101595, 59.29742, 2.280473, 1.918062, 23.31156
 
0.4799998, -0.1003482, -0.0119605, 9.856851, 3.172085, 0.4782580812155370104801774104, 1747.001, -2518.906, -2.357685, 0.008106529, 0.101595, 60.58868, 2.280473, 1.917531, 23.32243
 
0.4899998, -0.1022004, -0.01296398, 10.00164, 3.173379, 0.4683051880033693088203, 1822.165, -2519.429, -2.357685, 0.008106529, 0.101595, 61.88031, 2.280473, 1.917001, 23.3333
 
0.4999998, -0.1040171, -0.01398598, 10.14634, 3.174518, 0.4586716828098749956653, 1898.925, -2519.953, -2.357685, 0.008106529, 0.101595, 63.17226, 2.280473, 1.91647, 23.34416
 
0.5099998, -0.1057955, -0.01502616, 10.29112, 3.175655, 0.4493343667247670554997, 1977.283, -2520.478, -2.357685, 0.008106529, 0.101595, 64.46458, 2.280473, 1.915939, 23.35503
 
0.5199998, -0.1075328, -0.01608411, 10.43627, 3.1771, 0.4402713724972599913372774104, 2057.237, -2521.004, -2.357685, 0.008106529, 0.101595, 65.75723, 2.280473, 1.915409, 23.3659
 
0.5299998, -0.1092268, -0.01715944, 10.58103, 3.178081, 0.4314633560208917314404774104, 2138.788, -2521.531, -2.357685, 0.008106529, 0.101595, 67.05019, 2.280473, 1.914878, 23.37677
 
0.5399998, -0.1108741, -0.01825171, 10.72616, 3.179369, 0.4228914638005946150582, 2221.936, -2522.058, -2.357685, 0.008106529, 0.101595, 68.34348, 2.280473, 1.914347, 23.38764
 
0.5499998, -0.1124717, -0.01936045, 10.87136, 3.180657, 0.4145377534767496470706225896, 2306.682, -2522.586, -2.357685, 0.008106529, 0.101595, 69.63708, 2.280473, 1.913817, 23.3985
 
0.5599998, -0.114017, -0.02048516, 11.01646, 3.18179, 0.4063872964454542668462, 2393.024, -2523.115, -2.357685, 0.008106529, 0.101595, 70.93097, 2.280473, 1.913286, 23.40937
 
0.5699998, -0.1155068, -0.02162533, 11.16179, 3.183075, 0.3984254444521791548415225896, 2480.964, -2523.645, -2.357685, 0.008106529, 0.101595, 72.22518, 2.280473, 1.912755, 23.42024
 
0.5799997, -0.1169376, -0.0227804, 11.30702, 3.184204, 0.3906371988056780897163, 2570.501, -2524.175, -2.357685, 0.008106529, 0.101595, 73.51968, 2.280473, 1.912224, 23.43111
 
0.5899997, -0.1183068, -0.02394978, 11.45231, 3.185333, 0.3830113455311917401868, 2661.635, -2524.707, -2.357685, 0.008106529, 0.101595, 74.81446, 2.280473, 1.911694, 23.44198
 
0.5999997, -0.1196105, -0.02513285, 11.59781, 3.186615, 0.3755350586450860153519, 2754.366, -2525.239, -2.357685, 0.008106529, 0.101595, 76.10953, 2.280473, 1.911163, 23.45285
 
0.6099997, -0.120846, -0.02632895, 11.74338, 3.187897, 0.368198245570075624698, 2848.695, -2525.771, -2.357685, 0.008106529, 0.101595, 77.40488, 2.280473, 1.910632, 23.46371
 
0.6199997, -0.1220094, -0.02753741, 11.88884, 3.189022, 0.3609894119820300984735, 2944.619, -2526.305, -2.357685, 0.008106529, 0.101595, 78.70049, 2.280473, 1.910102, 23.47458
 
0.6299997, -0.1230977, -0.02875751, 12.03436, 3.190146, 0.3538995166137973297198774104, 3042.142, -2526.839, -2.357685, 0.008106529, 0.101595, 79.99639, 2.280473, 1.909571, 23.48545
 
0.6399997, -0.1241065, -0.02998848, 12.18009, 3.191424, 0.3469188173248047244798774104, 3141.26, -2527.374, -2.357685, 0.008106529, 0.101595, 81.29254, 2.280473, 1.90904, 23.49632
 
0.6499997, -0.1250327, -0.03122955, 12.32588, 3.192701, 0.3400391839833495422996774104, 3241.975, -2527.91, -2.357685, 0.008106529, 0.101595, 82.58895, 2.280473, 1.908509, 23.50719
 
0.6599997, -0.1258732, -0.03247987, 12.47157, 3.193822, 0.333253397593179810977, 3344.286, -2528.446, -2.357685, 0.008106529, 0.101595, 83.88562, 2.280473, 1.907979, 23.51805
 
0.6699997, -0.126624, -0.03373861, 12.6173, 3.194941, 0.3265537485466463438294225896, 3448.194, -2528.984, -2.357685, 0.008106529, 0.101595, 85.18255, 2.280473, 1.907448, 23.52892
 
0.6799996, -0.1272811, -0.03500485, 12.76325, 3.196215, 0.3199333682842056599704774104, 3553.697, -2529.522, -2.357685, 0.008106529, 0.101595, 86.47971, 2.280473, 1.906917, 23.53979
 
0.6899996, -0.1278408, -0.03627766, 12.90924, 3.197488, 0.3133853882463205863745, 3660.796, -2530.061, -2.357685, 0.008106529, 0.101595, 87.77713, 2.280473, 1.906387, 23.55066
 
0.6999996, -0.1282997, -0.03755606, 13.05513, 3.198603, 0.3069039210962385667482, 3769.49, -2530.6, -2.357685, 0.008106529, 0.101595, 89.07478, 2.280473, 1.905856, 23.56153
 
0.7099996, -0.1286542, -0.03883906, 13.20107, 3.199719, 0.3004841308073444335939, 3879.778, -2531.141, -2.357685, 0.008106529, 0.101595, 90.37267, 2.280473, 1.905325, 23.5724
 
0.7199996, -0.1288999, -0.0401256, 13.34722, 3.200989, 0.2941202702175729520358, 3991.662, -2531.682, -2.357685, 0.008106529, 0.101595, 91.67079, 2.280473, 1.904794, 23.58327
 
0.7299996, -0.129033, -0.0414146, 13.4934, 3.202257, 0.2878073631256230349055774104, 4105.138, -2532.224, -2.357685, 0.008106529, 0.101595, 92.96912, 2.280473, 1.904264, 23.59413
 
0.7399996, -0.1290507, -0.04270493, 13.63948, 3.203369, 0.2815416248150141000074774104, 4220.208, -2532.766, -2.357685, 0.008106529, 0.101595, 94.26769, 2.280473, 1.903733, 23.605
 
0.7499996, -0.1289487, -0.04399544, 13.78561, 3.204478, 0.2753184295211570558561, 4336.872, -2533.31, -2.357685, 0.008106529, 0.101595, 95.56647, 2.280473, 1.903202, 23.61587
 
0.7599996, -0.1287224, -0.04528492, 13.93193, 3.205744, 0.2691333617414881861049, 4455.127, -2533.854, -2.357685, 0.008106529, 0.101595, 96.86547, 2.280473, 1.902672, 23.62674
 
0.7699996, -0.1283693, -0.04657215, 14.07814, 3.206851, 0.2629836880696600921132, 4574.975, -2534.399, -2.357685, 0.008106529, 0.101595, 98.16468, 2.280473, 1.902141, 23.63761
 
0.7799996, -0.1278847, -0.04785584, 14.22456, 3.208116, 0.2568654836145062720146, 4696.415, -2534.945, -2.357685, 0.008106529, 0.101595, 99.4641, 2.280473, 1.90161, 23.64848
 
0.7899995, -0.1272658, -0.04913469, 14.37101, 3.209378, 0.2507767158431005150405774104, 4819.444, -2535.491, -2.357685, 0.008106529, 0.101595, 100.7637, 2.280473, 1.90108, 23.65934
 
0.7999995, -0.1265093, -0.05040735, 14.51718, 3.210324, 0.244714160737701011564, 4944.063, -2536.039, -2.357685, 0.008106529, 0.101595, 102.0635, 2.280473, 1.900549, 23.67021
 
0.8099995, -0.1256099, -0.05167244, 14.66387, 3.211743, 0.2386749447172730415267, 5070.271, -2536.587, -2.357685, 0.008106529, 0.101595, 103.3635, 2.280473, 1.900018, 23.68108
 
0.8199995, -0.1245664, -0.05292854, 14.81029, 3.212845, 0.2326578062096566444879, 5198.069, -2537.135, -2.357685, 0.008106529, 0.101595, 104.6637, 2.280473, 1.899487, 23.69195
 
0.8299995, -0.1233743, -0.0541742, 14.95674, 3.213945, 0.2266600118085037209335, 5327.456, -2537.685, -2.357685, 0.008106529, 0.101595, 105.9641, 2.280473, 1.898957, 23.70282
 
0.8399995, -0.1220301, -0.05540795, 15.10338, 3.215202, 0.2206800195922845737017, 5458.428, -2538.235, -2.357685, 0.008106529, 0.101595, 107.2647, 2.280473, 1.898426, 23.71368
 
0.8499995, -0.1205314, -0.05662825, 15.24991, 3.2163, 0.2147164278141540235545, 5590.986, -2538.786, -2.357685, 0.008106529, 0.101595, 108.5654, 2.280473, 1.897895, 23.72455
 
0.8599995, -0.1188742, -0.05783356, 15.39662, 3.217556, 0.2087673441158710785206, 5725.129, -2539.338, -2.357685, 0.008106529, 0.101595, 109.8663, 2.280473, 1.897365, 23.73542
 
