4926490,False,0.0,0.0,0.0,0
5926510,False,0.0,0.0,0.0,0
6926510,True,4.8765186558503634e-43,-117.8082504272461,35.34687805175781,5437117235
7926490,True,4.8765186558503634e-43,-117.80826568603516,35.34685516357422,5437159834
8928370,True,4.8765186558503634e-43,-117.80827331542969,35.347007751464844,5437194240
9926510,True,4.8765186558503634e-43,-117.80831146240234,35.34712219238281,5437358080
10926510,True,4.8765186558503634e-43,-117.80833435058594,35.347084045410156,5437508813
11926490,True,4.8765186558503634e-43,-117.80835723876953,35.3470458984375,5437638246
12926490,True,4.8765186558503634e-43,-117.80836486816406,35.34703826904297,5437692314
13926490,True,4.8765186558503634e-43,-117.8083724975586,35.34703063964844,5437726720
14926510,True,4.8765186558503634e-43,-117.8083724975586,35.34703063964844,5437729997
15926490,True,4.8765186558503634e-43,-117.8083724975586,35.34703826904297,5437729997
16928390,True,4.8765186558503634e-43,-117.8083724975586,35.34703826904297,5437734912
17926490,True,4.8765186558503634e-43,-117.8083724975586,35.3470344543457,5437748019
18926510,True,4.8765186558503634e-43,-117.8083724975586,35.34703826904297,5437756211
19926490,True,4.8765186558503634e-43,-117.8083724975586,35.3470344543457,5437764403
20926510,True,4.8765186558503634e-43,-117.8083724975586,35.3470344543457,5437772595
21928410,True,4.8765186558503634e-43,-117.8083724975586,35.34703063964844,5437769318
22926490,True,4.8765186558503634e-43,-117.8083724975586,35.3470344543457,5437761126
23926510,False,4.8765186558503634e-43,-117.80836486816406,35.3470344543457,5437748019
24926510,True,4.8765186558503634e-43,-117.80836486816406,35.3470344543457,5437751296
25926510,True,4.8765186558503634e-43,-117.80836486816406,35.34703063964844,5437762765
26926490,True,4.8765186558503634e-43,-117.80835723876953,35.34703826904297,5437715251
27926490,True,4.8765186558503634e-43,-117.808349609375,35.347042083740234,5437693952
28926490,True,4.8765186558503634e-43,-117.808349609375,35.347042083740234,5437690675
29926490,True,4.8765186558503634e-43,-117.808349609375,35.347042083740234,5437687398
30926510,True,4.8765186558503634e-43,-117.80834197998047,35.3470458984375,5437667738
31926510,True,4.8765186558503634e-43,-117.80834197998047,35.347049713134766,5437654630
32926490,True,4.8765186558503634e-43,-117.80834197998047,35.347049713134766,5437656269
33926510,True,4.8765186558503634e-43,-117.80834197998047,35.347049713134766,5437648077
34928230,True,4.8765186558503634e-43,-117.80834197998047,35.347049713134766,5437636608
35926490,True,4.8765186558503634e-43,-117.80833435058594,35.34705352783203,5437630054
36926510,True,4.8765186558503634e-43,-117.80833435058594,35.34705352783203,5437623501
37926510,True,4.8765186558503634e-43,-117.80834197998047,35.34705352783203,5437625139
38926490,True,4.8765186558503634e-43,-117.80834197998047,35.34705352783203,5437626778
39926510,True,4.8765186558503634e-43,-117.80834197998047,35.347049713134766,5437630054
40926490,True,4.8765186558503634e-43,-117.80834197998047,35.347049713134766,5437625139
41926490,True,4.8765186558503634e-43,-117.80834197998047,35.347049713134766,5437620224
42928260,True,4.8765186558503634e-43,-117.80833435058594,35.347049713134766,5437615309
43926490,True,4.8765186558503634e-43,-117.80833435058594,35.347049713134766,5437612032
44926490,True,4.8765186558503634e-43,-117.80833435058594,35.347049713134766,5437612032
45926490,True,4.8765186558503634e-43,-117.80833435058594,35.34705352783203,5437602202
46926510,True,4.8765186558503634e-43,-117.80833435058594,35.34705352783203,5437600563
47926490,True,4.8765186558503634e-43,-117.80833435058594,35.34705352783203,5437600563
48926490,True,4.8765186558503634e-43,-117.80833435058594,35.34705352783203,5437598925
49926490,True,4.8765186558503634e-43,-117.80833435058594,35.34705352783203,5437605478
50926510,True,4.8765186558503634e-43,-117.80833435058594,35.3470573425293,5437607117
51926490,True,4.8765186558503634e-43,-117.80833435058594,35.3470573425293,5437603840
52926490,True,4.8765186558503634e-43,-117.80833435058594,35.3470573425293,5437602202
53926510,True,4.8765186558503634e-43,-117.80833435058594,35.3470573425293,5437598925
54926490,True,4.8765186558503634e-43,-117.80833435058594,35.3470573425293,5437597286
55926490,False,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437597286
56926510,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437597286
57926490,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437600563
58926510,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437605478
59926510,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437607117
60928270,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437610394
61926510,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437615309
62926490,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437618586
63926510,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437618586
64926490,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437623501
65926490,True,4.8765186558503634e-43,-117.80834197998047,35.3470573425293,5437626778
66926510,True,4.8765186558503634e-43,-117.80834197998047,35.34705352783203,5437634970
67926510,True,4.8765186558503634e-43,-117.808349609375,35.34705352783203,5437644800
68928300,True,4.8765186558503634e-43,-117.808349609375,35.34705352783203,5437641523
69926510,True,4.8765186558503634e-43,-117.808349609375,35.347049713134766,5437646438
70926510,True,4.8765186558503634e-43,-117.808349609375,35.347049713134766,5437651354
