Time (sec),Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.01,0.01,0.01,0,0.6299423,0,12.29406,4.63,0,0,53.2577401,53.2577401,0.000149107,0.5325774,0.5325774,1.49107E-06,89.9999,89.9999,0.002662887,7.45532E-09
0.02,0.02,0.01,0,0.6299423,0,24.58811,4.629712,5.78935E-06,0,138.7000601,138.7000601,0.000298231,1.919578,1.919578,4.47338E-06,89.9999,89.9999,0.01492366,3.72776E-08
0.03,0.03,0.01,0,0.6299423,0,36.88217,4.628848,7.521E-05,0,224.184466,224.184466,0.00044743,4.161423,4.161423,8.94768E-06,89.9999,89.9999,0.04532867,1.04383E-07
0.04,0.04,0.01,0,0.6299425,0,38.07602,4.627409,0.000353466,0,232.563018,232.563018,0.000462053,6.487053,6.487053,1.35682E-05,89.9999,89.9999,0.09857105,2.16962E-07
0.05,0.05,0.01,0,0.6299427,0,39.26986,4.625653,0.00085893,0,240.9638611,240.9638611,0.000476715,8.896691,8.896691,1.83354E-05,89.9999,89.9999,0.1754898,3.7648E-07
0.05999999,0.05999999,0.01,0,0.629943,0,40.46371,4.623841,0.001615547,0,249.3727761,249.3727761,0.000491392,11.39042,11.39042,2.32493E-05,89.9999,89.9999,0.2769253,5.84404E-07
0.06999999,0.06999999,0.0100486,0,0.6293834,0,41.65757,4.621974,0.002645788,0,257.7898687,257.7898687,0.000506082,13.96832,13.96832,2.83101E-05,89.9999,89.9999,0.403719,8.42201E-07
0.07999999,0.07999999,0.01232283,0,0.607011,0,42.85143,4.62005,0.003837458,0,266.2163188,266.2163188,0.000520789,16.63048,16.63048,0.000033518,89.9999,89.9999,0.556713,1.15134E-06
0.08999999,0.08999999,0.01467139,0,0.5910515,0,44.04528,4.618071,0.005296535,0,274.6516212,274.6516212,0.000535512,19.377,19.377,3.88731E-05,89.9999,89.9999,0.7367504,1.5133E-06
0.09999999,0.09999999,0.01709438,0,0.5909876,0,44.57626,4.616036,0.007189631,0,278.4746012,278.4746012,0.000542184,22.16175,22.16175,4.4295E-05,89.9999,89.9999,0.9444441,1.92914E-06
0.11,0.11,0.01955109,0,0.5909389,0,44.82313,4.613955,0.0094038,0,280.3207629,280.3207629,0.000545406,24.96496,24.96496,4.9749E-05,89.9999,89.9999,1.180078,2.39936E-06
0.12,0.12,0.0220241,0,0.5908899,0,45.07001,4.611862,0.01193214,0,282.1673104,282.1673104,0.000548629,27.78663,27.78663,5.52353E-05,89.9999,89.9999,1.443836,2.92428E-06
0.13,0.13,0.0245134,0,0.5908407,0,45.31689,4.609756,0.0147805,0,284.0141171,284.0141171,0.000551852,30.62677,30.62677,6.07538E-05,89.9999,89.9999,1.735903,3.50422E-06
0.14,0.14,0.027019,0,0.5907911,0,45.56378,4.607639,0.01795478,0,285.8611624,285.8611624,0.000555076,33.48538,33.48538,6.63046E-05,89.9999,89.9999,2.056463,4.13952E-06
0.15,0.15,0.02954091,0,0.5907412,0,45.81067,4.605511,0.0214609,0,287.7084131,287.7084131,0.0005583,36.36246,36.36246,7.18876E-05,89.9999,89.9999,2.405702,4.83048E-06
0.16,0.16,0.03207912,0,0.5906911,0,46.01702,4.603371,0.02530482,0,289.27253,289.27253,0.00056103,39.25519,39.25519,7.74979E-05,89.9999,89.9999,2.783791,5.5774E-06
0.17,0.17,0.03463114,0,0.5906409,0,46.18285,4.60122,0.02948831,0,290.5530906,290.5530906,0.000563265,42.16072,42.16072,8.31305E-05,89.9999,89.9999,3.19087,6.38055E-06
0.18,0.18,0.03719446,0,0.5905903,0,46.34868,4.59906,0.03401183,0,291.8331315,291.8331315,0.000565499,45.07905,45.07905,8.87855E-05,89.9999,89.9999,3.627069,7.24013E-06
0.19,0.19,0.03976909,0,0.5905395,0,46.51451,4.596893,0.03887954,0,293.112478,293.112478,0.000567732,48.01017,48.01017,9.44629E-05,89.9999,89.9999,4.092515,8.15637E-06
0.2,0.2,0.04235502,0,0.5904888,0,46.68035,4.594718,0.04409563,0,294.3718181,294.3718181,0.000644613,50.95388812,50.95388812,0.000100909,89.99989,89.99989,4.602054,9.13323E-06
0.21,0.21,0.04495207,0,0.5904377,0,46.84619,4.592535,0.04966386,0,295.6486967,295.6486967,0.000651235,53.91037502,53.91037502,0.000107421,89.99989,89.99989,5.141157,1.01749E-05
0.22,0.22,0.0475604,0,0.5903863,0,46.99709,4.590344,0.05558873,0,296.8199478,296.8199478,0.000657475,56.87857443,56.87857443,0.000113996,89.99989,89.99989,5.709943,1.1282E-05
0.23,0.23,0.05017908,0,0.5903351,0,47.0882,4.588146,0.06187217,0,297.5711889,297.5711889,0.000662716,59.85428625,59.85428625,0.000120623,89.99989,89.99989,6.308486,1.24551E-05
0.24,0.24,0.0528044,0,0.5902834,0,47.1793,4.585943,0.06850837,0,298.3209915,298.3209915,0.000667805,62.8374961,62.8374961,0.000127301,89.99989,89.99989,6.936861,1.36947E-05
0.25,0.25,0.05543635,0,0.5902319,0,47.27042,4.583735,0.07549985,0,299.0693874,299.0693874,0.000672754,65.82818991,65.82818991,0.000134029,89.99989,89.99989,7.595142,1.50013E-05
0.26,0.26,0.05807493,0,0.5901803,0,47.36153,4.581523,0.08284891,0,299.8163012,299.8163012,0.000677575,68.82635285,68.82635285,0.000140805,89.99988,89.99988,8.283406,1.63755E-05
0.27,0.27,0.06072011,0,0.5901284,0,47.45265,4.579307,0.09055796,0,300.5617924,300.5617924,0.00068228,71.83197071,71.83197071,0.000147627,89.99988,89.99988,9.001726,1.78177E-05
0.28,0.28,0.06337188,0,0.5900766,0,47.54378,4.577086,0.09862941,0,301.3056822,301.3056822,0.000686876,74.84502746,74.84502746,0.000154496,89.99988,89.99988,9.750176,1.93283E-05
0.29,0.29,0.06603023,0,0.5900247,0,47.53601,4.574861,0.1070656,0,301.3527063,301.3527063,0.000689933,77.85855446,77.85855446,0.000161395,89.99988,89.99988,10.52876,2.09077E-05
0.3,0.3,0.06868903,0,0.5899728,0,47.52824,4.572634,0.1158484,0,301.3974217,301.3974217,0.000692883,80.87252861,80.87252861,0.000168324,89.99988,89.99988,11.33749,2.25563E-05
0.31,0.31,0.07134824,0,0.589921,0,47.52047,4.570408,0.1249776,0,301.4398046,301.4398046,0.000695734,83.88692659,83.88692659,0.000175282,89.99988,89.99988,12.17636,2.42744E-05
0.32,0.32,0.07400784,0,0.5898691,0,47.51271,4.568182,0.1344532,0,301.4796841,301.4796841,0.000698492,86.90172336,86.90172336,0.000182267,89.99988,89.99988,13.04537,2.60621E-05
0.33,0.33,0.07666782,0,0.5898173,0,47.50494,4.565956,0.1442751,0,301.5172032,301.5172032,0.000701162,89.91689533,89.91689533,0.000189278,89.99988,89.99988,13.94454,2.79198E-05
0.3399999,0.3399999,0.07932816,0,0.5897655,0,47.49719,4.563731,0.1544433,0,301.5523501,301.5523501,0.00070375,92.93241876,92.93241876,0.000196316,89.99988,89.99988,14.87387,2.98478E-05
0.3499999,0.3499999,0.08198882,0,0.5897139,0,47.44493,4.561506,0.1649577,0,301.2712029,301.2712029,0.000705596,95.94513072,95.94513072,0.000203372,89.99988,89.99988,15.83332,3.18462E-05
0.3599999,0.3599999,0.08464702,0,0.5896622,0,47.37359,4.559282,0.1758066,0,300.8527028,300.8527028,0.000707078,98.95365768,98.95365768,0.000210442,89.99988,89.99988,16.82285,3.39153E-05
0.3699999,0.3699999,0.08730157,0,0.5896106,0,47.30227,4.557061,0.1869837,0,300.4313059,300.4313059,0.000708483,101.9579707,101.9579707,0.000217527,89.99988,89.99988,17.84243,3.60552E-05
0.3799999,0.3799999,0.08995243,0,0.5895593,0,47.23094,4.554844,0.1984876,0,300.0070122,300.0070122,0.000709816,104.9580407,104.9580407,0.000224625,89.99988,89.99988,18.89201,3.82659E-05
0.3899999,0.3899999,0.09259957,0,0.5895079,0,47.15962,4.55263,0.2103162,0,299.57979,299.57979,0.00071108,107.9538386,107.9538386,0.000231736,89.99988,89.99988,19.97155,4.05477E-05
0.3999999,0.3999999,0.09524298,0,0.5894567,0,47.0883,4.550419,0.2224681,0,299.1495915,299.1495915,0.000712278,110.9453344,110.9453344,0.000238859,89.99988,89.99988,21.08101,4.29007E-05
0.4099999,0.4099999,0.09788261,0,0.5894057,0,47.03748,4.548212,0.2349414,0,298.8615023,298.8615023,0.000713726,113.9339494,113.9339494,0.000245996,89.99988,89.99988,22.22034,4.5325E-05
0.4199999,0.4199999,0.1005197,0,0.5893548,0,47.00716,4.546008,0.2477408,0,298.7156935,298.7156935,0.000715429,116.9211062,116.9211062,0.000253151,89.99987,89.99987,23.38955,4.78207E-05
0.4299999,0.4299999,0.1031556,0,0.5893038,0,46.97685,4.543805,0.2608714,0,298.5673097,298.5673097,0.000717079,119.9067793,119.9067793,0.000260321,89.99987,89.99987,24.58862,5.03881E-05
0.4399998,0.4399998,0.1057902,0,0.5892529,0,46.94653,4.541604,0.2743324,0,298.4163033,298.4163033,0.000718677,122.8909422,122.8909422,0.000267508,89.99987,89.99987,25.81753,5.30272E-05
0.4499998,0.4499998,0.1084235,0,0.5892021,0,46.91622,4.539404,0.2881231,0,298.2627141,298.2627141,0.000720227,125.8735693,125.8735693,0.00027471,89.99987,89.99987,27.07627,5.57383E-05
0.4599998,0.4599998,0.1110554,0,0.5891515,0,46.88592,4.537206,0.3022429,0,298.1067009,298.1067009,0.000721729,128.8546362,128.8546362,0.000281928,89.99987,89.99987,28.36481,5.85215E-05
0.4699998,0.4699998,0.113686,0,0.5891007,0,46.84935,4.535009,0.3166906,0,297.9034967,297.9034967,0.000723089,131.8336712,131.8336711,0.000289159,89.99987,89.99987,29.68315,6.13769E-05
0.4799998,0.4799998,0.1163149,0,0.5890501,0,46.78772,4.532814,0.3314635,0,297.5199408,297.5199408,0.000724013,134.8088705,134.8088705,0.000296399,89.99987,89.99987,31.03124,6.43047E-05
0.4899998,0.4899998,0.1189404,0,0.5889997,0,46.72609,4.530621,0.3465515,0,297.1336113,297.1336113,0.000724893,137.7802065,137.7802065,0.000303648,89.99987,89.99987,32.40904,6.73049E-05
0.4999998,0.4999998,0.1215626,0,0.5889493,0,46.66446,4.528431,0.3619528,0,296.7444923,296.7444923,0.000725729,140.7476514,140.7476514,0.000310905,89.99987,89.99987,33.81652,7.03777E-05
0.5099998,0.5099998,0.1241813,0,0.588899,0,46.60284,4.526244,0.3776658,0,296.3525997,296.3525997,0.000726524,143.7111773,143.7111773,0.00031817,89.99987,89.99987,35.25363,7.35231E-05
0.5199998,0.5199998,0.1267966,0,0.5888489,0,46.54122,4.524059,0.393689,0,295.9579494,295.9579494,0.000727277,146.6707568,146.6707568,0.000325443,89.99987,89.99987,36.72034,7.67411E-05
0.5299998,0.5299998,0.1294085,0,0.5887989,0,46.4796,4.521878,0.4100208,0,295.5605176,295.5605176,0.000727992,149.6263619,149.6263619,0.000332723,89.99987,89.99987,38.21661,8.0032E-05
0.5399998,0.5399998,0.1320169,0,0.588749,0,46.38696,4.519699,0.4266595,0,294.9395762,294.9395762,0.000728177,152.5757576,152.5757576,0.000340005,89.99987,89.99987,39.74236,8.33956E-05
0.5499998,0.5499998,0.1346199,0,0.5886991,0,46.29087,4.517524,0.4435908,0,294.2910936,294.2910936,0.000728267,155.5186684,155.5186684,0.000347287,89.99987,89.99987,41.29755,8.68321E-05
0.5599998,0.5599998,0.1372172,0,0.5886495,0,46.19479,4.515354,0.4608105,0,293.6396267,293.6396267,0.000728319,158.4550646,158.4550646,0.00035457,89.99987,89.99987,42.8821,9.03414E-05
0.5699998,0.5699998,0.1398088,0,0.5886,0,46.09871,4.513188,0.4783165,0,292.9851995,292.9851995,0.000728334,161.3849166,161.3849166,0.000361854,89.99987,89.99987,44.49595,9.39235E-05
0.5799997,0.5799997,0.1423946,0,0.5885506,0,46.00263,4.511026,0.496106,0,292.3279033,292.3279033,0.000728312,164.3081955,164.3081955,0.000369137,89.99987,89.99987,46.13903,9.75784E-05
0.5899997,0.5899997,0.1449748,0,0.5885014,0,45.90655,4.50887,0.5141765,0,291.6675911,291.6675911,0.000728255,167.2248714,167.2248714,0.000376419,89.99987,89.99987,47.81128,0.000101306
0.5999997,0.5999997,0.1475491,0,0.5884524,0,45.7536,4.506717,0.5325258,0,290.5984268,290.5984268,0.000727249,170.1308556,170.1308556,0.000383692,89.99987,89.99987,49.51259,0.000105107
0.6099997,0.6099997,0.150114,0,0.5884035,0,45.54376,4.50457,0.5511249,0,289.1198898,289.1198898,0.000725288,173.0220544,173.0220544,0.000390945,89.99987,89.99987,51.24281,0.00010898
0.6199997,0.6199997,0.1526659,0,0.5883549,0,45.33393,4.502432,0.5699429,0,287.6377528,287.6377528,0.000723286,175.8984319,175.8984319,0.000398178,89.99987,89.99987,53.00179,0.000112926
0.6299997,0.6299997,0.1552048,0,0.5883067,0,45.1241,4.500304,0.5889753,0,286.1520195,286.1520195,0.000721244,178.759952,178.759952,0.00040539,89.99987,89.99987,54.78939,0.000116943
0.6399997,0.6399997,0.1577306,0,0.5882586,0,44.91427,4.498185,0.6082162,0,284.6627657,284.6627657,0.000719163,181.6065796,181.6065796,0.000412582,89.99987,89.99987,56.60546,0.000121033
0.6499997,0.6499997,0.1602434,0,0.5882109,0,44.70444,4.496077,0.6276612,0,283.170007,283.170007,0.000717044,184.4382796,184.4382796,0.000419752,89.99987,89.99987,58.44984,0.000125195
0.6599997,0.6599997,0.162743,0,0.5881635,0,44.49298,4.493978,0.6473044,0,281.6620095,281.6620095,0.000714861,187.2548996,187.2548996,0.000426901,89.99987,89.99987,60.32239,0.000129428
0.6699997,0.6699997,0.1652293,0,0.5881164,0,44.27772,4.491889,0.6671399,0,280.1233195,280.1233195,0.000712579,190.0561328,190.0561328,0.000434027,89.99986,89.99986,62.22295,0.000133733
0.6799996,0.6799996,0.1677021,0,0.5880695,0,44.06246,4.48981,0.6871608,0,278.5812599,278.5812599,0.000710262,192.8419453,192.8419453,0.000441129,89.99986,89.99986,64.15137,0.000138109
0.6899996,0.6899996,0.1701614,0,0.5880229,0,43.8472,4.487741,0.707362,0,277.0357909,277.0357909,0.00070791,195.6123032,195.6123032,0.000448208,89.99986,89.99986,66.10749,0.000142555
0.6999996,0.6999996,0.172607,0,0.5879767,0,43.63194,4.485683,0.7277375,0,275.4869324,275.4869324,0.000705523,198.3671724,198.3671724,0.000455264,89.99986,89.99986,68.09116,0.000147073
0.7099996,0.7099996,0.1750391,0,0.5879308,0,43.41669,4.483634,0.7482831,0,273.9348592,273.9348592,0.000703104,201.1065209,201.1065209,0.000462295,89.99986,89.99986,70.10223,0.000151661
0.7199996,0.7199996,0.1774575,0,0.5878851,0,43.20144,4.481596,0.7689931,0,272.3795316,272.3795316,0.000700651,203.8303162,203.8303162,0.000469301,89.99986,89.99986,72.14053,0.000156318
0.7299996,0.7299996,0.1798622,0,0.5878398,0,43.00958,4.479568,0.7898623,0,270.9889314,270.9889314,0.000698554,206.5402055,206.5402055,0.000476287,89.99986,89.99986,74.20592,0.000161046
0.7399996,0.7399996,0.1822547,0,0.5877946,0,42.81773,4.477549,0.8108983,0,269.5953072,269.5953072,0.000696427,209.2361585,209.2361585,0.000483251,89.99986,89.99986,76.29829,0.000165844
0.7499996,0.7499996,0.184635,0,0.5877498,0,42.62589,4.475539,0.8320971,0,268.1987187,268.1987187,0.00069427,211.9181456,211.9181456,0.000490194,89.99986,89.99986,78.41747,0.000170711
0.7599996,0.7599996,0.187003,0,0.5877051,0,42.43404,4.473538,0.8534538,0,266.7991102,266.7991102,0.000692085,214.5861366,214.5861366,0.000497114,89.99986,89.99986,80.56332,0.000175648
0.7699996,0.7699996,0.1893587,0,0.5876608,0,42.2422,4.471546,0.8749643,0,265.3966168,265.3966168,0.000689872,217.2401027,217.2401027,0.000504013,89.99986,89.99986,82.73573,0.000180654
0.7799996,0.7799996,0.191702,0,0.5876167,0,42.05035,4.469563,0.8966233,0,263.9912466,263.9912466,0.000687632,219.8800152,219.8800152,0.000510889,89.99986,89.99986,84.93452,0.000185728
0.7899995,0.7899995,0.194033,0,0.5875729,0,41.8398,4.46759,0.9184268,0,262.4482293,262.4482293,0.000685051,222.5044974,222.5044974,0.00051774,89.99986,89.99986,87.15957,0.000190871
0.7999995,0.7999995,0.1963505,0,0.5875294,0,41.62458,4.465625,0.9403585,0,260.868726,260.868726,0.000682364,225.1131846,225.1131846,0.000524564,89.99986,89.99986,89.4107,0.000196083
0.8099995,0.8099995,0.198654,0,0.5874861,0,41.40935,4.463671,0.9624107,0,259.286322,259.286322,0.00067965,227.7060478,227.7060478,0.00053136,89.99986,89.99986,91.68776,0.000201362
0.8199995,0.8199995,0.2009437,0,0.5874432,0,41.19413,4.461726,0.9845784,0,257.7010888,257.7010888,0.000676909,230.2830586,230.2830586,0.000538129,89.99986,89.99986,93.99059,0.00020671
0.8299995,0.8299995,0.2032194,0,0.5874005,0,40.9789,4.459792,1.006857,0,256.1130581,256.1130581,0.000674142,232.8441891,232.8441891,0.000544871,89.99986,89.99986,96.31904,0.000212125
0.8399995,0.8399995,0.2054811,0,0.5873581,0,40.76369,4.457868,1.029241,0,254.5222379,254.5222379,0.000671349,235.3894114,235.3894114,0.000551584,89.99986,89.99986,98.67294,0.000217607
0.8499995,0.8499995,0.2077289,0,0.5873161,0,40.5444,4.455954,1.051726,0,252.8993266,252.8993266,0.000668462,237.9184046,237.9184046,0.000558269,89.99986,89.99986,101.0521,0.000223156
0.8599995,0.8599995,0.2099624,0,0.5872743,0,40.32103,4.45405,1.074304,0,251.2442844,251.2442844,0.00066548,240.4308474,240.4308474,0.000564924,89.99986,89.99986,103.4564,0.000228772
0.8699995,0.8699995,0.2121814,0,0.5872328,0,40.09767,4.452157,1.096968,0,249.5865798,249.5865798,0.000662474,242.9267132,242.9267132,0.000571548,89.99986,89.99986,105.8857,0.000234455
0.8799995,0.8799995,0.2143857,0,0.5871916,0,39.87431,4.450274,1.119712,0,247.9262845,247.9262845,0.000659443,245.405976,245.405976,0.000578143,89.99986,89.99986,108.3398,0.000240203
0.8899994,0.8899994,0.2165755,0,0.5871508,0,39.65095,4.448401,1.142532,0,246.2634221,246.2634221,0.000656388,247.8686101,247.8686101,0.000584707,89.99986,89.99986,110.8184,0.000246017
0.8999994,0.8999994,0.2187506,0,0.5871102,0,39.4276,4.446539,1.165422,0,244.5980405,244.5980405,0.00065331,250.3145905,250.3145905,0.00059124,89.99986,89.99986,113.3216,0.000251897
0.9099994,0.9099994,0.2209111,0,0.5870699,0,39.17441,4.444687,1.188378,0,242.7142277,242.7142277,0.000649698,252.7417327,252.7417327,0.000597737,89.99986,89.99986,115.849,0.000257842
0.9199994,0.9199994,0.2230551,0,0.5870301,0,38.85159,4.442846,1.211374,0,240.323835,240.323835,0.000644868,255.144971,255.144971,0.000604185,89.99986,89.99986,118.4005,0.000263852
0.9299994,0.9299994,0.225178,0,0.5869905,0,38.52877,4.44102,1.234356,0,237.9307999,237.9307999,0.000640012,257.5242789,257.5242789,0.000610585,89.99986,89.99986,120.9757,0.000269925
0.9399994,0.9399994,0.2272798,0,0.5869514,0,38.20596,4.439208,1.257318,0,235.5350507,235.5350507,0.000635128,259.8796294,259.8796294,0.000616937,89.99986,89.99986,123.5745,0.000276063
0.9499994,0.9499994,0.2293606,0,0.5869128,0,37.88314,4.437411,1.280252,0,233.1366551,233.1366551,0.000630218,262.2109959,262.2109959,0.000623239,89.99986,89.99986,126.1966,0.000282264
0.9599994,0.9599994,0.2314202,0,0.5868744,0,37.56033,4.435629,1.303151,0,230.7357403,230.7357403,0.000625281,264.5183532,264.5183532,0.000629492,89.99986,89.99986,128.8418,0.000288528
0.9699994,0.9699994,0.2334587,0,0.5868366,0,37.23753,4.433863,1.326011,0,228.3323498,228.3323498,0.000620319,266.8016767,266.8016767,0.000635695,89.99986,89.99986,131.5098,0.000294853
0.9799994,0.9799994,0.235476,0,0.5867991,0,37.02887,4.432112,1.348822,0,226.7548572,226.7548572,0.000617307,269.0692252,269.0692252,0.000641868,89.99986,89.99986,134.2005,0.000301241
0.9899994,0.9899994,0.2374794,0,0.586762,0,36.82022,4.430373,1.371665,0,225.1752268,225.1752268,0.000614275,271.3209774,271.3209774,0.000648011,89.99986,89.99986,136.9137,0.000307691
0.9999993,0.9999993,0.239469,0,0.5867251,0,36.61157,4.428644,1.394533,0,223.593693,223.593693,0.000611224,273.5569143,273.5569143,0.000654123,89.99986,89.99986,139.6493,0.000314201
1.009999,1.009999,0.2414447,0,0.5866885,0,36.40292,4.426925,1.417423,0,222.0101406,222.0101406,0.000608155,275.7770157,275.7770157,0.000660205,89.99986,89.99986,142.407,0.000320773
1.019999,1.019999,0.2434064,0,0.586652,0,36.19428,4.425216,1.440331,0,220.4248001,220.4248001,0.000605067,277.9812636,277.9812636,0.000666255,89.99986,89.99986,145.1868,0.000327405
1.029999,1.029999,0.2453543,0,0.586616,0,35.98564,4.423516,1.463253,0,218.8375323,218.8375323,0.000601961,280.1696389,280.1696389,0.000672275,89.99986,89.99986,147.9885,0.000334098
1.039999,1.039999,0.2472881,0,0.5865803,0,35.72566,4.421826,1.486184,0,216.8750533,216.8750533,0.000597941,282.3383894,282.3383894,0.000678254,89.99986,89.99986,150.8119,0.000340851
1.049999,1.049999,0.2492047,0,0.5865449,0,35.44368,4.420147,1.50908,0,214.7507,214.7507,0.000593517,284.4858963,284.4858963,0.000684189,89.99986,89.99986,153.6568,0.000347663
1.059999,1.059999,0.2511026,0,0.5865555,0,35.1617,4.418481,1.532039,0,212.623597,212.623597,0.00058907,286.6121322,286.6121322,0.00069008,89.99986,89.99986,156.5229,0.000354534
1.069999,1.069999,0.2529818,0,0.586599,0,34.87973,4.416828,1.555025,0,210.4939667,210.4939667,0.000584601,288.7170719,288.7170719,0.000695926,89.99986,89.99986,159.4101,0.000361464
1.079999,1.079999,0.2548422,0,0.5866419,0,34.59775,4.415188,1.577947,0,208.3624727,208.3624727,0.000580112,290.8006965,290.8006965,0.000701727,89.99986,89.99986,162.3181,0.000368452
1.089999,1.089999,0.2566839,0,0.5866844,0,34.31577,4.413562,1.600801,0,206.2292384,206.2292384,0.000575604,292.8629889,292.8629889,0.000707483,89.99986,89.99986,165.2467,0.000375499
1.099999,1.099999,0.2585068,0,0.5867264,0,34.03665,4.411949,1.623579,0,204.1150933,204.1150933,0.000571127,294.9041398,294.9041398,0.000713195,89.99986,89.99986,168.1958,0.000382602
1.109999,1.109999,0.2603111,0,0.5867681,0,33.76418,4.410348,1.646281,0,202.0477539,202.0477539,0.000566748,296.9246173,296.9246173,0.000718862,89.99986,89.99986,171.165,0.000389762
1.119999,1.119999,0.2620972,0,0.5868093,0,33.49171,4.408761,1.668905,0,199.9788587,199.9788587,0.000562351,298.9244058,298.9244058,0.000724486,89.99986,89.99986,174.1543,0.000396979
1.129999,1.129999,0.2638651,0,0.58685,0,33.21923,4.407187,1.691448,0,197.9084139,197.9084139,0.000557935,300.9034899,300.9034899,0.000730065,89.99986,89.99986,177.1633,0.000404252
1.139999,1.139999,0.2656147,0,0.5868903,0,32.94677,4.405625,1.713904,0,195.8365464,195.8365464,0.000553503,302.8618553,302.8618553,0.0007356,89.99986,89.99986,180.1919,0.00041158
1.149999,1.149999,0.2673461,0,0.5869302,0,32.6743,4.404076,1.736267,0,193.763167,193.763167,0.000549053,304.799487,304.799487,0.00074109,89.99986,89.99986,183.2399,0.000418963
1.159999,1.159999,0.2690593,0,0.5869696,0,32.40907,4.40254,1.758534,0,191.7412682,191.7412682,0.000544714,306.7168996,306.7168996,0.000746538,89.99986,89.99986,186.3071,0.000426402
1.169999,1.169999,0.2707547,0,0.5870087,0,32.20895,4.401017,1.780705,0,190.193862,190.193862,0.000541517,308.6188382,308.6188382,0.000751953,89.99986,89.99986,189.3932,0.000433894
1.179999,1.179999,0.2724365,0,0.5870475,0,32.00883,4.399504,1.802833,0,188.6451843,188.6451843,0.000538307,310.50529,310.50529,0.000757336,89.99986,89.99986,192.4983,0.000441441
1.189999,1.189999,0.2741046,0,0.5870859,0,31.80872,4.398001,1.824912,0,187.0953641,187.0953641,0.000535083,312.3762436,312.3762436,0.000762687,89.99986,89.99986,195.6221,0.000449041
1.199999,1.199999,0.2757592,0,0.587124,0,31.6086,4.396507,1.846942,0,185.5443817,185.5443817,0.000531845,314.2316873,314.2316873,0.000768005,89.99986,89.99986,198.7644,0.000456694
1.209999,1.209999,0.2774,0,0.5871617,0,31.40849,4.395023,1.868915,0,183.992384,183.992384,0.000528595,316.0716111,316.0716111,0.000773291,89.99986,89.99986,201.9251,0.000464401
1.219999,1.219999,0.2790273,0,0.5871992,0,31.20838,4.393548,1.890831,0,182.4392797,182.4392797,0.000525331,317.8960039,317.8960039,0.000778544,89.99986,89.99986,205.1041,0.00047216
1.229999,1.229999,0.2806408,0,0.5872363,0,30.60488,4.392082,1.912685,0,177.9313803,177.9313803,0.000514818,319.6753177,319.6753177,0.000783693,89.99986,89.99986,208.3008,0.000479971
1.239999,1.239999,0.2822147,0,0.5872725,0,29.90047,4.390634,1.934116,0,172.6837694,172.6837694,0.000502465,321.4021553,321.4021553,0.000788717,89.99986,89.99986,211.5148,0.000487833
1.249999,1.249999,0.2837423,0,0.5873077,0,29.19606,4.389217,1.955022,0,167.4351173,167.4351173,0.000490082,323.0765065,323.0765065,0.000793618,89.99986,89.99986,214.7456,0.000495745
1.259999,1.259999,0.2852235,0,0.5873417,0,28.49166,4.387835,1.975393,0,162.1855593,162.1855593,0.000477668,324.698362,324.698362,0.000798395,89.99986,89.99986,217.9926,0.000503705
1.269999,1.269999,0.2866585,0,0.5873747,0,27.78725,4.386485,1.995221,0,156.9352841,156.9352841,0.000465226,326.2677148,326.2677148,0.000803047,89.99986,89.99986,221.2552,0.000511712
1.279999,1.279999,0.2880472,0,0.5874066,0,27.08285,4.385168,2.014493,0,151.6845658,151.6845658,0.000452755,327.7845604,327.7845604,0.000807574,89.99986,89.99986,224.5331,0.000519765
1.289999,1.289999,0.2893895,0,0.5874375,0,25.72961,4.383883,2.033201,0,141.673735,141.673735,0.000428523,329.2012978,329.2012978,0.00081186,89.99986,89.99986,227.8251,0.000527862
1.299999,1.299999,0.2906435,0,0.5874664,0,23.94365,4.382641,2.05074,0,128.4888356,128.4888356,0.00039641,330.4861861,330.4861861,0.000815824,89.99986,89.99986,231.13,0.000536001
1.309999,1.309999,0.2917812,0,0.5874924,0,22.15769,4.381479,2.066695,0,115.3054819,115.3054819,0.000364237,331.6392409,331.6392409,0.000819466,89.99986,89.99986,234.4464,0.000544177
1.319999,1.319999,0.2928025,0,0.5875159,0,20.37173,4.380401,2.081046,0,102.1244767,102.1244767,0.000332005,332.6604856,332.6604856,0.000822786,89.99986,89.99986,237.7729,0.000552388
1.329999,1.329999,0.2937074,0,0.5875367,0,18.58577,4.379405,2.093776,0,88.94659778,88.94659778,0.000299717,333.5499516,333.5499516,0.000825783,89.99986,89.99986,241.1084,0.000560631
1.339999,1.339999,0.2944961,0,0.5875548,0,16.79981,4.378494,2.10487,0,75.77275903,75.77275903,0.000267375,334.3076792,334.3076792,0.000828457,89.99986,89.99986,244.4515,0.000568902
1.349999,1.349999,0.2951684,0,0.5875701,0,15.03131,4.377666,2.114316,0,62.73204328,62.73204328,0.000235301,334.9349996,334.9349996,0.00083081,89.99986,89.99986,247.8009,0.000577199
1.359999,1.359999,0.2957256,0,0.5875831,0,13.30357,4.376923,2.122121,0,49.99636325,49.99636325,0.000203921,335.4349632,335.4349632,0.000832849,89.99986,89.99986,251.1552,0.000585517
