<<<<<<< HEAD
0.33, 0, 0, 7.871718, 3.201961, 0, 857.139, -2511.144, -2.357685, 0.008106529, 0.101595, 42.42299, 2.280473, 1.925492, 23.1594
 
0.3399999, -0.1568658, 0, 8.001053, 3.189771, 1.3865799443144056535742258962, 909.5479, -2511.656, -2.357685, 0.008106529, 0.101595, 43.70162, 2.280473, 1.924961, 23.17027
 
0.3499999, -0.1609959, -0.001568658, 8.129951, 3.177558, 1.3468481308612087246147741038, 963.3318, -2512.169, -2.357685, 0.008106529, 0.101595, 44.97615, 2.280473, 1.92443, 23.18114
 
0.3599999, -0.165082, -0.003178617, 8.258551, 3.165474, 1.309405370006210517512, 1018.469, -2512.682, -2.357685, 0.008106529, 0.101595, 46.24642, 2.280473, 1.9239, 23.19201
 
0.3699999, -0.1691566, -0.004829437, 8.392591, 3.158706, 1.2740442032162894613707741038, 1075.174, -2513.197, -2.357685, 0.008106529, 0.101595, 47.51751, 2.280473, 1.923369, 23.20288
 
0.3799999, -0.1731991, -0.006521003, 8.534737, 3.159858, 1.240442228717082366388, 1133.471, -2513.712, -2.357685, 0.008106529, 0.101595, 48.78989, 2.280473, 1.922838, 23.21375
 
0.3899999, -0.1772044, -0.008252993, 8.677209, 3.161163, 1.20843894649479518361, 1193.361, -2514.228, -2.357685, 0.008106529, 0.101595, 50.06351, 2.280473, 1.922308, 23.22461
 
0.3999999, -0.1811686, -0.01002504, 8.819692, 3.162312, 1.177905395839678431875, 1254.846, -2514.744, -2.357685, 0.008106529, 0.101595, 51.3383, 2.280473, 1.921777, 23.23548
 
0.4099999, -0.1850877, -0.01183672, 8.962485, 3.163614, 1.148725932637004824048, 1317.924, -2515.262, -2.357685, 0.008106529, 0.101595, 52.61419, 2.280473, 1.921246, 23.24635
 
0.4199999, -0.1889577, -0.0136876, 9.105279, 3.164762, 1.120795425873385917279, 1382.599, -2515.78, -2.357685, 0.008106529, 0.101595, 53.89114, 2.280473, 1.920716, 23.25722
 
0.4299999, -0.1927738, -0.01557718, 9.24837, 3.166061, 1.094016454143081754527, 1448.869, -2516.299, -2.357685, 0.008106529, 0.101595, 55.16908, 2.280473, 1.920185, 23.26809
 
0.4399998, -0.196532, -0.01750491, 9.391449, 3.167207, 1.068302810015113812655, 1516.737, -2516.819, -2.357685, 0.008106529, 0.101595, 56.44798, 2.280473, 1.919654, 23.27895
 
0.4499998, -0.2002276, -0.01947023, 9.534817, 3.168505, 1.043573893045884285478, 1586.202, -2517.339, -2.357685, 0.008106529, 0.101595, 57.72779, 2.280473, 1.919124, 23.28982
 
0.4599998, -0.2038561, -0.02147251, 9.678163, 3.169649, 1.019758214146289031858, 1657.265, -2517.861, -2.357685, 0.008106529, 0.101595, 59.00848, 2.280473, 1.918593, 23.30069
 
0.4699998, -0.2074118, -0.02351107, 9.821785, 3.170944, 0.996787788594336858752, 1729.926, -2518.383, -2.357685, 0.008106529, 0.101595, 60.29001, 2.280473, 1.918062, 23.31156
 
0.4799998, -0.2108908, -0.02558519, 9.965377, 3.172085, 0.974602341275685058926, 1804.186, -2518.906, -2.357685, 0.008106529, 0.101595, 61.57233, 2.280473, 1.917531, 23.32243
 
0.4899998, -0.2142872, -0.02769409, 10.10924, 3.173379, 0.953144400569681283622, 1880.045, -2519.429, -2.357685, 0.008106529, 0.101595, 62.85542, 2.280473, 1.917001, 23.3333
 
0.4999998, -0.2175964, -0.02983697, 10.25307, 3.174518, 0.932362802716476490653, 1957.507, -2519.953, -2.357685, 0.008106529, 0.101595, 64.1393, 2.280473, 1.91647, 23.34416
 
