0.33, 0, 0, 7.742243, 3.201961, 0, 810.2675, -2511.144, -2.357685, 0.008106529, 0.101595, 41.24675, 2.280473, 1.925492, 23.1594
0.7599996, -0.1286938, -0.04528415, 13.93677, 3.205744, 0.268856446652223027638, 4459.15, -2533.854, -2.357685, 0.008106529, 0.101595, 96.90923, 2.280473, 1.902672, 23.62674
 
0.7699996, -0.1283374, -0.04657109, 14.0832, 3.206851, 0.2627010258183303996439225896, 4579.236, -2534.399, -2.357685, 0.008106529, 0.101595, 98.21043, 2.280473, 1.902141, 23.63761
 
0.7799996, -0.12785, -0.04785446, 14.22984, 3.208116, 0.2565782656859290461484, 4700.925, -2534.945, -2.357685, 0.008106529, 0.101595, 99.5119, 2.280473, 1.90161, 23.64848
 
0.7899995, -0.1272274, -0.04913296, 14.37653, 3.209378, 0.2504841011891700499815, 4824.215, -2535.491, -2.357685, 0.008106529, 0.101595, 100.8136, 2.280473, 1.90108, 23.65934
 
0.7999995, -0.126467, -0.05040524, 14.52294, 3.210324, 0.2444161493584159055652, 4949.105, -2536.039, -2.357685, 0.008106529, 0.101595, 102.1156, 2.280473, 1.900549, 23.67021
 
0.8099995, -0.1255639, -0.05166991, 14.66988, 3.211743, 0.2383725178354256209282, 5075.596, -2536.587, -2.357685, 0.008106529, 0.101595, 103.4178, 2.280473, 1.900018, 23.68108
 
0.8199995, -0.1245161, -0.05292555, 14.81655, 3.212845, 0.2323502629518236187972774104, 5203.69, -2537.135, -2.357685, 0.008106529, 0.101595, 104.7204, 2.280473, 1.899487, 23.69195
 
0.8299995, -0.1233193, -0.05417071, 14.96326, 3.213945, 0.2263472820873442329357, 5333.383, -2537.685, -2.357685, 0.008106529, 0.101595, 106.0231, 2.280473, 1.898957, 23.70282
 
0.8399995, -0.12197, -0.0554039, 15.11018, 3.215202, 0.2203621734951401814852, 5464.676, -2538.235, -2.357685, 0.008106529, 0.101595, 107.3261, 2.280473, 1.898426, 23.71368
 
0.8499995, -0.1204658, -0.0566236, 15.25698, 3.2163, 0.2143932550789979502336, 5597.567, -2538.786, -2.357685, 0.008106529, 0.101595, 108.6293, 2.280473, 1.897895, 23.72455
 
0.8599995, -0.1188035, -0.05782826, 15.40398, 3.217556, 0.2084401063148632845360774104, 5732.06, -2539.338, -2.357685, 0.008106529, 0.101595, 109.9329, 2.280473, 1.897365, 23.73542
 
0.8699995, -0.1169797, -0.05901629, 15.55087, 3.218652, 0.202499853621705669575, 5868.15, -2539.891, -2.357685, 0.008106529, 0.101595, 111.2366, 2.280473, 1.896834, 23.74629
 
0.8799995, -0.1149916, -0.06018609, 15.69796, 3.219904, 0.1965727072615497796158, 6005.839, -2540.444, -2.357685, 0.008106529, 0.101595, 112.5406, 2.280473, 1.896303, 23.75716
 
0.8899994, -0.1128375, -0.06133601, 15.84493, 3.220998, 0.1906580364483159848748, 6145.125, -2540.999, -2.357685, 0.008106529, 0.101595, 113.8448, 2.280473, 1.895773, 23.76803
 
0.8999994, -0.1105138, -0.06246438, 15.99209, 3.222249, 0.1847549300465542179738774104, 6286.008, -2541.553, -2.357685, 0.008106529, 0.101595, 115.1493, 2.280473, 1.895242, 23.77889
 
0.9099994, -0.1080193, -0.06356952, 16.1393, 3.223498, 0.1788640889296891711523, 6428.488, -2542.109, -2.357685, 0.008106529, 0.101595, 116.454, 2.280473, 1.894711, 23.78976
 
0.9199994, -0.1053522, -0.06464972, 16.28622, 3.224429, 0.1729842515255580804756, 6572.562, -2542.666, -2.357685, 0.008106529, 0.101595, 117.7589, 2.280473, 1.894181, 23.80063
 
0.9299994, -0.1025092, -0.06570324, 16.43366, 3.225837, 0.1671164691442955312457, 6718.231, -2543.223, -2.357685, 0.008106529, 0.101595, 119.064, 2.280473, 1.89365, 23.8115
 
0.9399994, -0.09949019, -0.06672832, 16.58066, 3.226765, 0.1612599007377937150463774104, 6865.496, -2543.781, -2.357685, 0.008106529, 0.101595, 120.3694, 2.280473, 1.893119, 23.82237
 
0.9499994, -0.09629226, -0.06772322, 16.72818, 3.22817, 0.1554160181402428735712225896, 7014.354, -2544.339, -2.357685, 0.008106529, 0.101595, 121.675, 2.280473, 1.892588, 23.83323
 
0.9599994, -0.09291656, -0.06868614, 16.87525, 3.229095, 0.1495848213516395024531225896, 7164.806, -2544.899, -2.357685, 0.008106529, 0.101595, 122.9808, 2.280473, 1.892058, 23.8441
 
0.9699994, -0.08935943, -0.0696153, 17.02267, 3.230339, 0.1437667308960385572103225896, 7316.85, -2545.459, -2.357685, 0.008106529, 0.101595, 124.2869, 2.280473, 1.891527, 23.85497
 
0.9799994, -0.08562225, -0.0705089, 17.17013, 3.231581, 0.1379637092190225879026, 7470.484, -2546.02, -2.357685, 0.008106529, 0.101595, 125.5931, 2.280473, 1.890996, 23.86584
 
0.9899994, -0.08170417, -0.07136512, 17.31745, 3.232662, 0.1321757563205936971502225896, 7625.708, -2546.582, -2.357685, 0.008106529, 0.101595, 126.8996, 2.280473, 1.890466, 23.87671
 
0.9999993, -0.07760502, -0.07218216, 17.46497, 3.233902, 0.1264047645589893725573774104, 7782.522, -2547.145, -2.357685, 0.008106529, 0.101595, 128.2062, 2.280473, 1.889935, 23.88758
 
1.009999, -0.07332602, -0.07295821, 17.61236, 3.234982, 0.1206520655937167396407, 7940.926, -2547.708, -2.357685, 0.008106529, 0.101595, 129.5131, 2.280473, 1.889404, 23.89845
 
1.019999, -0.06886708, -0.07369147, 17.75995, 3.236219, 0.114919411608329468954, 8100.919, -2548.272, -2.357685, 0.008106529, 0.101595, 130.8202, 2.280473, 1.888874, 23.90931
 
1.029999, -0.06422982, -0.07438014, 17.9074, 3.237296, 0.109207994087646663723, 8262.499, -2548.837, -2.357685, 0.008106529, 0.101595, 132.1274, 2.280473, 1.888343, 23.92018
 
1.039999, -0.05941578, -0.07502244, 18.05504, 3.238532, 0.1035208267873854593094, 8425.662, -2549.402, -2.357685, 0.008106529, 0.101595, 133.4349, 2.280473, 1.887812, 23.93105
 
1.049999, -0.05442708, -0.07561661, 18.20255, 3.239606, 0.0978590311050219991036, 8590.415, -2549.969, -2.357685, 0.008106529, 0.101595, 134.7426, 2.280473, 1.887281, 23.94192
 
1.059999, -0.04926464, -0.07616088, 18.35024, 3.240839, 0.0922246395734817930007, 8756.752, -2550.536, -2.357685, 0.008106529, 0.101595, 136.0504, 2.280473, 1.886751, 23.95279
 
1.069999, -0.04393204, -0.07665353, 18.4978, 3.241911, 0.0866197548130326098577, 8924.668, -2551.104, -2.357685, 0.008106529, 0.101595, 137.3585, 2.280473, 1.88622, 23.96365
 
1.079999, -0.03843266, -0.07709285, 18.64538, 3.242982, 0.0810474606667338439982, 9094.168, -2551.673, -2.357685, 0.008106529, 0.101595, 138.6667, 2.280473, 1.885689, 23.97452
 
1.089999, -0.03276904, -0.07747717, 18.79332, 3.244374, 0.0755104204535913359744, 9265.247, -2552.242, -2.357685, 0.008106529, 0.101595, 139.9751, 2.280473, 1.885158, 23.98539
 
1.099999, -0.02694756, -0.07780486, 18.94079, 3.245281, 0.07001105218691301997185, 9437.907, -2552.812, -2.357685, 0.008106529, 0.101595, 141.2837, 2.280473, 1.884628, 23.99626
 
1.109999, -0.02096975, -0.07807434, 19.0886, 3.246509, 0.0645518790110201485316077410, 9612.146, -2553.383, -2.357685, 0.008106529, 0.101595, 142.5924, 2.280473, 1.884097, 24.00713
 
1.119999, -0.01484207, -0.07828403, 19.23644, 3.247736, 0.0591362020397333991085322590, 9787.962, -2553.955, -2.357685, 0.008106529, 0.101595, 143.9014, 2.280473, 1.883566, 24.018
 
1.129999, -0.008569849, -0.07843246, 19.38413, 3.2488, 0.05376657946104480328792, 9965.351, -2554.527, -2.357685, 0.008106529, 0.101595, 145.2104, 2.280473, 1.883036, 24.02886
 
1.139999, -0.002158463, -0.07851815, 19.53201, 3.250025, 0.0484464946158648417382277410, 10144.31, -2555.101, -2.357685, 0.008106529, 0.101595, 146.5197, 2.280473, 1.882505, 24.03973
 
1.149999, 0.004384303, -0.07853974, 19.67975, 3.251087, 0.0431793677664958218875177410, 10324.85, -2555.675, -2.357685, 0.008106529, 0.101595, 147.8291, 2.280473, 1.881974, 24.0506
 
1.159999, 0.01105351, -0.07849589, 19.8275, 3.252149, 0.03796749076902961178992, 10506.96, -2556.25, -2.357685, 0.008106529, 0.101595, 149.1387, 2.280473, 1.881444, 24.06147
 
1.169999, 0.01784107, -0.07838535, 19.97543, 3.25337, 0.0328151389513437978593077410, 10690.64, -2556.825, -2.357685, 0.008106529, 0.101595, 150.4484, 2.280473, 1.880913, 24.07234
 
1.179999, 0.02473892, -0.07820694, 20.12338, 3.254591, 0.0277254452176377061293222590, 10875.89, -2557.402, -2.357685, 0.008106529, 0.101595, 151.7583, 2.280473, 1.880382, 24.0832
 
1.189999, 0.03174127, -0.07795955, 20.27244, 3.256786, 0.0227022713804693147892577410, 11062.86, -2557.979, -2.357685, 0.008106529, 0.101595, 153.0694, 2.280473, 1.879851, 24.09407
 
1.199999, 0.0388412, -0.07764214, 20.42309, 3.260447, 0.0177490236846728299115077410, 11251.55, -2558.557, -2.357685, 0.008106529, 0.101595, 154.3817, 2.280473, 1.879321, 24.10494
 
1.209999, 0.04602506, -0.07725373, 20.57372, 3.263947, 0.0128688069995103235082422590, 11441.97, -2559.135, -2.357685, 0.008106529, 0.101595, 155.6952, 2.280473, 1.87879, 24.11581
 
1.219999, 0.05328294, -0.07679348, 20.72464, 3.267614, 0.00806611392362024460054, 11634.11, -2559.715, -2.357685, 0.008106529, 0.101595, 157.0099, 2.280473, 1.878259, 24.12668
 
1.229999, 0.06060443, -0.07626065, 20.87538, 3.270957, 0.0033438257476431324527447741, 11827.98, -2560.295, -2.357685, 0.008106529, 0.101595, 158.3257, 2.280473, 1.877729, 24.13755
 
1.239999, 0.06797995, -0.0756546, 21.02673, 3.274792, -0.0012933798991986918703427741, 12023.58, -2560.876, -2.357685, 0.008106529, 0.101595, 159.6428, 2.280473, 1.877198, 24.14841
 
1.249999, 0.07539535, -0.07497481, 21.17773, 3.278139, -0.005841852167247001095757, 12220.92, -2561.457, -2.357685, 0.008106529, 0.101595, 160.961, 2.280473, 1.876667, 24.15928
 
1.259999, 0.08284104, -0.07422085, 21.32918, 3.281816, -0.01029753370025839588417, 12420, -2562.04, -2.357685, 0.008106529, 0.101595, 162.2805, 2.280473, 1.876137, 24.17015
 
1.269999, 0.09030303, -0.07339244, 21.48076, 3.285495, -0.01465618841926675158708, 12620.81, -2562.623, -2.357685, 0.008106529, 0.101595, 163.6011, 2.280473, 1.875606, 24.18102
 
1.279999, 0.09776942, -0.07248941, 21.63217, 3.28885, -0.01891501773669566785582, 12823.39, -2563.207, -2.357685, 0.008106529, 0.101595, 164.9231, 2.280473, 1.875075, 24.19189
 
1.289999, 0.1052275, -0.07151172, 21.78403, 3.292534, -0.0230693888792218273088, 13027.71, -2563.792, -2.357685, 0.008106529, 0.101595, 166.2462, 2.280473, 1.874545, 24.20275
 
1.299999, 0.1126631, -0.07045944, 21.93602, 3.296222, -0.0271157554273269965612222590, 13233.79, -2564.377, -2.357685, 0.008106529, 0.101595, 167.5705, 2.280473, 1.874014, 24.21362
 
1.309999, 0.1200591, -0.06933281, 22.0878, 3.299584, -0.0310493234068004523571, 13441.61, -2564.964, -2.357685, 0.008106529, 0.101595, 168.8961, 2.280473, 1.873483, 24.22449
 
1.319999, 0.1274055, -0.06813221, 22.24004, 3.303276, -0.03486773087420827794243, 13651.18, -2565.551, -2.357685, 0.008106529, 0.101595, 170.2228, 2.280473, 1.872952, 24.23536
 
1.329999, 0.1346843, -0.06685816, 22.39242, 3.306972, -0.0385661347942003790499222590, 13862.51, -2566.138, -2.357685, 0.008106529, 0.101595, 171.5506, 2.280473, 1.872422, 24.24623
 
1.339999, 0.1418801, -0.06551132, 22.54475, 3.310506, -0.04214122704422192241587, 14075.6, -2566.727, -2.357685, 0.008106529, 0.101595, 172.8797, 2.280473, 1.871891, 24.2571
 
1.349999, 0.1489779, -0.06409252, 22.69721, 3.314043, -0.0455894682134891108136922590, 14290.45, -2567.316, -2.357685, 0.008106529, 0.101595, 174.21, 2.280473, 1.87136, 24.26797
 
1.359999, 0.1559612, -0.06260274, 22.84997, 3.317745, -0.04890699648944319509333, 14507.06, -2567.906, -2.357685, 0.008106529, 0.101595, 175.5414, 2.280473, 1.87083, 24.27883
 
1.369999, 0.1628135, -0.06104312, 23.00267, 3.321287, -0.05209072802902499119321, 14725.43, -2568.497, -2.357685, 0.008106529, 0.101595, 176.874, 2.280473, 1.870299, 24.2897
 
1.379999, 0.1695167, -0.05941499, 23.1555, 3.324831, -0.05513642254802776183104, 14945.57, -2569.089, -2.357685, 0.008106529, 0.101595, 178.2078, 2.280473, 1.869768, 24.30057
 
1.389999, 0.1760561, -0.05771982, 23.30846, 3.328377, -0.05804198443491796404601, 15167.47, -2569.681, -2.357685, 0.008106529, 0.101595, 179.5428, 2.280473, 1.869238, 24.31144
 
1.399999, 0.182414, -0.05595926, 23.4617, 3.332091, -0.06080373410422700233837, 15391.16, -2570.274, -2.357685, 0.008106529, 0.101595, 180.879, 2.280473, 1.868707, 24.32231
 
1.409999, 0.1885734, -0.05413512, 23.61507, 3.335808, -0.0634191343941651723746822590, 15616.61, -2570.868, -2.357685, 0.008106529, 0.101595, 182.2163, 2.280473, 1.868176, 24.33317
 
1.419999, 0.1945146, -0.05224939, 23.76823, 3.339197, -0.06588457580660592735507, 15843.84, -2571.463, -2.357685, 0.008106529, 0.101595, 183.5548, 2.280473, 1.867645, 24.34404
 
1.429999, 0.2002217, -0.05030424, 23.92183, 3.342919, -0.0681974230574806106614622590, 16072.85, -2572.059, -2.357685, 0.008106529, 0.101595, 184.8945, 2.280473, 1.867115, 24.35491
 
1.439999, 0.2056783, -0.04830202, 24.07556, 3.346644, -0.0703559870418405009627, 16303.64, -2572.655, -2.357685, 0.008106529, 0.101595, 186.2354, 2.280473, 1.866584, 24.36578
 
1.449999, 0.2108657, -0.04624524, 24.22924, 3.350206, -0.072357471274729675941, 16536.21, -2573.252, -2.357685, 0.008106529, 0.101595, 187.5774, 2.280473, 1.866053, 24.37665
 
1.459999, 0.2157661, -0.04413658, 24.38305, 3.35377, -0.0741994367166374536349, 16770.58, -2573.85, -2.357685, 0.008106529, 0.101595, 188.9207, 2.280473, 1.865522, 24.38752
 
1.469999, 0.2203626, -0.04197892, 24.53697, 3.357336, -0.0758802012713496189588, 17006.73, -2574.448, -2.357685, 0.008106529, 0.101595, 190.2651, 2.280473, 1.864992, 24.39838
 
1.479999, 0.2246387, -0.0397753, 24.69118, 3.361073, -0.0773978725806251799414, 17244.67, -2575.047, -2.357685, 0.008106529, 0.101595, 191.6107, 2.280473, 1.864461, 24.40925
 
1.489999, 0.2285754, -0.03752891, 24.84534, 3.364645, -0.0787505582862231446114, 17484.4, -2575.647, -2.357685, 0.008106529, 0.101595, 192.9575, 2.280473, 1.86393, 24.42012
 
1.499999, 0.232158, -0.03524316, 24.99977, 3.368385, -0.0799373472526941464641, 17725.93, -2576.248, -2.357685, 0.008106529, 0.101595, 194.3055, 2.280473, 1.8634, 24.43099
 
1.509999, 0.23537, -0.03292158, 25.15416, 3.371962, -0.0809572582572465600329, 17969.26, -2576.85, -2.357685, 0.008106529, 0.101595, 195.6546, 2.280473, 1.862869, 24.44186
 
1.519999, 0.2381958, -0.03056788, 25.30867, 3.375542, -0.0818095203391155367369, 18214.38, -2577.452, -2.357685, 0.008106529, 0.101595, 197.0049, 2.280473, 1.862338, 24.45273
 
1.529999, 0.2406187, -0.02818592, 25.46329, 3.379125, -0.0824928719261404152619, 18461.3, -2578.055, -2.357685, 0.008106529, 0.101595, 198.3564, 2.280473, 1.861807, 24.46359
 
1.539999, 0.2426257, -0.02577973, 25.61836, 3.383043, -0.0830076634550324904174, 18710.03, -2578.659, -2.357685, 0.008106529, 0.101595, 199.7091, 2.280473, 1.861277, 24.47446
 
1.549999, 0.2442033, -0.02335348, 25.77304, 3.386463, -0.0833543154498453159748, 18960.56, -2579.264, -2.357685, 0.008106529, 0.101595, 201.0629, 2.280473, 1.860746, 24.48533
 
1.559999, 0.2453378, -0.02091144, 25.92817, 3.390221, -0.0835327578232366329722, 19212.91, -2579.869, -2.357685, 0.008106529, 0.101595, 202.418, 2.280473, 1.860215, 24.4962
 
1.569999, 0.2460138, -0.01845807, 26.08308, 3.393646, -0.083542710225837405562, 19467.06, -2580.476, -2.357685, 0.008106529, 0.101595, 203.7742, 2.280473, 1.859685, 24.50707
 
1.579999, 0.2462237, -0.01599793, 26.2386, 3.397575, -0.083386415452599920525, 19723.03, -2581.082, -2.357685, 0.008106529, 0.101595, 205.1316, 2.280473, 1.859154, 24.51793
 
1.589999, 0.245955, -0.01353569, 26.3939, 3.401173, -0.0830645042896045085183, 19980.81, -2581.69, -2.357685, 0.008106529, 0.101595, 206.4902, 2.280473, 1.858623, 24.5288
 
1.599999, 0.2451956, -0.01107614, 26.54932, 3.404773, -0.082577607522931500199, 20240.42, -2582.299, -2.357685, 0.008106529, 0.101595, 207.85, 2.280473, 1.858093, 24.53967
 
1.609999, 0.2439393, -0.008624186, 26.70484, 3.408375, -0.0819285286462712540431, 20501.85, -2582.908, -2.357685, 0.008106529, 0.101595, 209.211, 2.280473, 1.857562, 24.55054
 
1.619999, 0.2421772, -0.006184793, 26.86065, 3.412149, -0.0811188796684957261743, 20765.09, -2583.518, -2.357685, 0.008106529, 0.101595, 210.5731, 2.280473, 1.857031, 24.56141
 
1.629999, 0.2399002, -0.003763021, 27.01639, 3.415757, -0.0801503426858191316782, 21030.17, -2584.128, -2.357685, 0.008106529, 0.101595, 211.9365, 2.280473, 1.856501, 24.57228
 
1.639999, 0.2371086, -0.00136402, 27.17242, 3.419536, -0.0790276135501728210021, 21297.06, -2584.74, -2.357685, 0.008106529, 0.101595, 213.301, 2.280473, 1.85597, 24.58315
 
1.649999, 0.2337957, 0.001007066, 27.32838, 3.423149, -0.077752794881824563003, 21565.79, -2585.352, -2.357685, 0.008106529, 0.101595, 214.6667, 2.280473, 1.855439, 24.59401
 
1.659999, 0.229956, 0.003345023, 27.48445, 3.426764, -0.0763283397377534213474, 21836.34, -2585.965, -2.357685, 0.008106529, 0.101595, 216.0337, 2.280473, 1.854908, 24.60488
 
1.669999, 0.2255933, 0.005644582, 27.6408, 3.430551, -0.0747597149306555950635, 22108.74, -2586.579, -2.357685, 0.008106529, 0.101595, 217.4018, 2.280473, 1.854378, 24.61575
 
1.679999, 0.2207045, 0.007900516, 27.79709, 3.434173, -0.0730497239542214426273, 22382.96, -2587.194, -2.357685, 0.008106529, 0.101595, 218.7711, 2.280473, 1.853847, 24.62662
 
1.689999, 0.2152931, 0.01010756, 27.95348, 3.437795, -0.0712035532717781272194, 22659.01, -2587.809, -2.357685, 0.008106529, 0.101595, 220.1415, 2.280473, 1.853316, 24.63749
 
1.699999, 0.2093633, 0.01226049, 28.11014, 3.441591, -0.06922600386627038772995, 22936.91, -2588.425, -2.357685, 0.008106529, 0.101595, 221.5132, 2.280473, 1.852786, 24.64835
 
