1172808240,9.916615398761108e+30,4.862505671207115e-43,-117.80811309814453,5437405594
1173808240,9.917219861670915e+30,4.862505671207115e-43,-117.80811309814453,5437405594
1174808240,9.917824324580722e+30,4.862505671207115e-43,-117.80811309814453,5437405594
1175808240,9.91842878749053e+30,4.862505671207115e-43,-117.80811309814453,5437405594
1176808240,9.919033250400337e+30,4.862505671207115e-43,-117.80811309814453,5437407232
1177808240,9.919637713310144e+30,4.862505671207115e-43,-117.80811309814453,5437405594
1178808240,9.920242176219952e+30,4.862505671207115e-43,-117.80811309814453,5437403955
1179808240,9.920846639129759e+30,4.862505671207115e-43,-117.80811309814453,5437405594
1180808240,9.921451102039566e+30,4.862505671207115e-43,-117.80811309814453,5437408870
1181808240,9.922055564949374e+30,4.862505671207115e-43,-117.80811309814453,5437405594
1182808240,9.922660027859181e+30,4.862505671207115e-43,-117.80811309814453,5437403955
1183808240,9.923264490768988e+30,4.862505671207115e-43,-117.80811309814453,5437402317
1184808240,9.923868953678796e+30,4.862505671207115e-43,-117.80811309814453,5437400678
1185808240,9.924473416588603e+30,4.862505671207115e-43,-117.80811309814453,5437399040
1186808240,9.92507787949841e+30,4.862505671207115e-43,-117.80812072753906,5437397402
1187808240,9.925682342408218e+30,4.862505671207115e-43,-117.80812072753906,5437399040
1188808240,9.926286805318025e+30,4.862505671207115e-43,-117.80812072753906,5437397402
1189808240,9.926891268227832e+30,4.862505671207115e-43,-117.80812072753906,5437399040
1190808240,9.92749573113764e+30,4.862505671207115e-43,-117.80812072753906,5437402317
1191808240,9.928100194047447e+30,4.862505671207115e-43,-117.80812072753906,5437405594
1192808240,9.928704656957254e+30,4.862505671207115e-43,-117.80812072753906,5437405594
1193808240,9.929309119867061e+30,4.862505671207115e-43,-117.80812072753906,5437407232
1194808240,9.929913582776869e+30,4.862505671207115e-43,-117.80812072753906,5437410509
1195808240,9.930518045686676e+30,4.862505671207115e-43,-117.80812072753906,5437412147
1196808240,9.931122508596483e+30,4.862505671207115e-43,-117.80812072753906,5437413786
1197808240,9.931726971506291e+30,4.862505671207115e-43,-117.80812072753906,5437415424
1198808240,9.932331434416098e+30,4.862505671207115e-43,-117.80812072753906,5437415424
1199808240,9.932935897325905e+30,4.862505671207115e-43,-117.8081283569336,5437413786
1200808240,9.933540360235713e+30,4.862505671207115e-43,-117.8081283569336,5437415424
1201808240,9.93414482314552e+30,4.862505671207115e-43,-117.8081283569336,5437413786
1202808240,9.934749286055327e+30,4.862505671207115e-43,-117.8081283569336,5437413786
1203808240,9.935353748965135e+30,4.862505671207115e-43,-117.8081283569336,5437413786
1204808240,9.935958211874942e+30,4.862505671207115e-43,-117.8081283569336,5437415424
1205808240,9.936562674784749e+30,4.862505671207115e-43,-117.80812072753906,5437420339
1206808240,9.937167137694557e+30,4.862505671207115e-43,-117.80812072753906,5437421978
1207808240,9.937771600604364e+30,4.862505671207115e-43,-117.80812072753906,5437425254
1208808240,9.938376063514171e+30,4.862505671207115e-43,-117.80812072753906,5437428531
1209808240,9.938980526423979e+30,4.862505671207115e-43,-117.80812072753906,5437428531
1210808240,9.939584989333786e+30,4.862505671207115e-43,-117.80812072753906,5437433446
1211808240,9.940189452243593e+30,4.862505671207115e-43,-117.80812072753906,5437438362
1212808240,9.9407939151534e+30,4.862505671207115e-43,-117.80812072753906,5437440000
1213808240,9.941398378063208e+30,4.862505671207115e-43,-117.80812072753906,5437443277
1214808240,9.942002840973015e+30,4.862505671207115e-43,-117.80812072753906,5437444915
1215808240,9.942607303882822e+30,4.862505671207115e-43,-117.80812072753906,5437446554
1216808240,9.94321176679263e+30,4.862505671207115e-43,-117.80812072753906,5437453107
1217808240,9.943816229702437e+30,4.862505671207115e-43,-117.80812072753906,5437456384
1218808240,9.944420692612244e+30,4.862505671207115e-43,-117.80812072753906,5437459661
1219808240,9.945025155522052e+30,4.862505671207115e-43,-117.80812072753906,5437464576
1220808240,9.945629618431859e+30,4.862505671207115e-43,-117.80812072753906,5437474406
1221808240,9.946234081341666e+30,4.862505671207115e-43,-117.80812072753906,5437474406
1222808240,9.946838544251474e+30,4.862505671207115e-43,-117.80812072753906,5437472768
1223808240,9.947443007161281e+30,4.862505671207115e-43,-117.80812072753906,5437472768
1224808240,9.948047470071088e+30,4.862505671207115e-43,-117.80812072753906,5437471130
1225808240,9.948651932980896e+30,4.862505671207115e-43,-117.80812072753906,5437469491
1226808240,9.949256395890703e+30,4.862505671207115e-43,-117.80812072753906,5437466214
1227808240,9.94986085880051e+30,4.862505671207115e-43,-117.80812072753906,5437466214
1228808240,9.950465321710317e+30,4.862505671207115e-43,-117.80812072753906,5437464576
1229808240,9.951069784620125e+30,4.862505671207115e-43,-117.80812072753906,5437464576
1230808240,9.951674247529932e+30,4.862505671207115e-43,-117.8081283569336,5437466214
1231808240,9.952278710439739e+30,4.862505671207115e-43,-117.8081283569336,5437466214
