0.33, 0, 0, 7.742263, 3.201961, 0, 810.2747, -2511.144, -2.357685, 0.008106529, 0.101595, 41.24694, 2.280473, 1.925492, 23.1594
 
0.3399999, -0.07197724, 0, 7.87365, 3.189771, 0.6713085490918633606849, 862.0157, -2511.656, -2.357685, 0.008106529, 0.101595, 42.5444, 2.280473, 1.924961, 23.17027
 
0.3499999, -0.07409587, -0.0007197724, 8.004481, 3.177558, 0.652469001405312143003, 915.1376, -2512.169, -2.357685, 0.008106529, 0.101595, 43.83667, 2.280473, 1.92443, 23.18114
 
0.3599999, -0.07619881, -0.001460731, 8.134907, 3.165474, 0.6347638173532222236726, 969.6195, -2512.682, -2.357685, 0.008106529, 0.101595, 45.12371, 2.280473, 1.9239, 23.19201
 
0.3699999, -0.07830169, -0.002222719, 8.270682, 3.158706, 0.6180845718171189886344, 1025.671, -2513.197, -2.357685, 0.008106529, 0.101595, 46.41071, 2.280473, 1.923369, 23.20288
 
0.3799999, -0.08039483, -0.003005736, 8.414475, 3.159858, 0.6022679612895390566614, 1083.316, -2513.712, -2.357685, 0.008106529, 0.101595, 47.69823, 2.280473, 1.922838, 23.21375
 
0.3899999, -0.08247602, -0.003809684, 8.558517, 3.161163, 0.5872326143661197729877, 1142.557, -2514.228, -2.357685, 0.008106529, 0.101595, 48.98626, 2.280473, 1.922308, 23.22461
 
0.3999999, -0.08454352, -0.004634445, 8.702493, 3.162312, 0.5729137002552722987292225896, 1203.393, -2514.744, -2.357685, 0.008106529, 0.101595, 50.27478, 2.280473, 1.921777, 23.23548
 
0.4099999, -0.08659552, -0.00547988, 8.846714, 3.163614, 0.5592518549781018914098225896, 1265.827, -2515.262, -2.357685, 0.008106529, 0.101595, 51.56378, 2.280473, 1.921246, 23.24635
 
0.4199999, -0.08863004, -0.006345835, 8.990871, 3.164762, 0.5461935318051234050113225896, 1329.857, -2515.78, -2.357685, 0.008106529, 0.101595, 52.85325, 2.280473, 1.920716, 23.25722
 
