Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.010,S,0.010,0.010,0,0.4921958,0,84.02705,66,0,0,80.9818,95.9453,3.740875,9.84248150070301,8.4825916199043,4.99200175296546,11.7862253314655,0.08482592,0.04992002,83,83,0.0004241296,0.0002496001
0.02,S,0.02,0.01020861,0,0.4950323,0,163.6935,65.99767,0.005549001,0,80.96361,95.9453,3.745424,48.0243863597898,47.0294257079759,9.7249577280488,11.8961287714025,0.5551202,0.1471696,83,83,0.00362386,0.001235048
0.03,S,0.03,0.0103038,0,0.4962755,0,243.36,65.99066,0.005667163,0,80.94541,95.9453,3.749973,86.8027508752411,85.5899393377984,14.4595934818778,12.1102486389462,1.41102,0.2917655,83,83,0.01345456,0.003429724
0.04,S,0.04,0.01048927,0,0.4986102,0,323.0265,65.97899,0.005900636,0,80.92722,95.9453,3.754521,125.644788709025,124.169657967638,19.1965874554665,12.5043490112114,2.652717,0.4837314,83,83,0.03377324,0.007307208
0.05,S,0.05,0.01083061,0,0.5026216,0,402.6929,65.96265,0.006341535,0,80.90903,95.9453,3.75907,164.527317580941,162.776721845342,23.9369391456823,13.1739036385287,4.280484,0.7231008,83,83,0.06843925,0.01334137
0.05999999,S,0.05999999,0.01141055,0,0.508672,0,482.3594,65.94164,0.007123566,0,80.89083,95.9453,3.763619,203.451165459426,201.419312694196,28.681652682445,14.2155323780465,6.294677,1.009917,83,83,0.121315,0.02200646
0.06999999,S,0.06999999,0.01231276,0,0.5164641,0,562.0259,65.91595,0.008421633,0,80.87263,95.9453,3.768167,242.421873862509,240.105569550146,33.4317274158899,15.7069499852213,8.695732,1.344234,83,83,0.1962671,0.03377721
0.07999999,S,0.07999999,0.01360455,0,0.5249333,0,594.5615,65.88559,0.01045001,0,80.85444,95.9453,3.772716,258.433506113242,255.999803847816,35.3832942483151,17.5261408839967,11.25573,1.698067,83,83,0.2960244,0.04898872
0.08999999,S,0.08999999,0.01518024,0,0.5321454,0,606.8981,65.85153,0.01318957,0,80.83624,95.9453,3.777265,264.609105739541,262.13006063906,36.1359952075784,19.5674671342514,13.87703,2.059427,83,83,0.4216882,0.06777619
0.09999999,S,0.09999999,0.01694834,0,0.5374166,0,619.2347,65.81657,0.01660375,0,80.81805,95.9453,3.781814,270.794927300613,268.270432819335,36.8899380139186,21.7911171664606,16.55973,2.428326,83,83,0.573872,0.09021495
0.11,S,0.11,0.01887436,0,0.5408643,0,631.5714,65.78089,0.02072387,0,80.79986,95.9453,3.786362,276.990457159568,274.420412437232,37.6450607018488,24.1676618758157,19.30393,2.804776,83,83,0.7531903,0.1163805
0.12,S,0.12,0.02093282,0,0.5427761,0,631.353,65.74448,0.02558063,0,80.78166,95.9453,3.790911,277.052224060081,274.48172509066,37.652588860431,26.6209180805154,22.04875,3.181302,83,83,0.9599537,0.1463109
0.13,S,0.13,0.02305772,0,0.5434615,0,631.1345,65.70772,0.03107658,0,80.76347,95.9453,3.79546,277.11544090436,274.544477005738,37.6602938552505,29.1316989616714,24.7942,3.557905,83,83,1.194168,0.1800069
0.14,S,0.14,0.02523245,0,0.5432507,0,630.9161,65.67097,0.03720035,0,80.74527,95.9453,3.800009,277.178348821322,274.606922263314,37.6679611923036,31.6864909825666,27.54027,3.934585,83,83,1.455841,0.2174693
0.15,S,0.15,0.02744531,0,0.5423952,0,630.6976,65.63423,0.04394156,0,80.72707,95.9453,3.804558,277.240952336442,274.669065355625,37.6755914231594,34.2756049550767,30.28696,4.311341,83,83,1.744977,0.258699
0.16,S,0.16,0.02968791,0,0.541081,0,630.4792,65.5975,0.05129084,0,80.70888,95.9453,3.809106,277.303291626152,274.730946163328,37.683189447037,36.8919564291195,33.03427,4.688173,83,83,2.061583,0.3036965
0.17,S,0.17,0.0319541,0,0.539444,0,630.2608,65.56079,0.05923968,0,80.69068,95.9453,3.813655,277.36536418793,274.792562202682,37.6907549564672,39.5302685752408,35.7822,5.06508,83,83,2.405665,0.3524628
0.18,S,0.18,0.03423932,0,0.5375839,0,630.0425,65.52409,0.06778035,0,80.67249,95.9453,3.818204,277.427173321284,274.853916748965,37.6982883535955,42.1865354169651,38.53074,5.442063,83,83,2.77723,0.4049985
0.19,S,0.19,0.0365401,0,0.5355731,0,629.8242,65.48741,0.07690583,0,80.6543,95.9453,3.822752,277.488692001079,274.914982975844,37.7057863445538,44.8576815027801,41.27989,5.819121,83,83,3.176283,0.4613044
0.2,S,0.2,0.03885378,0,0.5334647,0,629.6058,65.45074,0.08660975,0,80.6361,95.9453,3.827301,277.549929084953,274.975769675514,37.7132500113832,47.5412967011012,44.02964,6.196253,83,83,3.602831,0.5213813
0.21,S,0.21,0.04117827,0,0.5312977,0,629.3875,65.41408,0.09688608,0,80.6179,95.9453,3.83185,277.610940809809,275.036332671642,37.7206862058591,50.2354927463118,46.78,6.57346,83,83,4.056879,0.5852299
0.22,S,0.22,0.04351193,13.67019,0.5291008,0,629.1692,65.37743,0.1077295,0,80.59971,95.9453,3.836399,277.671653850454,275.0966,37.72808,52.938740852613,49.53096,6.950741,83,82.01177,4.552188,0.6528509
0.23,S,0.23,0.04585345,13.0317,1.006454,1.776645,628.951,65.34079,0.227567,0.4438963,80.58151,95.9453,3.840948,277.679445559592,275.1314,37.53115,55.648877727508,52.28227,7.326052,82.99991,82.02337,5.075011,0.7242348
0.24,S,0.24,0.04820094,12.45214,0.9607822,1.69956,628.7327,65.30417,0.2400483,0.4671053,80.56332,95.9453,3.845496,277.73940353939,275.1924,37.52758,58.3658443215093,55.03419,7.701328,82.99961,82.03392,5.625353,0.7993717
0.25,S,0.25,0.05055437,11.92375,0.9208885,1.628914,628.5145,65.26756,0.2530916,0.4904272,80.54513,95.9453,3.850045,277.7990953594,275.253,37.52497,61.0888142424724,57.78672,8.076577,82.99911,82.04359,6.20322,0.8782613
0.26,S,0.26,0.05291301,11.44004,0.8858067,1.563969,628.2964,65.23097,0.2666905,0.513863,80.52693,95.9453,3.854594,277.85852495373,275.3132,37.52335,63.817091338206,60.53985,8.451811,82.9984,82.05245,6.808619,0.9609032
0.27,S,0.27,0.05527625,10.99558,0.8547637,1.504087,628.0782,65.19439,0.2808386,0.5374115,80.50874,95.9453,3.859143,277.9178007487,275.3731,37.52279,66.5501001875694,63.29358,8.827039,82.99745,82.06063,7.441555,1.047297
0.28,S,0.28,0.05764361,10.58575,0.8271357,1.448712,627.86,65.15782,0.2955303,0.5610706,80.49054,95.9453,3.863691,277.976728522501,275.4325,37.52332,69.2873462379491,66.0479,9.202272,82.99628,82.0682,8.102034,1.137444
0.29,S,0.29,0.06001466,10.20663,0.8024161,1.397366,627.642,65.12126,0.3107607,0.5848391,80.47234,95.9453,3.86824,278.035515799799,275.4916,37.52501,72.0284172975187,68.80281,9.577522,82.99486,82.07521,8.790062,1.231343
0.3,S,0.3,0.06238903,9.854857,0.7801884,1.34963,627.4239,65.08472,0.3265249,0.6087132,80.45415,95.9453,3.872789,278.094071511092,275.5503,37.52792,74.7729620389398,71.55831,9.952802,82.99319,82.08173,9.505645,1.328995
0.31,S,0.31,0.06476643,9.527523,0.7601093,1.305139,627.2059,65.04819,0.3428184,0.6326898,80.43595,95.9453,3.877338,278.152301899549,275.6085,37.53209,77.520677574755,74.3144,10.32812,82.99124,82.08779,10.24879,1.430399
0.32,S,0.32,0.06714659,9.222136,0.742466,1.263478,626.9878,65.01167,0.3599152,0.6567144,80.41776,95.9453,3.881886,278.210216357071,275.6662,37.53759,80.2712865429975,77.07106,10.7035,82.98904,82.09343,11.0195,1.535557
0.33,S,0.33,0.06952928,8.936491,0.7270254,1.224375,626.7698,64.97517,0.3778746,0.680778,80.39957,95.9453,3.886435,278.267817547185,275.7234,37.54444,83.0245589700944,79.82829,11.07894,82.98655,82.09869,11.81778,1.64447
0.3399999,S,0.3399999,0.07191429,8.668697,0.712947,1.187691,626.5518,64.93867,0.3964031,0.7049289,80.38137,95.9453,3.890984,278.325018513343,275.78,37.55273,85.7803016335011,82.58609,11.45447,82.98376,82.10361,12.64364,1.757137
0.3499999,S,0.3499999,0.07430147,8.417058,0.7000651,1.153205,626.3338,64.90219,0.4154979,0.7291622,80.36317,95.9453,3.895533,278.382121918668,275.8363,37.5625,88.5383291363558,85.34445,11.83009,82.98068,82.10819,13.49709,1.873559
0.3599999,S,0.3599999,0.07669064,8.180115,0.6882379,1.120718,626.1159,64.86572,0.4351554,0.7534713,80.34498,95.9453,3.900081,278.43893907247,275.8921,37.57382,91.2984940393318,88.10337,12.20583,82.97729,82.11246,14.37812,1.993739
0.3699999,S,0.3699999,0.07908168,7.956549,0.6773446,1.090058,625.8979,64.82927,0.4553736,0.7778515,80.32678,95.9453,3.90463,278.495474087315,275.9474,37.58672,94.0606616082838,90.86285,12.5817,82.97357,82.11643,15.28675,2.117677
0.3799999,S,0.3799999,0.08147448,7.745199,0.6672815,1.06107,625.68,64.79283,0.4761496,0.8022956,80.30859,95.9453,3.909179,278.551735156017,276.0022,37.60126,96.8246927015935,93.62287,12.95771,82.96953,82.12013,16.22298,2.245374
0.3899999,S,0.3899999,0.0838689,7.545033,0.6579582,1.033612,625.4622,64.75641,0.4974801,0.8267958,80.2904,95.9453,3.913728,278.607830941918,276.0566,37.61751,99.5904959921513,96.38344,13.33389,82.96514,82.12357,17.18681,2.376832
0.3999999,S,0.3999999,0.08626489,7.355105,0.6492975,1.007561,625.288,64.71999,0.5193633,0.8513501,80.2722,95.9453,3.918276,278.685331543862,276.132,37.63818,102.358175500599,99.14476,13.71027,82.9604,82.12676,18.17826,2.512053
0.4099999,S,0.4099999,0.08866254,7.174533,0.6412304,0.9828015,625.2888,64.68358,0.5417976,0.875961,80.25401,95.9453,3.922825,278.849830553374,276.2935,37.67134,105.128519496869,101.9077,14.08698,82.95531,82.12972,19.19734,2.651039
0.4199999,S,0.4199999,0.09106251,7.002583,0.6336958,0.9592256,625.2896,64.64718,0.5647879,0.9006135,80.23581,95.9453,3.927374,279.014089997409,276.4545,37.70639,107.901397311126,104.6722,14.46404,82.94986,82.13246,20.24406,2.793794
0.4299999,S,0.4299999,0.09346469,6.838577,0.6266423,0.9367434,625.2905,64.61078,0.5883325,0.9253018,80.21761,95.9453,3.931923,279.178220043108,276.6151,37.74341,110.676879685408,107.4384,14.84147,82.94403,82.13497,21.31845,2.940321
0.4399998,S,0.4399998,0.09586917,6.681921,0.6200245,0.9152717,625.2913,64.57438,0.6124302,0.9500135,80.19942,95.9453,3.936471,279.342425936793,276.7755,37.78245,113.454811131287,110.2062,15.21929,82.93781,82.13728,22.42051,3.090625
0.4499998,S,0.4499998,0.09827579,6.532076,0.6138023,0.894736,625.2922,64.53798,0.6370785,0.9747391,80.18122,95.9453,3.94102,279.506520712376,276.9355,37.82359,116.235141333895,112.9756,15.59753,82.93119,82.13937,23.55026,3.244709
0.4599998,S,0.4599998,0.1006845,6.388536,0.6079406,0.8750703,625.2932,64.50158,0.6622759,0.9994702,80.16303,95.9453,3.945569,279.670609300722,277.0952,37.86687,119.017819882292,115.7466,15.9762,82.92416,82.14127,24.70773,3.402578
0.4699998,S,0.4699998,0.1030953,6.250868,0.6024079,0.8562115,625.2941,64.46518,0.6880204,1.024193,80.14484,95.9453,3.950118,279.834605307339,277.2545,37.91238,121.802706563846,118.5191,16.35532,82.91672,82.14296,25.89292,3.564236
0.4799998,S,0.4799998,0.105508,6.118645,0.5971763,0.8381048,625.295,64.42878,0.7143095,1.048899,80.12664,95.9453,3.954666,279.998609732025,277.4135,37.96013,124.589861882619,121.2932,16.73492,82.90886,82.14445,27.10585,3.729687
0.4899998,S,0.4899998,0.1079227,5.991484,0.5922205,0.8206977,625.296,64.39238,0.7411429,1.073578,80.10844,95.9453,3.959215,280.162435897534,277.572,38.0102,127.379250073006,124.0689,17.11502,82.90056,82.14575,28.34654,3.898937
0.4999998,S,0.4999998,0.1103394,5.869043,0.5875179,0.8039408,625.297,64.35598,0.7685181,1.098214,80.09025,95.9453,3.963764,280.326393953321,277.7303,38.06268,130.170840747898,126.8462,17.49565,82.89182,82.14686,29.615,4.07199
0.5099998,S,0.5099998,0.112758,5.751003,0.5830483,0.7877918,625.298,64.31958,0.7964344,1.122798,80.07205,95.9453,3.968313,280.490191542182,277.8881,38.1176,132.964605078699,129.6251,17.87683,82.88262,82.14777,30.91125,4.248852
0.5199998,S,0.5199998,0.1151785,5.637066,0.5787936,0.7722099,625.2991,64.28318,0.8248895,1.147314,80.05386,95.9453,3.972861,280.653938126211,278.0455,38.17503,135.760515981838,132.4056,18.25858,82.87296,82.1485,32.23531,4.429529
0.5299998,S,0.5299998,0.117601,5.526977,0.5747374,0.757158,625.3002,64.24678,0.8538818,1.171747,80.03567,95.9453,3.97741,280.817644192902,278.2025,38.23504,138.558453673431,135.1876,18.64093,82.86285,82.14902,33.58718,4.614027
0.5399998,S,0.5399998,0.1200252,5.42047,0.5708652,0.742603,625.3013,64.21038,0.8834097,1.196088,80.01747,95.9453,3.981959,280.98131215862,278.3591,38.29764,141.358495070316,137.9712,19.02391,82.85223,82.14938,34.9669,4.802351
0.5499998,S,0.5499998,0.1224512,5.317319,0.5671629,0.7285111,625.3024,64.17398,0.9134713,1.220317,79.99928,95.9453,3.986508,281.145059955037,278.5154,38.36296,144.160619411501,140.7564,19.40754,82.84115,82.14954,36.37446,4.994508
0.5599998,S,0.5599998,0.1248791,5.217312,0.5636188,0.7148536,625.3035,64.13758,0.9440657,1.244419,79.98108,95.9453,3.991056,281.308593016335,278.6711,38.43101,146.964712882458,143.5431,19.79185,82.82955,82.14951,37.80989,5.190505
0.5699998,S,0.5699998,0.1273088,5.120247,0.5602216,0.7016033,625.3047,64.10118,0.9751905,1.268381,79.96288,95.9453,3.995605,281.472123132104,278.8264,38.50188,149.770858058504,146.3314,20.17687,82.81746,82.14928,39.2732,5.390348
0.5799997,S,0.5799997,0.1297402,5.025948,0.5569612,0.6887346,625.3058,64.06478,1.006845,1.292184,79.94469,95.9453,4.000154,281.635657253413,278.9813,38.57561,152.578942760335,149.1212,20.56263,82.80485,82.14888,40.76442,5.594046
0.5899997,S,0.5899997,0.1321734,4.934232,0.5538287,0.6762245,625.3071,64.02838,1.039027,1.315812,79.92649,95.9453,4.004703,281.799206559907,279.1358,38.65227,155.38905070454,151.9126,20.94915,82.79173,82.14828,42.28354,5.801605
0.5999997,S,0.5999997,0.1346084,4.844944,0.5508153,0.6640498,625.3083,63.99198,1.071736,1.339247,79.9083,95.9453,4.009252,281.962677826361,279.2898,38.73189,158.201074531923,154.7055,21.33647,82.77806,82.14749,43.8306,6.013033
0.6099997,S,0.6099997,0.137045,4.757939,0.5479134,0.6521904,625.3095,63.95558,1.104969,1.362468,79.89011,95.9453,4.0138,282.126085257786,279.4433,38.81456,161.015004424102,157.4999,21.72462,82.76386,82.14651,45.4056,6.228338
0.6199997,S,0.6199997,0.1394833,4.673061,0.545116,0.6406276,625.3108,63.91918,1.138725,1.385462,79.87191,95.9453,4.018349,282.289439097189,279.5963,38.90034,163.830926220925,160.2959,22.11362,82.74911,82.14534,47.00856,6.447529
0.6299997,S,0.6299997,0.1419235,4.590195,0.5424163,0.6293414,625.3121,63.88278,1.173004,1.408203,79.85371,95.9453,4.022898,282.452748360426,279.7488,38.98928,166.648735788819,163.0934,22.50351,82.73382,82.14397,48.63949,6.670615
0.6399997,S,0.6399997,0.1443652,4.509216,0.5398087,0.6183165,625.3134,63.84638,1.207803,1.430674,79.83552,95.9453,4.027446,282.616122635075,279.9009,39.08144,169.468426006248,165.8924,22.89432,82.71796,82.14242,50.29842,6.897604
0.6499997,S,0.6499997,0.1468087,4.430006,0.5372876,0.6075373,625.3148,63.80999,1.243121,1.452854,79.81732,95.9453,4.031995,282.779469431875,280.0525,39.17685,172.289992054817,168.6929,23.28609,82.70152,82.14066,51.98534,7.128507
0.6599997,S,0.6599997,0.1492538,4.352463,0.5348479,0.5969882,625.3161,63.77359,1.278956,1.474721,79.79913,95.9453,4.036544,282.942707519799,280.2035,39.27562,175.113427078498,171.4949,23.67885,82.68452,82.13869,53.70029,7.363331
0.6699997,S,0.6699997,0.1517006,4.27648,0.5324849,0.586656,625.3175,63.73719,1.315308,1.496256,79.78094,95.9453,4.041092,283.105941453324,280.354,39.37777,177.938726038751,174.2984,24.07263,82.66692,82.13654,55.44328,7.602089
0.6799996,S,0.6799996,0.154149,4.201965,0.5301944,0.5765266,625.3189,63.70079,1.352175,1.517432,79.76274,95.9453,4.045641,283.269182462353,280.504,39.48336,180.765884109075,177.1034,24.46746,82.64874,82.13418,57.21431,7.84479
0.6899996,S,0.6899996,0.156599,4.12883,0.5279723,0.5665885,625.3203,63.66439,1.389557,1.538229,79.74454,95.9453,4.05019,283.432342947241,280.6534,39.59245,183.594898541581,179.9099,24.86338,82.62996,82.13161,59.01341,8.091444
0.6999996,S,0.6999996,0.1590508,4.056986,0.5258151,0.5568299,625.3218,63.62799,1.427451,1.558624,79.72635,95.9453,4.054739,283.595527952917,280.8023,39.70506,186.425767457097,182.7179,25.26043,82.61058,82.12885,60.84059,8.342063
0.7099996,S,0.7099996,0.1615042,3.986358,0.523719,0.5472391,625.3232,63.59159,1.465857,1.57859,79.70815,95.9453,4.059288,283.75865726714,280.9506,39.8213,189.258487918406,185.5274,25.65864,82.59058,82.12588,62.69587,8.596659
0.7199996,S,0.7199996,0.1639592,3.916873,0.5216811,0.5378066,625.3248,63.55519,1.504774,1.598104,79.68996,95.9453,4.063837,283.9218349165,281.0984,39.94118,192.093058558451,188.3384,26.05805,82.56998,82.1227,64.57925,8.855242
0.7299996,S,0.7299996,0.1664159,3.848463,0.5196986,0.5285228,625.3262,63.51879,1.544201,1.617139,79.67177,95.9453,4.068385,284.084873695895,281.2455,40.06475,194.929380718112,191.1508,26.4587,82.54875,82.11931,66.49075,9.117826
0.7399996,S,0.7399996,0.1688741,3.781055,0.5177686,0.5193787,625.3278,63.48239,1.584137,1.635674,79.65357,95.9453,4.072934,284.248085867624,281.3922,40.19209,197.767550333008,193.9647,26.86062,82.52689,82.11571,68.4304,9.384422
0.7499996,S,0.7499996,0.171334,3.714591,0.5158886,0.5103648,625.3293,63.44599,1.62458,1.653677,79.63538,95.9453,4.077483,284.411083871995,281.5381,40.32323,200.607567162733,196.7801,27.26385,82.50441,82.1119,70.3982,9.655045
0.7599996,S,0.7599996,0.1737955,3.64901,0.5140563,0.5014735,625.3309,63.40959,1.665532,1.671122,79.61718,95.9453,4.082031,284.574174739476,281.6835,40.45821,203.449334292161,199.5969,27.66843,82.48129,82.10787,72.39417,9.929706
0.7699996,S,0.7699996,0.1762586,3.584254,0.5122695,0.4926969,625.3326,63.37319,1.70699,1.687985,79.59898,95.9453,4.08658,284.737176455046,281.8282,40.59711,206.29294980665,202.4152,28.0744,82.45751,82.10362,74.41833,10.20842
0.7799996,S,0.7799996,0.1787234,3.520283,0.510526,0.4840273,625.3342,63.33679,1.748953,1.704231,79.58079,95.9453,4.091129,284.900296073138,281.9724,40.73996,209.138316972624,205.2349,28.4818,82.43311,82.09914,76.47067,10.4912
0.7899995,S,0.7899995,0.1811897,3.457041,0.5088243,0.4754594,625.3359,63.30039,1.791421,1.719841,79.56259,95.9453,4.095677,285.063243106986,282.1158,40.88677,211.985437045403,208.056,28.89067,82.40804,82.09445,78.55123,10.77806
0.7999995,S,0.7999995,0.1836575,3.394475,0.5071585,0.4669864,625.3375,63.26399,1.834381,1.734785,79.5444,95.9453,4.100226,285.226229312313,282.2586,41.0376,214.834409327162,210.8786,29.30105,82.38232,82.08955,80.66002,11.06902
0.8099995,S,0.8099995,0.1861271,3.332545,0.5055348,0.4586004,625.3392,63.22759,1.877858,1.749025,79.52621,95.9453,4.104775,285.389268755397,282.4008,41.19251,217.685135980154,213.7026,29.71297,82.35596,82.0844,82.79704,11.36409
0.8199995,S,0.8199995,0.1885982,3.271218,0.5039479,0.4502968,625.3409,63.19119,1.92184,1.762538,79.50801,95.9453,4.109324,285.552271039122,282.5423,41.35152,220.537622250511,216.528,30.12649,82.32893,82.07904,84.96233,11.66329
0.8299995,S,0.8299995,0.1910709,3.210447,0.5023963,0.4420711,625.3427,63.15479,1.966328,1.775296,79.48981,95.9453,4.113873,285.715147452696,282.683,41.51466,223.391868865788,219.3548,30.54164,82.30124,82.07344,87.15588,11.96663
0.8399995,S,0.8399995,0.1935451,3.150197,0.5008789,0.433917,625.3445,63.11839,2.011317,1.787265,79.47162,95.9453,4.118422,285.878208184815,282.8232,41.68198,226.247878214244,222.183,30.95846,82.27289,82.06761,89.37771,12.27413
0.8499995,S,0.8499995,0.196021,3.090436,0.4993942,0.42583,625.3463,63.08199,2.056812,1.798415,79.45342,95.9453,4.12297,286.04116567552,282.9626,41.8535,229.105654672152,225.0126,31.377,82.24387,82.06155,91.62784,12.58581
0.8599995,S,0.8599995,0.1984984,3.031123,0.4979413,0.4178059,625.3481,63.04559,2.102811,1.808717,79.43523,95.9453,4.127519,286.204128336171,283.1013,42.02924,231.965198843115,227.8436,31.79729,82.21419,82.05526,93.90627,12.90168
0.8699995,S,0.8699995,0.2009774,2.972237,0.496519,0.4098394,625.3499,63.00919,2.149316,1.818137,79.41704,95.9453,4.132068,286.367113227799,283.2393,42.20927,234.826515457189,230.676,32.21938,82.18384,82.04873,96.21304,13.22176
0.8799995,S,0.8799995,0.203458,2.913741,0.4951263,0.4019275,625.3517,62.97279,2.196326,1.826647,79.39884,95.9453,4.136616,286.530025528905,283.3765,42.39357,237.689608325802,233.5098,32.64331,82.15282,82.04196,98.54813,13.54607
0.8899994,S,0.8899994,0.2059402,2.855614,0.4937624,0.3940656,625.3536,62.93639,2.243841,1.834208,79.38065,95.9453,4.141165,286.692978766827,283.513,42.58219,240.55438352016,236.3449,33.06913,82.12114,82.03494,100.9116,13.87464
0.8999994,S,0.8999994,0.2084239,2.797832,0.4924265,0.3862508,625.3556,62.89999,2.291862,1.840796,79.36245,95.9453,4.145714,286.855887477003,283.6487,42.77517,243.420943031545,239.1814,33.49688,82.08879,82.02769,103.3034,14.20747
0.9099994,S,0.9099994,0.2109092,2.74037,0.4911178,0.3784799,625.3575,62.86359,2.340392,1.846378,79.34425,95.9453,4.150263,287.018853776264,283.7837,42.97248,246.289193913356,242.0192,33.92661,82.05578,82.02019,105.7236,14.54458
0.9199994,S,0.9199994,0.2133961,2.683203,0.4898355,0.3707497,625.3594,62.82719,2.389429,1.850921,79.32606,95.9453,4.154811,287.181797164385,283.9179,43.17419,249.159236336451,244.8584,34.35835,82.02209,82.01245,108.1722,14.88601
0.9299994,S,0.9299994,0.2158845,2.626313,0.4885789,0.3630567,625.3615,62.79079,2.438977,1.854391,79.30786,95.9453,4.15936,287.344820150343,284.0514,43.38027,252.030977616068,247.6989,34.79215,81.98775,82.00446,110.6492,15.23176
0.9399994,S,0.9399994,0.2183745,2.56969,0.4873476,0.3553989,625.3634,62.75439,2.489033,1.856756,79.28967,95.9453,4.163909,287.507739397355,284.184,43.59076,254.904424150175,250.5407,35.22806,81.95276,81.99622,113.1546,15.58186
0.9499994,S,0.9499994,0.220866,2.513303,0.486141,0.3477747,625.3654,62.71799,2.539605,1.857995,79.27148,95.9453,4.168458,287.670755094073,284.3159,43.80562,257.779676535669,253.3839,35.66612,81.9171,81.98773,115.6884,15.93633
0.9599994,S,0.9599994,0.2233592,2.45714,0.4849584,0.3401802,625.3675,62.68159,2.590689,1.858062,79.25328,95.9453,4.173007,287.833687430985,284.4469,44.02491,260.656642435422,256.2284,36.10637,81.88079,81.97899,118.2507,16.2952
0.9699994,S,0.9699994,0.2258539,2.401187,0.4837994,0.3326138,625.3695,62.6452,2.642291,1.856931,79.23508,95.9453,4.177555,287.99664118066,284.5771,44.24861,263.535325808324,259.0742,36.54885,81.84383,81.97,120.8414,16.65847
0.9799994,S,0.9799994,0.2283501,2.345435,0.4826635,0.3250735,625.3716,62.6088,2.69441,1.854568,79.21689,95.9453,4.182104,288.159628579851,284.7065,44.47674,266.41573422559,261.9213,36.99362,81.80624,81.96075,123.4606,17.02618
0.9899994,S,0.9899994,0.2308479,2.289865,0.4815505,0.3175583,625.3737,62.5724,2.747048,1.850947,79.19869,95.9453,4.186653,288.322652807159,284.8351,44.70926,269.297871872675,264.7697,37.44072,81.76799,81.95125,126.1083,17.39836
0.9999993,S,0.9999993,0.2333473,2.234473,0.4804597,0.3100656,625.3759,62.536,2.800207,1.846031,79.1805,95.9453,4.191201,288.485629240488,284.9628,44.9462,272.181742357637,267.6194,37.89018,81.72912,81.94149,128.7845,17.77501
1.009999,S,1.009999,0.2358482,2.179247,0.4793909,0.3025951,625.378,62.4996,2.853893,1.839796,79.16231,95.9453,4.19575,288.648558257979,285.0896,45.1875,275.067253856754,270.4703,38.34205,81.68962,81.93147,131.4892,18.15617
1.019999,S,1.019999,0.2383507,2.124187,0.4783439,0.295145,625.3802,62.4632,2.908106,1.832208,79.14411,95.9453,4.200299,288.811651911875,285.2157,45.43319,277.954412960757,273.3224,38.79638,81.64951,81.9212,134.2225,18.54186
1.029999,S,1.029999,0.2408545,2.069272,0.4773183,0.2877155,625.3824,62.4268,2.962845,1.823246,79.12592,95.9453,4.204848,288.974614491557,285.3408,45.68321,280.843322620797,276.1758,39.25321,81.60878,81.91066,136.9842,18.93211
1.039999,S,1.039999,0.2433601,2.014506,0.4763139,0.2803035,625.3846,62.3904,3.01812,1.812869,79.10772,95.9453,4.209396,289.13765679044,285.4651,45.93758,283.733990339151,279.0305,39.71259,81.56745,81.89986,139.7745,19.32694
1.049999,S,1.049999,0.2458671,1.959878,0.4753303,0.27291,625.3868,62.354,3.073931,1.801057,79.08952,95.9453,4.213945,289.300680819088,285.5885,46.19624,286.626320528051,281.8864,40.17455,81.52553,81.88881,142.5934,19.72637
1.059999,S,1.059999,0.2483757,1.905394,0.4743673,0.2655334,625.3891,62.3176,3.13028,1.787778,79.07133,95.9453,4.218494,289.463695352755,285.711,46.45918,289.520320879352,284.7435,40.63914,81.48302,81.87749,145.4408,20.13044
1.069999,S,1.069999,0.2508859,1.851044,0.4734379,0.2581741,625.3914,62.2812,3.18726,1.77301,79.05313,95.9453,4.223042,289.626699629072,285.8326,46.72633,292.415995729418,287.6018,41.1064,81.43994,81.86591,148.3168,20.53917
1.079999,S,1.079999,0.2533975,1.796826,0.4725527,0.2508306,625.3937,62.2448,3.244954,1.756721,79.03494,95.9453,4.227592,289.789602255962,285.9532,46.99767,295.31335365159,290.4613,41.57638,81.3963,81.85406,151.2215,20.95258
1.089999,S,1.089999,0.2559107,1.742745,0.4716875,0.2435033,625.3961,62.2084,3.303206,1.738887,79.01675,95.9453,4.23214,289.952609613668,286.073,47.27319,298.212397114307,293.322,42.04911,81.35211,81.84196,154.1547,21.37071
1.099999,S,1.099999,0.2584254,1.688797,0.4708422,0.236193,625.3984,62.172,3.362025,1.719494,78.99855,95.9453,4.236689,290.115517118558,286.1918,47.55278,301.113134194758,296.1839,42.52464,81.30738,81.82959,157.1165,21.79358
1.109999,S,1.109999,0.2609416,1.634984,0.4700167,0.2288993,625.4008,62.1356,3.421411,1.698512,78.98035,95.9453,4.241238,290.278432456211,286.3097,47.83643,304.015568937296,299.047,43.003,81.26212,81.81696,160.107,22.22122
