0.12, 0, 0, 6.310351, 3.521963, 0, 342.0599, -2373.031, -3.044531, 0.008106529, 0.101595, 26.79322, 2.307626, 2.049844, 20.91472
 
0.13, -0.04577721, 0, 6.55014, 3.527637, 1.138547305109615354108, 401.7482, -2373.542, -3.044531, 0.008106529, 0.101595, 29.03733, 2.307626, 2.049223, 20.93092
 
0.14, -0.04909133, -0.0004577721, 6.790664, 3.533316, 1.053152264495776472688, 466.4163, -2374.055, -3.044531, 0.008106529, 0.101595, 31.28766, 2.307626, 2.048602, 20.94712
 
0.15, -0.05242245, -0.0009486853, 7.031869, 3.539004, 0.979838321163419183718, 536.0867, -2374.569, -3.044531, 0.008106529, 0.101595, 33.54368, 2.307626, 2.04798, 20.96332
 
0.16, -0.05576688, -0.00147291, 7.273711, 3.544696, 0.916200781064215873464, 610.7816, -2375.085, -3.044531, 0.008106529, 0.101595, 35.80499, 2.307626, 2.047359, 20.97952
 
0.17, -0.05912143, -0.002030579, 7.516156, 3.550393, 0.86042933190365355918, 690.5234, -2375.601, -3.044531, 0.008106529, 0.101595, 38.07131, 2.307626, 2.046738, 20.99571
 
0.18, -0.06248274, -0.002621793, 7.759284, 3.556198, 0.8111330215885948440276, 775.3345, -2376.119, -3.044531, 0.008106529, 0.101595, 40.3424, 2.307626, 2.046116, 21.01191
 
0.19, -0.06584751, -0.00324662, 8.002772, 3.56181, 0.7672287087430093817590, 865.2372, -2376.638, -3.044531, 0.008106529, 0.101595, 42.61807, 2.307626, 2.045495, 21.02811
 
0.2, -0.06921207, -0.003905095, 8.247003, 3.567626, 0.7278593969600813401602, 960.2539, -2377.158, -3.044531, 0.008106529, 0.101595, 44.89818, 2.307626, 2.044874, 21.04431
 
0.21, -0.0725731, -0.004597216, 8.491661, 3.573349, 0.6923391598169875190384, 1060.405, -2377.679, -3.044531, 0.008106529, 0.101595, 47.18259, 2.307626, 2.044252, 21.06051
 
0.22, -0.07592712, -0.005322947, 8.736741, 3.578977, 0.6601116494062108363438263361, 1165.717, -2378.202, -3.044531, 0.008106529, 0.101595, 49.47125, 2.307626, 2.043631, 21.07671
 
0.23, -0.07926984, -0.006082218, 8.982532, 3.584811, 0.6307187307609928082952, 1276.208, -2378.726, -3.044531, 0.008106529, 0.101595, 51.76405, 2.307626, 2.04301, 21.0929
 
0.24, -0.08259761, -0.006874916, 9.228827, 3.590655, 0.6037840169868158839774263361, 1391.903, -2379.251, -3.044531, 0.008106529, 0.101595, 54.06094, 2.307626, 2.042388, 21.1091
 
0.25, -0.08590595, -0.007700892, 9.475515, 3.596402, 0.5789922058513900617348, 1512.823, -2379.778, -3.044531, 0.008106529, 0.101595, 56.36186, 2.307626, 2.041767, 21.1253
 
0.26, -0.08919031, -0.008559952, 9.722589, 3.602053, 0.5560775543766957098229736639, 1638.99, -2380.305, -3.044531, 0.008106529, 0.101595, 58.66676, 2.307626, 2.041146, 21.1415
 
0.27, -0.09244624, -0.009451855, 9.970249, 3.607812, 0.534816798945512136884, 1770.426, -2380.834, -3.044531, 0.008106529, 0.101595, 60.97561, 2.307626, 2.040525, 21.1577
 
