<<<<<<< HEAD
0.3599999, 0, 0, 7.076589, 2.502031, 0, 900.8457, -2399.52, -2.357685, 0.008106529, 0.101595, 43.49089, 2.280473, 2.071144, 26.84838
 
0.3699999, -0.2034162, 0, 7.167726, 2.496042, 3.4219927587177214980452258962, 939.3975, -2399.702, -2.357685, 0.008106529, 0.101595, 44.41258, 2.280473, 2.070823, 26.85789
 
0.3799999, -0.2069667, -0.002034162, 7.265659, 2.496314, 3.3459157521893087140712258962, 978.9729, -2399.885, -2.357685, 0.008106529, 0.101595, 45.33932, 2.280473, 2.070503, 26.8674
 
0.3899999, -0.2105214, -0.004103828, 7.364218, 2.496707, 3.2727620887065172309462258962, 1019.573, -2400.068, -2.357685, 0.008106529, 0.101595, 46.27084, 2.280473, 2.070182, 26.87691
 
0.3999999, -0.2140769, -0.006209042, 7.463131, 2.496979, 3.202362857774495941757, 1061.196, -2400.252, -2.357685, 0.008106529, 0.101595, 47.20685, 2.280473, 2.06986, 26.88642
 
0.4099999, -0.2176299, -0.008349812, 7.562612, 2.49737, 3.134563867240289147792, 1103.844, -2400.435, -2.357685, 0.008106529, 0.101595, 48.1471, 2.280473, 2.06954, 26.89593
 
0.4199999, -0.2211774, -0.01052611, 7.662396, 2.497639, 3.069217933685146020327, 1147.517, -2400.619, -2.357685, 0.008106529, 0.101595, 49.09138, 2.280473, 2.069219, 26.90544
 
0.4299999, -0.2247162, -0.01273788, 7.762704, 2.498029, 3.006185583297971225181, 1192.216, -2400.804, -2.357685, 0.008106529, 0.101595, 50.03947, 2.280473, 2.068898, 26.91495
 
0.4399998, -0.2282436, -0.01498505, 7.863273, 2.498298, 2.9453385562424238533427741038, 1237.942, -2400.988, -2.357685, 0.008106529, 0.101595, 50.99119, 2.280473, 2.068577, 26.92446
 
0.4499998, -0.2317559, -0.01726748, 7.964324, 2.498686, 2.886556302289839516547, 1284.694, -2401.173, -2.357685, 0.008106529, 0.101595, 51.94635, 2.280473, 2.068256, 26.93397
 
0.4599998, -0.2352503, -0.01958504, 8.065597, 2.498952, 2.829723177325469901456, 1332.474, -2401.358, -2.357685, 0.008106529, 0.101595, 52.90475, 2.280473, 2.067935, 26.94348
 
0.4699998, -0.238724, -0.02193754, 8.167319, 2.499339, 2.7747354520827717444577741038, 1381.281, -2401.544, -2.357685, 0.008106529, 0.101595, 53.86629, 2.280473, 2.067614, 26.95299
 
0.4799998, -0.2421738, -0.02432478, 8.269229, 2.499604, 2.7214929016623427649722258962, 1431.117, -2401.729, -2.357685, 0.008106529, 0.101595, 54.83077, 2.280473, 2.067293, 26.9625
 
0.4899998, -0.2455965, -0.02674652, 8.371557, 2.499989, 2.6699002072786757311442258962, 1481.982, -2401.915, -2.357685, 0.008106529, 0.101595, 55.79808, 2.280473, 2.066972, 26.97201
 
0.4999998, -0.2489895, -0.02920248, 8.474047, 2.500252, 2.619870460627376538952, 1533.876, -2402.102, -2.357685, 0.008106529, 0.101595, 56.76807, 2.280473, 2.066651, 26.98152
 
0.5099998, -0.25235, -0.03169238, 8.576807, 2.500516, 2.571320257771171041203, 1586.801, -2402.288, -2.357685, 0.008106529, 0.101595, 57.74065, 2.280473, 2.06633, 26.99103
 
0.5199998, -0.2556739, -0.03421588, 8.680066, 2.50102, 2.524172502633567371073, 1640.756, -2402.475, -2.357685, 0.008106529, 0.101595, 58.71569, 2.280473, 2.066009, 27.00054
 
0.5299998, -0.2589589, -0.03677262, 8.783205, 2.501159, 2.47835150088492584971, 1695.742, -2402.662, -2.357685, 0.008106529, 0.101595, 59.69307, 2.280473, 2.065688, 27.01005
 
0.5399998, -0.2622015, -0.03936221, 8.886822, 2.501541, 2.4337913704235160441937741038, 1751.758, -2402.849, -2.357685, 0.008106529, 0.101595, 60.6727, 2.280473, 2.065367, 27.01956
 
0.5499998, -0.2653991, -0.04198422, 8.990665, 2.501922, 2.3904248274007973860372258962, 1808.807, -2403.037, -2.357685, 0.008106529, 0.101595, 61.65452, 2.280473, 2.065046, 27.02907
 
0.5599998, -0.268548, -0.04463821, 9.0946, 2.502181, 2.348190194955539936363, 1866.888, -2403.225, -2.357685, 0.008106529, 0.101595, 62.63838, 2.280473, 2.064725, 27.03858
 
0.5699998, -0.2716454, -0.04732369, 9.198863, 2.50256, 2.307032104087387150207, 1926.001, -2403.413, -2.357685, 0.008106529, 0.101595, 63.62424, 2.280473, 2.064404, 27.04809
 
0.5799997, -0.2746881, -0.05004015, 9.303204, 2.502817, 2.266891681428834490839, 1986.149, -2403.602, -2.357685, 0.008106529, 0.101595, 64.61201, 2.280473, 2.064084, 27.0576
 
0.5899997, -0.2776732, -0.05278703, 9.407737, 2.503074, 2.22771916496687809531, 2047.331, -2403.791, -2.357685, 0.008106529, 0.101595, 65.60165, 2.280473, 2.063762, 27.06711
 
0.5999997, -0.2805962, -0.05556376, 9.512571, 2.503451, 2.18946549356193669029, 2109.546, -2403.979, -2.357685, 0.008106529, 0.101595, 66.59306, 2.280473, 2.063442, 27.07662
 
0.6099997, -0.2834545, -0.05836972, 9.617583, 2.503828, 2.152083708694696771306, 2172.797, -2404.169, -2.357685, 0.008106529, 0.101595, 67.58617, 2.280473, 2.063121, 27.08613
 
0.6199997, -0.2862451, -0.06120427, 9.722641, 2.504082, 2.115531757959802961218, 2237.083, -2404.359, -2.357685, 0.008106529, 0.101595, 68.58093, 2.280473, 2.0628, 27.09564
 
0.6299997, -0.2889644, -0.06406672, 9.827862, 2.504335, 2.079766888078477293267, 2302.404, -2404.548, -2.357685, 0.008106529, 0.101595, 69.57729, 2.280473, 2.062479, 27.10515
 
