0.33, 0, 0, 7.742068, 3.201961, 0, 810.205, -2511.144, -2.357685, 0.008106529, 0.101595, 41.24517, 2.280473, 1.925492, 23.1594
 
0.3399999, -0.0719737, 0, 7.873431, 3.189771, 0.6713381259502966426067, 861.9354, -2511.656, -2.357685, 0.008106529, 0.101595, 42.54242, 2.280473, 1.924961, 23.17027
 
0.3499999, -0.07409219, -0.000719737, 8.004236, 3.177558, 0.6525028535916232216007, 915.0447, -2512.169, -2.357685, 0.008106529, 0.101595, 43.83444, 2.280473, 1.92443, 23.18114
 
0.3599999, -0.07619503, -0.001460659, 8.134632, 3.165474, 0.6348024354788069116795, 969.5123, -2512.682, -2.357685, 0.008106529, 0.101595, 45.12122, 2.280473, 1.9239, 23.19201
 
0.3699999, -0.07829791, -0.002222609, 8.270378, 3.158706, 0.6181280960566625048477225896, 1025.548, -2513.197, -2.357685, 0.008106529, 0.101595, 46.40795, 2.280473, 1.923369, 23.20288
 
0.3799999, -0.08039098, -0.003005588, 8.414138, 3.159858, 0.6023162514683547805370774104, 1083.177, -2513.712, -2.357685, 0.008106529, 0.101595, 47.69516, 2.280473, 1.922838, 23.21375
 
0.3899999, -0.08247213, -0.003809498, 8.558142, 3.161163, 0.5872860209209211019555, 1142.398, -2514.228, -2.357685, 0.008106529, 0.101595, 48.98286, 2.280473, 1.922308, 23.22461
 
0.3999999, -0.08453963, -0.004634219, 8.702078, 3.162312, 0.5729725736227698267252225896, 1203.213, -2514.744, -2.357685, 0.008106529, 0.101595, 50.27102, 2.280473, 1.921777, 23.23548
 
0.4099999, -0.08659171, -0.005479616, 8.84626, 3.163614, 0.5593159848962681406749, 1265.624, -2515.262, -2.357685, 0.008106529, 0.101595, 51.55965, 2.280473, 1.921246, 23.24635
 
0.4199999, -0.08862616, -0.006345533, 8.99037, 3.164762, 0.5462627780992752593685225896, 1329.628, -2515.78, -2.357685, 0.008106529, 0.101595, 52.84871, 2.280473, 1.920716, 23.25722
 
0.4299999, -0.09064128, -0.007231794, 9.134715, 3.166061, 0.5337664152365291294842225896, 1395.228, -2516.299, -2.357685, 0.008106529, 0.101595, 54.13818, 2.280473, 1.920185, 23.26809
 
0.4399998, -0.09263483, -0.008138207, 9.278991, 3.167207, 0.5217812694482191668251, 1462.424, -2516.819, -2.357685, 0.008106529, 0.101595, 55.42809, 2.280473, 1.919654, 23.27895
 
0.4499998, -0.09460457, -0.009064555, 9.423496, 3.168505, 0.5102684422593930492835, 1531.215, -2517.339, -2.357685, 0.008106529, 0.101595, 56.71838, 2.280473, 1.919124, 23.28982
 
0.4599998, -0.09654871, -0.0100106, 9.567929, 3.169649, 0.4991926096495515591884, 1601.603, -2517.861, -2.357685, 0.008106529, 0.101595, 58.00908, 2.280473, 1.918593, 23.30069
 
0.4699998, -0.09846437, -0.01097609, 9.712589, 3.170944, 0.4885196390830145820945, 1673.588, -2518.383, -2.357685, 0.008106529, 0.101595, 59.30015, 2.280473, 1.918062, 23.31156
 
0.4799998, -0.1003496, -0.01196073, 9.857172, 3.172085, 0.4782197434393220591943, 1747.169, -2518.906, -2.357685, 0.008106529, 0.101595, 60.59159, 2.280473, 1.917531, 23.32243
 
0.4899998, -0.1022018, -0.01296423, 10.00198, 3.173379, 0.4682655185676507363849, 1822.348, -2519.429, -2.357685, 0.008106529, 0.101595, 61.8834, 2.280473, 1.917001, 23.3333
 
0.4999998, -0.1040185, -0.01398625, 10.14671, 3.174518, 0.4586307518019950610422774104, 1899.124, -2519.953, -2.357685, 0.008106529, 0.101595, 63.17557, 2.280473, 1.91647, 23.34416
 
0.5099998, -0.1057967, -0.01502643, 10.29151, 3.175655, 0.4492916134459890887407, 1977.499, -2520.478, -2.357685, 0.008106529, 0.101595, 64.4681, 2.280473, 1.915939, 23.35503
 
0.5199998, -0.1075338, -0.0160844, 10.43668, 3.1771, 0.4402268670349269522776225896, 2057.471, -2521.004, -2.357685, 0.008106529, 0.101595, 65.76096, 2.280473, 1.915409, 23.3659
 
0.5299998, -0.1092277, -0.01715974, 10.58147, 3.178081, 0.4314175188990550712313, 2139.04, -2521.531, -2.357685, 0.008106529, 0.101595, 67.05413, 2.280473, 1.914878, 23.37677
 
0.5399998, -0.1108749, -0.01825201, 10.72662, 3.179369, 0.4228444351939395524967225896, 2222.208, -2522.058, -2.357685, 0.008106529, 0.101595, 68.34766, 2.280473, 1.914347, 23.38764
 
0.5499998, -0.1124724, -0.01936076, 10.87185, 3.180657, 0.4144892530359064454358225896, 2306.976, -2522.586, -2.357685, 0.008106529, 0.101595, 69.64151, 2.280473, 1.913817, 23.3985
 
