Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.010,S,0.010,0.010,0,0.5022051,0,74.25272,50,0,0,71.77324,93.43021,5.414243,15.6061426869446,15.6061426867218,0.0000833920783838741,22.0055533883327,0.1560614,0.0000008339208,89.9999,89.9999,0.000780307,0.000000004169604
0.02,S,0.02,0.0193231,0,0.53679,0,146.9554,49.99826,0.02535258,0,71.74648,93.43021,5.420933,62.3758355778747,62.3758355776564,0.00016502058675123,22.0188150488685,0.7798197,0.000002484127,89.9999,89.9999,0.005459712,0.00000002075984
0.03,S,0.03,0.01933475,0,0.5367942,0,219.6581,49.99306,0.02538335,0,71.71972,93.43021,5.427623,109.174913586431,109.174913586152,0.000246700385791197,22.0844510116595,1.871569,0.000004951131,89.9999,89.9999,0.01871666,0.00000005793613
0.04,S,0.04,0.01939239,0,0.5368146,0,292.3608,49.98438,0.02553587,0,71.69296,93.43021,5.434313,155.996698161586,155.99669816124,0.000328419814903167,22.2709629298223,3.431536,0.000008235329,89.9999,89.9999,0.04523218,0.0000001238684
0.05,S,0.05,0.01955616,0,0.5368671,0,365.0636,49.97224,0.02597154,0,71.6662,93.43021,5.441003,202.850920123247,202.850920122832,0.000410195857594662,22.6722875429815,5.460045,0.00001233729,89.9999,89.9999,0.08969007,0.0000002267315
0.05999999,S,0.05999999,0.01990857,0,0.5369545,0,437.7664,49.95662,0.02692033,0,71.63944,93.43021,5.447693,249.747163083796,249.747163083311,0.000492045236112904,23.399632996781,7.957517,0.00001725774,89.9999,89.9999,0.1567779,0.0000003747066
0.06999999,S,0.06999999,0.02054726,0,0.5370306,0,510.4692,49.93753,0.0286793,0,71.61268,93.43021,5.454383,296.695122613781,296.695122613226,0.00057398488101765,24.5675608266405,10.92447,0.00002299759,89.9999,89.9999,0.2511878,0.0000005759833
0.07999999,S,0.07999999,0.02157282,0,0.536959,0,583.1721,49.91498,0.03160934,0,71.58592,93.43021,5.461073,343.704402440461,343.704402439835,0.000656031549687568,26.276876876627,14.36151,0.0000295579,89.9999,89.9999,0.3776177,0.0000008387607
0.08999999,S,0.08999999,0.02307379,0,0.5365063,0,599.0961,49.88895,0.03613027,0,71.55916,93.43021,5.467763,354.167106531644,354.167106531002,0.000674292412193227,28.3680355290601,17.90318,0.00003630082,89.9999,89.9999,0.5389411,0.000001168054
0.09999999,S,0.09999999,0.02491006,0,0.5355308,0,600.8252,49.86054,0.04203296,0,71.5324,93.43021,5.474453,355.499222726243,355.499222725599,0.000676617394691741,30.7355647938059,21.45817,0.00004306699,89.9999,89.9999,0.7357479,0.000001564893
0.11,S,0.11,0.026989,0,0.534034,0,602.5545,49.83198,0.04920349,0,71.50564,93.43021,5.481143,356.833354731976,356.83335473133,0.000678945896380628,33.324883863266,25.0265,0.00004985645,89.9999,89.9999,0.9681712,0.000002029511
0.12,S,0.12,0.02926272,0,0.5320802,0,604.2838,49.80333,0.05763104,0,71.47888,93.43021,5.487833,358.168808561196,358.168808560548,0.000681276701255712,36.0922570249769,28.60819,0.00005666922,89.9999,89.9999,1.236345,0.000002562139
0.13,S,0.13,0.03169279,0,0.529763,0,606.0132,49.7746,0.06730522,0,71.45212,93.43021,5.494523,359.50573616233,359.50573616168,0.000683610078860824,39.0034882222217,32.20325,0.00006350532,89.9999,89.9999,1.540402,0.000003163012
0.14,S,0.14,0.03424919,0,0.5271779,0,607.7428,49.7458,0.07821671,0,71.42536,93.43021,5.501213,360.844122637373,360.844122636721,0.000685946003171513,42.0321332492217,35.81169,0.00007036478,89.9999,89.9999,1.880477,0.000003832362
0.15,S,0.15,0.0369087,0,0.524409,0,609.4724,49.7169,0.09035756,0,71.3986,93.43021,5.507903,362.183961517776,362.183961517122,0.000688284467254355,45.157797510509,39.43353,0.00007724763,89.9999,89.9999,2.256703,0.000004570424
0.16,S,0.16,0.03965342,0,0.5215254,0,611.2021,49.68793,0.1037214,0,71.37184,93.43021,5.514593,363.525301001377,363.525301000721,0.000690625542235192,48.3646927248884,43.06878,0.00008415388,89.9999,89.9999,2.669214,0.000005377432
0.17,S,0.17,0.04246948,0,0.5185808,0,612.9319,49.65887,0.118303,0,71.34508,93.43021,5.521283,364.868128042989,364.868128042331,0.00069296921831948,51.64053703742,46.71746,0.00009108357,89.9999,89.9999,3.118145,0.000006253619
0.18,S,0.18,0.04534609,0,0.5156154,0,614.6617,49.62973,0.1340987,0,71.31832,93.43021,5.527973,366.212457034084,366.212457033424,0.000695315516317361,54.9756981878312,50.37959,0.00009803673,89.9999,89.9999,3.603631,0.00000719922
0.19,S,0.19,0.04827481,0,0.5126591,0,616.3917,49.60051,0.151106,0,71.29156,93.43021,5.534663,367.55830778371,367.558307783048,0.000697664470779581,58.3625394704933,54.05517,0.0001050134,89.9999,89.9999,4.125804,0.000008214471
0.2,S,0.2,0.05124893,0,0.5097332,0,618.1218,49.57121,0.1693234,0,71.2648,93.43021,5.541353,368.905693006305,368.905693005641,0.000700016099576617,61.7949824921461,57.74422,0.0001120136,89.9999,89.9999,4.684802,0.000009299605
0.21,S,0.21,0.0542631,0,0.5068528,0,619.8521,49.54182,0.1887502,0,71.23804,93.43021,5.548043,370.254651030215,370.254651029549,0.000702370473944616,65.2681451425104,61.44677,0.0001190373,89.9999,89.9999,5.280756,0.00001045486
0.22,S,0.22,0.05731305,0,0.505324,0,621.5823,49.51235,0.2099252,0,71.21128,93.43021,5.554733,371.604759721566,371.604759720898,0.000704726861448329,68.778038990777,65.16282,0.0001260846,89.9999,89.9999,5.913805,0.00001168047
0.23,S,0.23,0.06039527,0,0.5040755,0,623.3126,49.4828,0.2325306,0,71.18452,93.43021,5.561423,372.956287579009,372.956287578339,0.00070708572203341,72.3214067224955,68.89238,0.0001331555,89.9999,89.9999,6.584081,0.00001297667
0.24,S,0.24,0.06350691,0,0.5027948,0,625.0431,49.45316,0.2564494,0,71.15776,93.43021,5.568113,374.309317431408,374.309317430736,0.000709447204588226,75.8955803411366,72.63548,0.00014025,89.9999,89.9999,7.29172,0.0000143437
0.25,S,0.25,0.06664563,0,0.5014934,0,626.6552,49.42345,0.2816873,0,71.131,93.43021,5.574803,375.586735425667,375.586735424993,0.000711676715719905,79.497577500965,76.39135,0.0001473668,89.9999,89.9999,8.036854,0.00001578178
0.26,S,0.26,0.06980879,15.3516,0.5001809,0,627.2016,49.39365,0.3082444,0,71.10424,93.43021,5.581493,376.171400000674,376.1714,0.0007123291,83.1188294826266,80.15306,0.0001544901,89.9999,89.99989,8.838385,0.00001729107
0.27,S,0.27,0.0729889,14.67894,1.986228,5.208442,627.7482,49.3638,1.338071,3.821675,71.07748,81.26384,2.54659,376.110248597686,376.1033,-2.286226,86.7455799181271,83.91409,-0.02270777,89.99948,90.0155,9.677526,-0.00009547533
0.28,S,0.28,0.07617386,14.0582,1.831949,4.895189,628.2949,49.33392,1.344156,3.899798,71.05072,81.536,2.621319,376.709758357452,376.7025,-2.33849,90.3890058508588,87.68112,-0.04609267,89.99821,90.03011,10.55434,-0.0004394775
0.29,S,0.29,0.07937349,13.48349,1.69838,4.61135,628.8417,49.30402,1.352999,3.977018,71.02396,81.79874,2.693696,377.308431261744,377.3009,-2.383938,94.0478870744406,91.45413,-0.06993205,89.99601,90.04381,11.46888,-0.001019601
0.3,S,0.3,0.08258674,12.94973,1.582072,4.353269,629.3885,49.2741,1.36441,4.053346,70.9972,82.05256,2.76384,377.906362096942,377.8986,-2.422113,97.7211968638114,95.23312,-0.09415318,89.99284,90.05665,12.42121,-0.001840027
0.31,S,0.31,0.08581266,12.45254,1.480244,4.117816,629.9355,49.24415,1.378227,4.128778,70.97044,82.29788,2.831861,378.503646443822,378.4957,-2.452642,101.40804283138,99.01808,-0.1186796,89.98865,90.06867,13.41139,-0.002904191
0.32,S,0.32,0.08905051,11.98808,1.390635,3.902302,630.4825,49.21417,1.3943,4.203276,70.94368,82.53518,2.897875,379.100479785527,379.0924,-2.475083,105.107652765232,102.809,-0.1434304,89.98337,90.07993,14.43948,-0.004214741
0.33,S,0.33,0.0922996,11.55304,1.311398,3.70442,631.0296,49.18417,1.412504,4.276803,70.91692,82.76488,2.96199,379.696858011609,379.6887,-2.488991,108.81938457167,106.6059,-0.1683203,89.97696,90.09046,15.50554,-0.005773495
0.3399999,S,0.3399999,0.09555937,11.14448,1.24101,3.52216,631.5769,49.15414,1.432721,4.349282,70.89016,82.98743,3.024317,380.292877032902,380.2847,-2.493846,112.542681391094,110.4088,-0.1932588,89.96935,90.10029,16.60963,-0.00758139
0.3499999,S,0.3499999,0.09882934,10.75985,1.178211,3.353796,632.1243,49.12408,1.454852,4.42064,70.8634,83.20323,3.084958,380.888633713772,380.8805,-2.489179,116.27694061995,114.2176,-0.2181506,89.96049,90.10943,17.7518,-0.009638437
0.3599999,S,0.3599999,0.102109,10.39686,1.121955,3.197827,632.6717,49.094,1.478804,4.490798,70.83664,83.41269,3.144013,381.484025532063,381.476,-2.474502,120.021817187589,118.0324,-0.2428956,89.95033,90.1179,18.93213,-0.01194367
0.3699999,S,0.3699999,0.105398,10.05351,1.072447,3.052736,633.2192,49.0639,1.50602,4.559346,70.80988,83.6162,3.201579,382.078349605675,382.0705,-2.449136,123.776822393953,121.8531,-0.267387,89.9388,90.12572,20.15066,-0.01449508
0.3799999,S,0.3799999,0.1086959,9.728,1.027912,2.917586,633.7669,49.03376,1.535165,4.62645,70.78312,83.81412,3.25775,382.672406233647,382.6648,-2.412744,127.541610499508,125.6797,-0.2915145,89.92586,90.1329,21.40746,-0.01728959
0.3899999,S,0.3899999,0.1120024,9.41872,0.9876559,2.791379,634.3146,49.0036,1.566085,4.692019,70.75636,84.00681,3.312612,383.266095471854,383.2588,-2.364775,131.315973431144,129.5123,-0.3151622,89.91145,90.13943,22.70258,-0.02032297
0.3999999,S,0.3999999,0.1153175,9.124243,0.9511454,2.673224,634.8625,48.97342,1.598722,4.755912,70.7296,84.19462,3.366255,383.859718844547,383.8528,-2.304709,135.099539760346,133.3508,-0.3382093,89.89549,90.14532,24.03609,-0.02358983
0.4099999,S,0.4099999,0.1186406,8.843275,0.9179289,2.562338,635.4104,48.9432,1.633023,4.818006,70.70284,84.37788,3.418761,384.453079229609,384.4466,-2.232012,138.892164694844,137.1953,-0.3605294,89.87796,90.15056,25.40804,-0.02708352
0.4199999,S,0.4199999,0.1219717,8.574694,0.887619,2.458027,635.8605,48.91296,1.668944,4.878107,70.67608,84.55691,3.470207,384.981982867343,384.976,-2.146289,142.692938365099,141.0451,-0.3819923,89.85879,90.15517,26.81849,-0.03079613
0.4299999,S,0.4299999,0.1253101,8.317501,0.8598855,2.359688,636.1641,48.8827,1.706432,4.936023,70.64931,84.73198,3.520665,385.414236662099,385.4088,-2.047121,146.500674769092,144.8992,-0.4024635,89.83792,90.15914,28.26748,-0.03471841
0.4399998,S,0.4399998,0.1286546,8.070729,0.8344468,2.266795,636.4677,48.85242,1.745438,4.991658,70.62256,84.90334,3.570194,385.84594591802,385.8411,-1.933787,150.315195452246,148.7576,-0.4218014,89.81531,90.16246,29.75506,-0.03883974
0.4499998,S,0.4499998,0.1320051,7.833507,0.8110498,2.178848,636.7715,48.82212,1.785923,5.044828,70.59579,85.07129,3.618873,386.27742065295,386.2732,-1.805732,154.136339826062,152.6203,-0.4398587,89.79089,90.16513,31.28126,-0.04314804
0.4599998,S,0.4599998,0.1353614,7.605029,0.7894772,2.095408,637.0753,48.79182,1.827854,5.095386,70.56904,85.23608,3.666762,386.708473474867,386.7049,-1.66246,157.964062034273,156.4874,-0.4564833,89.76463,90.16713,32.84613,-0.04762975
0.4699998,S,0.4699998,0.1387236,7.384579,0.7695379,2.016075,637.3792,48.76149,1.8712,5.143126,70.54227,85.39801,3.713933,387.13931916117,387.1364,-1.503408,161.798132169641,160.3588,-0.4715174,89.73647,90.16847,34.44972,-0.05226975
0.4799998,S,0.4799998,0.1420915,7.171494,0.7510666,1.940496,637.6833,48.73116,1.915934,5.187881,70.51552,85.5573,3.760447,387.569875401115,387.5676,-1.328062,165.638431674658,164.2345,-0.484798,89.70637,90.16913,36.09207,-0.05705133
0.4899998,S,0.4899998,0.1454648,6.965163,0.7339182,1.868353,637.9874,48.70081,1.962031,5.229459,70.48875,85.7142,3.806361,388.000062726688,387.9984,-1.135902,169.484853015702,168.1145,-0.496157,89.67426,90.1691,37.77321,-0.0619561
0.4999998,S,0.4999998,0.1488436,6.765034,0.7179639,1.799355,638.2916,48.67044,2.009467,5.267656,70.462,85.86896,3.85174,388.430104595246,388.429,-0.9263449,173.337298608518,171.9988,-0.5054204,89.64011,90.16836,39.4932,-0.06696399
0.5099998,S,0.5099998,0.1522278,6.570601,0.7030883,1.733244,638.5959,48.64006,2.058215,5.302282,70.43523,86.02177,3.896634,388.859828097035,388.8592,-0.6989156,177.195679641486,175.8874,-0.5124096,89.60387,90.16692,41.25208,-0.07205313
0.5199998,S,0.5199998,0.1556172,6.381392,0.6891997,1.669787,638.9004,48.60966,2.108278,5.333129,70.40848,86.17287,3.941099,389.289363714172,389.2891,-0.4531249,181.059915266364,179.7803,-0.5169409,89.56551,90.16475,43.04988,-0.07719988
0.5299998,S,0.5299998,0.1590118,6.196976,0.6762065,1.608769,639.2049,48.57926,2.159632,5.359988,70.38171,86.32247,3.985189,389.718645553205,389.7186,-0.18843,184.929931808959,183.6775,-0.5188252,89.52497,90.16183,44.88665,-0.08237872
0.5399998,S,0.5399998,0.1624115,6.016962,0.6640307,1.549997,639.5095,48.54884,2.212265,5.382642,70.35496,86.47076,4.02895,390.14771172924,390.1477,0.09566751,188.805662055521,187.579,-0.5178685,89.48222,90.15818,46.76244,-0.08756218
0.5499998,S,0.5499998,0.1658164,5.840979,0.6526042,1.493302,639.8142,48.5184,2.266171,5.400889,70.32819,86.61792,4.072431,390.576504425142,390.5763,0.3996089,192.687044611544,191.4848,-0.5138724,89.43723,90.15376,48.67729,-0.09272089
0.5599998,S,0.5599998,0.1692262,5.66869,0.6418648,1.438519,640.1191,48.48795,2.321342,5.414501,70.30144,86.76416,4.115681,391.005270116325,391.0046,0.7239044,196.574023414794,195.3949,-0.5066333,89.38996,90.14856,50.63124,-0.09782342
0.5699998,S,0.5699998,0.1726411,5.499787,0.6317583,1.385508,640.424,48.45748,2.377778,5.423259,70.27467,86.90965,4.158742,391.433759728233,391.4323,1.069005,200.466447799753,199.3092,-0.4959432,89.34038,90.14257,52.62433,-0.1028363
0.5799997,S,0.5799997,0.1760608,5.333988,0.6222361,1.334137,640.729,48.427,2.435474,5.42695,70.24792,87.05455,4.201658,391.862128854215,391.8595,1.435371,204.364370320346,203.2278,-0.4815895,89.28845,90.13577,54.65661,-0.107724
0.5899997,S,0.5899997,0.1794853,5.171049,0.613255,1.28429,640.8687,48.39651,2.494439,5.425302,70.22115,87.19904,4.24447,392.180332310893,392.1761,1.821988,208.266652596982,207.1496,-0.4633696,89.23416,90.12817,56.7281,-0.1124488
0.5999997,S,0.5999997,0.1829138,5.010738,0.6047772,1.235864,640.9376,48.366,2.554656,5.418107,70.1944,87.34324,4.28721,392.451134931829,392.4448,2.229857,212.172756706355,211.0741,-0.441071,89.17747,90.11973,58.83884,-0.116971
0.6099997,S,0.6099997,0.1863457,4.852835,0.5967685,1.188766,641.0065,48.33549,2.616123,5.405161,70.16763,87.48731,4.329919,392.721407590189,392.7124,2.659862,216.082546373366,215.0012,-0.4144724,89.11839,90.11045,60.98886,-0.1212487
0.6199997,S,0.6199997,0.189781,4.697124,0.5891977,1.142906,641.0755,48.30499,2.678851,5.386274,70.14088,87.63139,4.372629,392.991324009159,392.979,3.112283,219.996087444388,218.931,-0.3833496,89.05688,90.10033,63.17817,-0.1252378
0.6299997,S,0.6299997,0.1932196,4.543413,0.5820363,1.098201,641.1447,48.27447,2.742855,5.361227,70.11411,87.77563,4.415378,393.260963299642,393.2446,3.587454,223.913249736377,222.8634,-0.3474751,88.99293,90.08932,65.4068,-0.1288919
0.6399997,S,0.6399997,0.1966614,4.391527,0.5752592,1.054577,641.2139,48.24395,2.80815,5.329825,70.08736,87.92016,4.4582,393.530109317758,393.5089,4.085653,227.83410482446,226.7985,-0.3066186,88.92653,90.07745,67.67478,-0.1321624
0.6499997,S,0.6499997,0.2001066,4.241303,0.5688436,1.011968,641.2833,48.21343,2.874758,5.291869,70.06059,88.06511,4.501128,393.798850511933,393.7719,4.607107,231.7585277157,230.7362,-0.2605475,88.85768,90.0647,69.98215,-0.1349982
0.6599997,S,0.6599997,0.203555,4.092599,0.5627691,0.9703122,641.3528,48.1829,2.942699,5.247169,70.03384,88.21061,4.544193,394.067280327248,394.0336,5.152038,235.686495265364,234.6765,-0.2090271,88.78638,90.05103,72.32891,-0.1373461
0.6699997,S,0.6699997,0.2070066,3.945285,0.5570176,0.9295565,641.4223,48.15237,3.012002,5.19555,70.00707,88.35677,4.587424,394.335396514872,394.2939,5.720609,239.617986495135,238.6194,-0.151821,88.71263,90.03645,74.7151,-0.1391503
0.6799996,S,0.6799996,0.2104613,3.799241,0.5515726,0.8896529,641.492,48.12185,3.082697,5.136849,69.98032,88.50372,4.63085,394.603100787282,394.5526,6.312922,243.552982409643,242.5649,-0.08869179,88.63645,90.02095,77.14075,-0.1403529
0.6899996,S,0.6899996,0.2139192,3.654367,0.5464193,0.8505578,641.5618,48.09131,3.154817,5.070906,69.95355,88.65154,4.674495,394.870399483107,394.8096,6.929079,247.491465904283,246.513,-0.019401,88.55785,90.00451,79.60589,-0.1408934
0.6999996,S,0.6999996,0.2173803,3.510566,0.5415445,0.8122342,641.6317,48.06078,3.228401,4.997584,69.9268,88.80033,4.718384,395.137401326055,395.0649,7.569063,251.43342156666,250.4637,0.05628963,88.47684,89.98712,82.11053,-0.1407089
0.7099996,S,0.7099996,0.2208445,3.367762,0.5369359,0.7746472,641.7016,48.03024,3.303485,4.91674,69.90003,88.9502,4.76254,395.40412005023,395.3184,8.232908,255.378736031904,254.4169,0.1386187,88.39346,89.96878,84.65469,-0.1397344
0.7199996,S,0.7199996,0.2243118,3.225891,0.5325828,0.7377684,641.7716,47.99969,3.380111,4.828266,69.87328,89.10121,4.806984,395.670371095945,395.5698,8.920532,259.327397041981,258.3726,0.227824,88.30773,89.94948,87.23842,-0.1379022
0.7299996,S,0.7299996,0.227782,3.08489,0.5284752,0.7015731,641.8418,47.96915,3.458325,4.732069,69.84651,89.25344,4.851731,395.936471638195,395.8193,9.631787,263.279393741129,262.3308,0.3241419,88.2197,89.9292,89.86172,-0.1351423
0.7399996,S,0.7399996,0.2312553,2.944713,0.524604,0.6660387,641.912,47.9386,3.538175,4.628063,69.81976,89.40696,4.896801,396.202141790224,396.0665,10.36652,267.234716623148,266.2915,0.4278071,88.12939,89.90795,92.52464,-0.1313826
0.7499996,S,0.7499996,0.2347316,2.805332,0.5209608,0.6311464,641.9824,47.90805,3.619713,4.516179,69.79299,89.56182,4.942206,396.467502161539,396.3114,11.1245,271.193257788069,270.2546,0.5390521,88.03688,89.88572,95.22719,-0.1265483
0.7599996,S,0.7599996,0.2382108,2.666722,0.5175382,0.5968829,642.0377,47.87749,3.702987,4.396384,69.76624,89.71807,4.987959,396.722366381191,396.5437,11.90504,275.154910145988,274.22,0.6581025,87.94221,89.8625,97.96939,-0.1205625
0.7699996,S,0.7699996,0.2416929,2.528867,0.514329,0.5632357,642.0912,47.84694,3.78805,4.268656,69.73947,89.87574,5.034066,396.975658870874,396.7722,12.70807,279.119667603217,278.1877,0.7851832,87.84544,89.83829,100.7513,-0.1133461
0.7799996,S,0.7799996,0.2451778,2.391767,0.5113266,0.530195,642.1448,47.81638,3.874961,4.132998,69.71272,90.03487,5.080538,397.228598209615,396.998,13.53319,283.087525112515,282.1577,0.9205151,87.74665,89.81308,103.5728,-0.1048176
0.7899995,S,0.7899995,0.2486655,2.255429,0.5085247,0.497755,642.1987,47.78582,3.963774,3.989435,69.68595,90.19545,5.127374,397.48139843653,397.2212,14.37986,287.058378878021,286.1299,1.064314,87.64591,89.78688,106.4341,-0.09489345
0.7999995,S,0.7999995,0.2521559,2.119866,0.5059461,0.4659099,642.2526,47.75526,4.054776,3.838011,69.65919,90.3575,5.174576,397.733572034836,397.4412,15.24752,291.032225576838,290.1043,1.216789,87.5433,89.75968,109.3352,-0.08348794
0.8099995,S,0.8099995,0.2556491,1.985114,0.5035741,0.4346573,642.3065,47.72469,4.147955,3.6788,69.63243,90.521,5.222142,397.985326141544,397.6581,16.13553,295.009062793152,294.0809,1.378144,87.43894,89.7315,112.276,-0.07051327
0.8199995,S,0.8199995,0.2591449,1.851206,0.5013857,0.4040001,642.3606,47.69412,4.243234,3.511929,69.60567,90.68594,5.270065,398.236758381692,397.8719,17.04309,298.988789104147,298.0596,1.548575,87.33291,89.70232,115.2566,-0.05587967
0.8299995,S,0.8299995,0.2626435,1.718195,0.4993754,0.3739387,642.4148,47.66355,4.340671,3.337517,69.57891,90.85226,5.318337,398.48786242745,398.0825,17.96941,302.971403351617,302.0404,1.728269,87.22533,89.67216,118.277,-0.03949545
0.8399995,S,0.8399995,0.2661446,1.58613,0.497538,0.3444783,642.4691,47.63298,4.440323,3.155743,69.55215,91.01991,5.36694,398.738619623647,398.2898,18.91354,306.956904985922,306.0233,1.917404,87.1163,89.64101,121.3372,-0.02126709
0.8499995,S,0.8499995,0.2696485,1.455087,0.4958682,0.3156217,642.5235,47.60241,4.542246,2.966772,69.52539,91.18884,5.41586,398.989005709922,398.4937,19.87455,310.945194366089,310.0082,2.11615,87.00597,89.6089,124.4373,-0.001099318
0.8599995,S,0.8599995,0.2731548,1.325138,0.4943607,0.287378,642.5779,47.57183,4.646491,2.770845,69.49863,91.35893,5.465075,399.238978144011,398.6941,20.85129,314.936271777577,313.9951,2.324663,86.89447,89.57582,127.5773,0.02110475
0.8699995,S,0.8699995,0.2766638,1.196367,0.4930103,0.2597535,642.6325,47.54125,4.753118,2.568205,69.47187,91.53009,5.514554,399.488585480818,398.891,21.84262,318.930137936313,317.984,2.543089,86.78194,89.54179,130.7571,0.04544351
0.8799995,S,0.8799995,0.2801752,1.068874,0.4918113,0.2327569,642.6872,47.51067,4.862168,2.359126,69.44511,91.7022,5.564272,399.737861476238,399.0844,22.84731,322.926793899007,321.9749,2.771562,86.66853,89.50681,133.9769,0.07201676
0.8899994,S,0.8899994,0.2836893,0.9427583,0.4907583,0.2063989,642.742,47.48008,4.97369,2.143925,69.41835,91.8751,5.614186,399.98671959179,399.2742,23.86397,326.926141091457,325.9677,3.010202,86.55441,89.47091,137.2365,0.1009256
0.8999994,S,0.8999994,0.2872058,0.8181362,0.4898455,0.1806894,642.7969,47.4495,5.087723,1.922936,69.39159,92.04864,5.664261,400.235158388106,399.4604,24.89118,330.928081063628,329.9623,3.259114,86.43974,89.4341,140.5361,0.1322722
0.9099994,S,0.9099994,0.2907247,0.6951339,0.489067,0.1556397,642.8519,47.41891,5.204302,1.696532,69.36483,92.22261,5.714444,400.483157690749,399.643,25.92744,334.932615085797,333.9587,3.518389,86.3247,89.39639,143.8757,0.1661597
0.9199994,S,0.9199994,0.294246,0.5738714,0.4884169,0.1312627,642.9072,47.38832,5.323458,1.465125,69.33807,92.3968,5.764683,400.730869400354,399.8222,26.97106,338.939744235083,337.9569,3.7881,86.20948,89.35781,147.2553,0.2026921
0.9299994,S,0.9299994,0.2977698,0.4544959,0.4878887,0.1075685,642.9635,47.35772,5.445213,1.22912,69.31131,92.57101,5.814924,400.978636964602,399.9984,28.02048,342.94946952617,341.9569,4.068305,86.09428,89.31837,150.6749,0.2419741
0.9399994,S,0.9399994,0.3012959,0.3371489,0.4874761,0.08457112,643.0198,47.32713,5.569586,0.9889958,69.28455,92.74493,5.865096,401.225962307996,400.1712,29.07376,346.961691890348,345.9586,4.359043,85.9793,89.27812,154.1344,0.2841109
0.9499994,S,0.9499994,0.3048243,0.2219824,0.4871724,0.06228226,643.0764,47.29653,5.69659,0.7452286,69.25779,92.91832,5.915132,401.472836868573,400.3407,30.1291,350.976411518573,349.962,4.660334,85.86475,89.23705,157.6341,0.3292077
0.9599994,S,0.9599994,0.3083551,0.1091635,0.4869707,0.04071419,643.133,47.26593,5.826226,0.4983284,69.23103,93.09085,5.964955,401.719120604099,400.5069,31.18453,354.993628140668,353.9671,4.972179,85.75086,89.19522,161.1737,0.3773703
0.9699994,S,0.9699994,0.3118881,-0.001147914,0.4868638,0.01988058,643.1896,47.23533,5.958488,0.2488499,69.20427,93.26219,6.01448,401.964642788694,400.6698,32.23795,359.013241207505,357.9738,5.294559,85.63784,89.15263,164.7535,0.428704
0.9799994,S,0.9799994,0.3154234,-0.108781,0.4868447,-0.0002076317,643.2464,47.20473,6.093369,-0.00265728,69.17751,93.42844,6.062731,402.20971280577,400.8299,33.2873,363.035248929154,361.9821,5.627432,85.52592,89.10934,168.3733,0.4833139
0.9899994,S,0.9899994,0.318961,-0.2135533,0.4869063,-0.01981036,643.3033,47.17412,6.230845,-0.2591608,69.15075,93.26278,6.028007,402.454315924598,400.9872,34.33281,367.059550970793,365.9919,5.97076,85.41536,89.06537,172.0332,0.5413049
0.9999993,S,0.9999993,0.3225006,-0.3152815,0.4870435,-0.03914724,643.3603,47.14351,6.370924,-0.5233744,69.12399,93.10358,5.994896,402.698413656843,401.1417,35.37441,371.086247056506,370.0033,6.324504,85.30638,89.02073,175.7332,0.6027812
1.009999,S,1.009999,0.3260425,-0.4137896,0.4872511,-0.05816294,643.4174,47.1129,6.513602,-0.7945009,69.09723,92.9509,5.963417,402.942158485939,401.2938,36.40974,375.115236365575,374.0162,6.688601,85.19921,88.97548,179.4734,0.6678467
1.019999,S,1.019999,0.3295866,-0.5089031,0.4875231,-0.07680249,643.4746,47.08229,6.658859,-1.071679,69.07047,92.80481,5.933585,403.185380465157,401.4436,37.43644,379.146516629049,378.0306,7.062965,85.09409,88.92963,183.2537,0.7366045
1.029999,S,1.029999,0.3331328,-0.6004556,0.4878534,-0.0950103,643.5319,47.05167,6.806674,-1.353967,69.04371,92.66536,5.905412,403.427978607056,401.5913,38.45207,383.180084273346,382.0465,7.447485,84.99126,88.88324,187.0742,0.8091568
1.039999,S,1.039999,0.3366812,-0.6882821,0.4882351,-0.1127317,643.5894,47.02106,6.956999,-1.640361,69.01695,92.5326,5.878912,403.67013022339,401.7374,39.45422,387.215934415198,386.0639,7.842027,84.89091,88.83632,190.9348,0.8856043
1.049999,S,1.049999,0.3402316,-0.7722175,0.4886611,-0.1299116,643.6468,46.99044,7.109784,-1.929779,68.99019,92.40659,5.854099,403.911484733685,401.8819,40.4404,391.253960858265,390.0827,8.246431,84.7933,88.78893,194.8356,0.9660466
1.059999,S,1.059999,0.3437842,-0.8521139,0.4891238,-0.1464948,643.7044,46.95982,7.264959,-2.221059,68.96343,92.28735,5.830979,404.152161039693,402.0253,41.40806,395.294255184594,394.103,8.660512,84.69862,88.74112,198.7767,1.050581
1.069999,S,1.069999,0.3473389,-0.927829,0.4896156,-0.162429,643.7622,46.92919,7.422452,-2.513005,68.93667,92.17493,5.809564,404.392069018505,402.1679,42.35476,399.336707969462,398.1247,9.08406,84.60708,88.6929,202.7579,1.139304
1.079999,S,1.079999,0.3508956,-0.9992159,0.4901286,-0.1776636,643.8199,46.89857,7.582168,-2.804367,68.90991,92.06934,5.789858,404.63089623898,402.3098,43.27802,403.3813076826,402.1478,9.51684,84.51889,88.64435,206.7794,1.232309
