Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
28.78056,S,28.78056,0.6733506,0.03637302,0.4878743,0.004908971,0,41.62574,5.283971,0.05311466,68.54546,95.9453,6.849962,-35.9937230583291,-35.96156,-1.521283,686.219402873098,635.2872,247.7004,67.82242,68.69904,33897.8,7974.978
28.79056,S,28.79056,0.6730362,0.03643097,0.4878928,0.00491646,0,41.62574,5.277207,0.05312555,68.54546,95.9453,6.849962,-35.9885450790445,-35.95643,-1.520039,685.880757980183,634.9276,247.6852,67.81229,68.68925,33904.15,7977.455
28.80056,S,28.80056,0.6727218,0.03648338,0.4879113,0.004924281,0,41.62574,5.270448,0.05313989,68.54546,95.9453,6.849962,-35.9833672134392,-35.9513,-1.518797,685.542227331988,634.5681,247.67,67.80216,68.67945,33910.49,7979.931
28.81056,S,28.81056,0.6724075,0.03653711,0.4879298,0.004931354,0,41.62574,5.2637,0.05314606,68.54546,95.9453,6.849962,-35.978199241556,-35.94618,-1.517552,685.203810940444,634.2087,247.6548,67.79202,68.66964,33916.84,7982.408
28.82056,S,28.82056,0.6720933,0.03658918,0.4879483,0.004938604,0,41.62574,5.256956,0.05315394,68.54546,95.9453,6.849962,-35.9730312990419,-35.94106,-1.516307,684.86532371564,633.8492,247.6396,67.78186,68.65983,33923.18,7984.884
28.83056,S,28.83056,0.671779,0.03664774,0.4879668,0.004945631,0,41.62574,5.250218,0.05315934,68.54546,95.9453,6.849962,-35.9678733770339,-35.93595,-1.515062,684.526985486809,633.4898,247.6245,67.7717,68.64999,33929.51,7987.361
28.84056,S,28.84056,0.6714649,0.03670882,0.4879853,0.004953534,0,41.62574,5.243493,0.05317407,68.54546,95.9453,6.849962,-35.962715863292,-35.93084,-1.513826,684.188767391708,633.1305,247.6094,67.76153,68.64016,33935.84,7989.837
28.85056,S,28.85056,0.6711509,0.03676518,0.4880038,0.004961779,0,41.62574,5.236773,0.05319227,68.54546,95.9453,6.849962,-35.9575684958153,-35.92574,-1.512593,683.850565346431,632.7712,247.5943,67.75134,68.63031,33942.17,7992.313
28.86057,S,28.86057,0.6708368,0.03682096,0.4880223,0.004969385,0,41.62574,5.230061,0.05320349,68.54546,95.9453,6.849962,-35.9524309801331,-35.92065,-1.511356,683.512477688627,632.412,247.5792,67.74115,68.62045,33948.5,7994.789
28.87057,S,28.87057,0.6705227,0.03687735,0.4880408,0.004976912,0,41.62574,5.223354,0.05321374,68.54546,95.9453,6.849962,-35.9472934934991,-35.91556,-1.510119,683.174510221886,632.0529,247.5641,67.73096,68.61059,33954.82,7997.265
28.88057,S,28.88057,0.6702089,0.03693099,0.4880592,0.004984522,0,41.62574,5.216658,0.05322475,68.54546,95.9453,6.849962,-35.9421661110715,-35.91048,-1.508884,682.836558867585,631.6938,247.549,67.72074,68.60072,33961.13,7999.74
28.89057,S,28.89057,0.6698949,0.0369872,0.4880777,0.004991761,0,41.62574,5.20997,0.05323167,68.54546,95.9453,6.849962,-35.9370386737223,-35.9054,-1.507647,682.498635243793,631.3347,247.5339,67.71053,68.59083,33967.45,8002.216
28.90057,S,28.90057,0.6695811,0.0370368,0.4880961,0.004999347,0,41.62574,5.203285,0.05324214,68.54546,95.9453,6.849962,-35.9319213824625,-35.90033,-1.506413,682.160820289137,630.9757,247.5188,67.70029,68.58095,33973.75,8004.691
28.91057,S,28.91057,0.6692672,0.03709416,0.4881147,0.005006039,0,41.62574,5.196613,0.05324303,68.54546,95.9453,6.849962,-35.9268138600242,-35.89527,-1.505173,681.823160421225,630.6168,247.5038,67.69006,68.57104,33980.06,8007.166
28.92057,S,28.92057,0.6689535,0.03715684,0.4881331,0.005013779,0,41.62574,5.189946,0.0532549,68.54546,95.9453,6.849962,-35.9217067856101,-35.89021,-1.503943,681.485522593406,630.2579,247.4888,67.67981,68.56113,33986.36,8009.641
28.93057,S,28.93057,0.6686398,0.03721413,0.4881516,0.00502224,0,41.62574,5.183287,0.05327428,68.54546,95.9453,6.849962,-35.9166000328664,-35.88515,-1.50272,681.147906838459,629.899,247.4738,67.66956,68.5512,33992.66,8012.116
28.94057,S,28.94057,0.6683261,0.0372709,0.4881701,0.00502997,0,41.62574,5.176634,0.05328577,68.54546,95.9453,6.849962,-35.911503007116,-35.8801,-1.50149,680.810405658456,629.5402,247.4588,67.65929,68.54127,33998.96,8014.59
28.95057,S,28.95057,0.6680125,0.03732913,0.4881885,0.005037632,0,41.62574,5.169989,0.05329641,68.54546,95.9453,6.849962,-35.9064160850431,-35.87506,-1.500262,680.473019065696,629.1815,247.4438,67.64902,68.53133,34005.25,8017.065
28.96057,S,28.96057,0.6676989,0.03738394,0.488207,0.00504549,0,41.62574,5.163353,0.05330899,68.54546,95.9453,6.849962,-35.9013292752468,-35.87002,-1.499036,680.135654616988,628.8228,247.4288,67.63873,68.52139,34011.54,8019.539
28.97057,S,28.97057,0.6673854,0.03744023,0.4882254,0.005052887,0,41.62574,5.156723,0.05331656,68.54546,95.9453,6.849962,-35.8962524019564,-35.86499,-1.497808,679.798404793912,628.4642,247.4138,67.62843,68.51143,34017.82,8022.013
28.98057,S,28.98057,0.6670719,0.03749117,0.4882439,0.005060483,0,41.62574,5.150102,0.05332612,68.54546,95.9453,6.849962,-35.8911856321803,-35.85997,-1.496582,679.461177167098,628.1056,247.3988,67.61813,68.50147,34024.11,8024.487
28.99057,S,28.99057,0.6667585,0.03755074,0.4882624,0.005067356,0,41.62574,5.143486,0.05332792,68.54546,95.9453,6.849962,-35.8861186411264,-35.85495,-1.49535,679.124099136384,627.7471,247.3839,67.60781,68.49149,34030.38,8026.961
29.00057,S,29.00057,0.6664451,0.03761693,0.4882808,0.005075396,0,41.62574,5.13688,0.05334188,68.54546,95.9453,6.849962,-35.8810521788562,-35.84993,-1.49413,678.786956781615,627.3885,247.369,67.5975,68.4815,34036.66,8029.435
29.01057,S,29.01057,0.6661316,0.03767467,0.4882993,0.00508433,0,41.62574,5.130278,0.05336509,68.54546,95.9453,6.849962,-35.8759959860274,-35.84492,-1.492916,678.449923352176,627.03,247.3541,67.58716,68.4715,34042.93,8031.909
29.02057,S,29.02057,0.6658184,0.03773709,0.4883177,0.005092122,0,41.62574,5.123686,0.05337616,68.54546,95.9453,6.849962,-35.8709495631607,-35.83992,-1.491696,678.113010512218,626.6716,247.3392,67.57682,68.46149,34049.19,8034.382
29.03057,S,29.03057,0.6655051,0.03779986,0.4883361,0.005100546,0,41.62574,5.117103,0.05339373,68.54546,95.9453,6.849962,-35.8659033765743,-35.83492,-1.490481,677.776114210378,626.3132,247.3243,67.56647,68.45147,34055.45,8036.855
29.04057,S,29.04057,0.6651918,0.03785657,0.4883546,0.005109018,0,41.62574,5.110526,0.05341166,68.54546,95.9453,6.849962,-35.8608672511163,-35.82993,-1.489267,677.439338542065,625.9549,247.3094,67.55611,68.44145,34061.71,8039.329
29.05057,S,29.05057,0.6648786,0.03791562,0.488373,0.005116671,0,41.62574,5.103954,0.05342084,68.54546,95.9453,6.849962,-35.8558309048585,-35.82494,-1.488047,677.102579459624,625.5966,247.2945,67.54574,68.43142,34067.97,8041.802
29.06057,S,29.06057,0.6645655,0.0379706,0.4883915,0.00512464,0,41.62574,5.097391,0.0534332,68.54546,95.9453,6.849962,-35.8508047444428,-35.81996,-1.486831,676.765941054887,625.2384,247.2796,67.53536,68.42138,34074.22,8044.274
29.07057,S,29.07057,0.6642523,0.03802795,0.4884099,0.005132059,0,41.62574,5.090835,0.05343971,68.54546,95.9453,6.849962,-35.8457784880583,-35.81498,-1.485612,676.42931928393,624.8802,247.2647,67.52497,68.41132,34080.47,8046.747
29.08057,S,29.08057,0.6639392,0.03808609,0.4884284,0.005139798,0,41.62574,5.084286,0.05344941,68.54546,95.9453,6.849962,-35.8407623344722,-35.81001,-1.484395,676.092818234991,624.5221,247.2498,67.51457,68.40127,34086.72,8049.22
29.09057,S,29.09057,0.6636263,0.03814419,0.4884468,0.005147645,0,41.62574,5.077744,0.05346011,68.54546,95.9453,6.849962,-35.8357562835626,-35.80505,-1.48318,675.756467166648,624.1641,247.235,67.50417,68.3912,34092.96,8051.692
29.10057,S,29.10057,0.6633133,0.03820391,0.4884653,0.005155485,0,41.62574,5.071212,0.05347063,68.54546,95.9453,6.849962,-35.8307503851248,-35.80009,-1.481968,675.420231036602,623.8062,247.2202,67.49375,68.38112,34099.2,8054.165
29.11057,S,29.11057,0.6630006,0.03826437,0.4884837,0.005163543,0,41.62574,5.064688,0.05348325,68.54546,95.9453,6.849962,-35.8257545477084,-35.79514,-1.480757,675.083925155114,623.4482,247.2054,67.48332,68.37103,34105.43,8056.637
29.12057,S,29.12057,0.6626877,0.03832448,0.4885021,0.005171703,0,41.62574,5.058169,0.0534968,68.54546,95.9453,6.849962,-35.8207588211138,-35.79019,-1.479548,674.747734265425,623.0903,247.1906,67.47289,68.36092,34111.66,8059.109
29.13057,S,29.13057,0.6623749,0.03838623,0.4885206,0.005179815,0,41.62574,5.051659,0.0535097,68.54546,95.9453,6.849962,-35.8157731553864,-35.78525,-1.47834,674.41156604315,622.7324,247.1758,67.46244,68.35081,34117.89,8061.581
29.14057,S,29.14057,0.662062,0.0384448,0.488539,0.005188148,0,41.62574,5.045155,0.05352475,68.54546,95.9453,6.849962,-35.8107875589994,-35.78031,-1.477133,674.075512852302,622.3746,247.161,67.45198,68.34069,34124.11,8064.052
29.15057,S,29.15057,0.6617493,0.03850504,0.4885574,0.005196052,0,41.62574,5.038658,0.05353524,68.54546,95.9453,6.849962,-35.8058119409409,-35.77538,-1.475925,673.739482382646,622.0168,247.1462,67.44152,68.33057,34130.33,8066.524
29.16057,S,29.16057,0.6614366,0.03856651,0.4885758,0.005204181,0,41.62574,5.032168,0.0535479,68.54546,95.9453,6.849962,-35.8008364334056,-35.77045,-1.474719,673.403608044284,621.6591,247.1315,67.43105,68.32043,34136.55,8068.995
29.17057,S,29.17057,0.6611241,0.03862967,0.4885943,0.005212477,0,41.62574,5.025687,0.05356216,68.54546,95.9453,6.849962,-35.7958710689258,-35.76553,-1.473516,673.067848826249,621.3015,247.1168,67.42056,68.31028,34142.76,8071.466
29.18057,S,29.18057,0.6608115,0.03868851,0.4886127,0.005221002,0,41.62574,5.019214,0.05357861,68.54546,95.9453,6.849962,-35.7909158061599,-35.76062,-1.472315,672.732106568712,620.9439,247.1021,67.41006,68.30012,34148.97,8073.938
29.19057,S,29.19057,0.660499,0.03874825,0.4886311,0.005228941,0,41.62574,5.012746,0.05358891,68.54546,95.9453,6.849962,-35.7859604478966,-35.75571,-1.471111,672.396485339825,620.5864,247.0874,67.39956,68.28996,34155.18,8076.409
29.20057,S,29.20057,0.6601865,0.03881251,0.4886495,0.005237003,0,41.62574,5.006287,0.05360032,68.54546,95.9453,6.849962,-35.78101515028,-35.75081,-1.469908,672.060881120488,620.2289,247.0727,67.38905,68.27978,34161.38,8078.879
29.21057,S,29.21057,0.6598741,0.03887288,0.4886679,0.005245676,0,41.62574,4.999835,0.05361786,68.54546,95.9453,6.849962,-35.7760701269664,-35.74591,-1.468711,671.725305694633,619.8714,247.058,67.37852,68.26958,34167.58,8081.35
29.22057,S,29.22057,0.6595617,0.03893499,0.4886863,0.005253822,0,41.62574,4.993388,0.05362985,68.54546,95.9453,6.849962,-35.7711349587974,-35.74102,-1.46751,671.389845496473,619.514,247.0433,67.36799,68.25939,34173.78,8083.821
29.23057,S,29.23057,0.6592494,0.03899082,0.4887047,0.005262204,0,41.62574,4.986949,0.05364411,68.54546,95.9453,6.849962,-35.7661999415404,-35.73613,-1.466312,671.054402388882,619.1566,247.0286,67.35744,68.24919,34179.97,8086.291
29.24057,S,29.24057,0.658937,0.03904961,0.4887232,0.005269737,0,41.62574,4.980518,0.05364959,68.54546,95.9453,6.849962,-35.7612747388062,-35.73125,-1.465109,670.719080430658,618.7993,247.0139,67.34689,68.23898,34186.16,8088.761
29.25057,S,29.25057,0.6586248,0.0391174,0.4887416,0.005277672,0,41.62574,4.974095,0.05365906,68.54546,95.9453,6.849962,-35.756359719531,-35.72638,-1.46391,670.383909088416,618.4421,246.9993,67.33633,68.22874,34192.34,8091.231
29.26057,S,29.26057,0.6583126,0.03918417,0.4887599,0.00528682,0,41.62574,4.96768,0.05368069,68.54546,95.9453,6.849962,-35.7514351456531,-35.7215,-1.462721,670.048668582193,618.0848,246.9847,67.32575,68.21851,34198.52,8093.701
29.27057,S,29.27057,0.6580003,0.03925073,0.4887784,0.005295832,0,41.62574,4.96127,0.05370078,68.54546,95.9453,6.849962,-35.7465305823743,-35.71664,-1.461532,669.713543443343,617.7276,246.9701,67.31518,68.20827,34204.7,8096.171
29.28057,S,29.28057,0.6576883,0.03931348,0.4887967,0.005304815,0,41.62574,4.954869,0.05372043,68.54546,95.9453,6.849962,-35.7416260464748,-35.71178,-1.460343,669.378539582045,617.3705,246.9555,67.30458,68.19801,34210.87,8098.641
29.29058,S,29.29058,0.6573762,0.03937684,0.4888152,0.005313282,0,41.62574,4.948475,0.05373471,68.54546,95.9453,6.849962,-35.7367214563046,-35.70692,-1.459152,669.04355299693,617.0134,246.9409,67.29398,68.18774,34217.04,8101.11
29.30058,S,29.30058,0.6570641,0.03943722,0.4888335,0.005321833,0,41.62574,4.942088,0.05374968,68.54546,95.9453,6.849962,-35.7318269261221,-35.70207,-1.457962,668.708681833192,616.6564,246.9263,67.28336,68.17747,34223.21,8103.579
29.31058,S,29.31058,0.6567521,0.03949944,0.4888519,0.005329982,0,41.62574,4.935707,0.05376043,68.54546,95.9453,6.849962,-35.7269422927888,-35.69723,-1.456769,668.373833895291,616.2994,246.9117,67.27274,68.16718,34229.37,8106.048
29.32058,S,29.32058,0.6564401,0.03956555,0.4888704,0.005338379,0,41.62574,4.929334,0.05377354,68.54546,95.9453,6.849962,-35.7220578093892,-35.69239,-1.455579,668.039009218152,615.9424,246.8971,67.26212,68.15689,34235.53,8108.518
29.33058,S,29.33058,0.6561282,0.03963311,0.4888887,0.0053473,0,41.62574,4.922967,0.05379183,68.54546,95.9453,6.849962,-35.7171835488303,-35.68756,-1.454394,667.704341401865,615.5855,246.8826,67.25148,68.14658,34241.69,8110.986
29.34058,S,29.34058,0.6558164,0.03970255,0.4889071,0.005356418,0,41.62574,4.916609,0.05381192,68.54546,95.9453,6.849962,-35.7123093969491,-35.68273,-1.453211,667.369789125815,615.2287,246.8681,67.24083,68.13627,34247.84,8113.455
29.35058,S,29.35058,0.6555046,0.03976908,0.4889255,0.00536579,0,41.62574,4.910258,0.05383439,68.54546,95.9453,6.849962,-35.7074454266491,-35.67791,-1.452032,667.035260223559,614.8719,246.8536,67.23016,68.12594,34253.99,8115.924
29.36058,S,29.36058,0.6551929,0.03983834,0.4889439,0.005374769,0,41.62574,4.903913,0.05385274,68.54546,95.9453,6.849962,-35.702581361445,-35.67309,-1.45085,666.700748812269,614.5151,246.8391,67.2195,68.11561,34260.13,8118.392
29.37058,S,29.37058,0.654881,0.03990185,0.4889623,0.005384116,0,41.62574,4.897577,0.05387466,68.54546,95.9453,6.849962,-35.6977174858629,-35.66827,-1.449672,666.36635892586,614.1584,246.8246,67.20882,68.10526,34266.27,8120.86
29.38058,S,29.38058,0.6545693,0.03996525,0.4889807,0.005392687,0,41.62574,4.891247,0.05388866,68.54546,95.9453,6.849962,-35.692873417869,-35.66347,-1.448489,666.032084662416,613.8018,246.8101,67.19813,68.09491,34272.41,8123.329
29.39058,S,29.39058,0.6542578,0.04002253,0.488999,0.005401243,0,41.62574,4.884926,0.05390235,68.54546,95.9453,6.849962,-35.6880294177354,-35.65867,-1.447307,665.697920109483,613.4453,246.7956,67.18742,68.08455,34278.54,8125.797
29.40058,S,29.40058,0.6539463,0.04008909,0.4890174,0.005408972,0,41.62574,4.878612,0.05390767,68.54546,95.9453,6.849962,-35.6831952340146,-35.65388,-1.44612,665.363692842966,613.0887,246.7811,67.17671,68.07418,34284.68,8128.265
29.41058,S,29.41058,0.6536347,0.04015556,0.4890357,0.005417954,0,41.62574,4.8723,0.05392529,68.54546,95.9453,6.849962,-35.6783614018579,-35.64909,-1.444941,665.029581269116,612.7322,246.7666,67.166,68.0638,34290.8,8130.732
29.42058,S,29.42058,0.6533232,0.04022648,0.4890541,0.005426925,0,41.62574,4.866001,0.0539427,68.54546,95.9453,6.849962,-35.6735377100635,-35.64431,-1.443765,664.695528875948,612.3757,246.7522,67.15527,68.0534,34296.93,8133.2
29.43058,S,29.43058,0.6530118,0.04029734,0.4890725,0.005436496,0,41.62574,4.859704,0.05396587,68.54546,95.9453,6.849962,-35.6687142070548,-35.63953,-1.442593,664.361592249051,612.0193,246.7378,67.14453,68.04299,34303.05,8135.667
29.44058,S,29.44058,0.6527003,0.04036252,0.4890908,0.005446059,0,41.62574,4.853417,0.05398884,68.54546,95.9453,6.849962,-35.6638907712631,-35.63475,-1.441422,664.027777341238,611.663,246.7234,67.13378,68.03258,34309.17,8138.135
29.45058,S,29.45058,0.652389,0.04043259,0.4891092,0.005454856,0,41.62574,4.847138,0.05400402,68.54546,95.9453,6.849962,-35.6590771925103,-35.62998,-1.440247,663.69398018375,611.3067,246.709,67.12302,68.02216,34315.28,8140.602
29.46058,S,29.46058,0.6520777,0.04049989,0.4891276,0.005464311,0,41.62574,4.840866,0.05402558,68.54546,95.9453,6.849962,-35.6542638425761,-35.62521,-1.439077,663.360206748866,610.9504,246.6946,67.11225,68.01173,34321.39,8143.069
29.47058,S,29.47058,0.6517665,0.04056837,0.4891459,0.005473394,0,41.62574,4.8346,0.0540433,68.54546,95.9453,6.849962,-35.6494704627774,-35.62046,-1.437906,663.02655511153,610.5942,246.6802,67.10147,68.00128,34327.5,8145.536
29.48058,S,29.48058,0.6514553,0.04063291,0.4891643,0.005482637,0,41.62574,4.828341,0.05406242,68.54546,95.9453,6.849962,-35.6446771501412,-35.61571,-1.436736,662.692921309259,610.238,246.6658,67.09068,67.99082,34333.6,8148.002
29.49058,S,29.49058,0.6511441,0.04069743,0.4891826,0.005491345,0,41.62574,4.822089,0.05407614,68.54546,95.9453,6.849962,-35.6398837434772,-35.61096,-1.435563,662.35940339966,609.8819,246.6514,67.07988,67.98037,34339.7,8150.469
29.50058,S,29.50058,0.6508329,0.04076775,0.489201,0.005500053,0,41.62574,4.815844,0.0540897,68.54546,95.9453,6.849962,-35.6351003959478,-35.60622,-1.434391,662.025951012747,609.5258,246.6371,67.06907,67.96989,34345.79,8152.936
29.51058,S,29.51058,0.6505219,0.04084014,0.4892194,0.005509542,0,41.62574,4.809609,0.05411083,68.54546,95.9453,6.849962,-35.630317397182,-35.60148,-1.433227,661.692614598287,609.1698,246.6228,67.05825,67.9594,34351.88,8155.402
29.52058,S,29.52058,0.6502109,0.04090985,0.4892377,0.005519312,0,41.62574,4.80338,0.05413453,68.54546,95.9453,6.849962,-35.6255444972666,-35.59675,-1.432065,661.359302115226,608.8138,246.6085,67.04742,67.94891,34357.97,8157.868
29.53058,S,29.53058,0.6498999,0.04097837,0.4892561,0.00552872,0,41.62574,4.797156,0.05415449,68.54546,95.9453,6.849962,-35.6207815354001,-35.59203,-1.430901,661.026099684085,608.4579,246.5942,67.03658,67.9384,34364.05,8160.334
29.54058,S,29.54058,0.6495889,0.04104545,0.4892744,0.005537967,0,41.62574,4.790941,0.05417274,68.54546,95.9453,6.849962,-35.6160186001365,-35.58731,-1.429737,660.692927202399,608.102,246.5799,67.02573,67.92789,34370.14,8162.8
29.55058,S,29.55058,0.649278,0.04111257,0.4892927,0.005547019,0,41.62574,4.78473,0.0541889,68.54546,95.9453,6.849962,-35.611255611255,-35.58259,-1.428571,660.359870778563,607.7462,246.5656,67.01486,67.91737,34376.21,8165.266
29.56058,S,29.56058,0.6489672,0.04117914,0.4893111,0.005556078,0,41.62574,4.778529,0.054205,68.54546,95.9453,6.849962,-35.6065027212453,-35.57788,-1.427407,660.026838401442,607.3904,246.5513,67.00399,67.90683,34382.29,8167.731
29.57058,S,29.57058,0.6486564,0.04124369,0.4893294,0.005565061,0,41.62574,4.772333,0.05422019,68.54546,95.9453,6.849962,-35.6017598498649,-35.57318,-1.426243,659.69392212508,607.0347,246.537,66.99311,67.89629,34388.36,8170.197
29.58058,S,29.58058,0.6483457,0.04131504,0.4893477,0.005573772,0,41.62574,4.766145,0.05423261,68.54546,95.9453,6.849962,-35.5970169651403,-35.56848,-1.425078,659.361065812765,606.679,246.5228,66.98222,67.88573,34394.43,8172.662
29.59058,S,29.59058,0.648035,0.04138769,0.4893661,0.005583399,0,41.62574,4.759964,0.05425379,68.54546,95.9453,6.849962,-35.5922844192156,-35.56379,-1.423921,659.028331655769,606.3234,246.5086,66.97131,67.87516,34400.49,8175.127
29.60058,S,29.60058,0.6477244,0.04146546,0.4893844,0.005593205,0,41.62574,4.753791,0.05427654,68.54546,95.9453,6.849962,-35.5875519796003,-35.5591,-1.422766,658.695615717253,605.9678,246.4944,66.96041,67.86459,34406.55,8177.592
29.61058,S,29.61058,0.6474138,0.04153858,0.4894027,0.005603701,0,41.62574,4.747624,0.05430578,68.54546,95.9453,6.849962,-35.5828197659988,-35.55441,-1.421616,658.362924010468,605.6122,246.4802,66.94949,67.854,34412.6,8180.057
29.62058,S,29.62058,0.6471031,0.04161305,0.489421,0.005613571,0,41.62574,4.741465,0.05432881,68.54546,95.9453,6.849962,-35.5780974506405,-35.54973,-1.420463,658.030354539562,605.2567,246.466,66.93856,67.8434,34418.65,8182.522
29.63058,S,29.63058,0.6467927,0.04168585,0.4894393,0.005623621,0,41.62574,4.735312,0.0543534,68.54546,95.9453,6.849962,-35.5733852333025,-35.54506,-1.419312,657.697803374235,604.9012,246.4518,66.92762,67.83279,34424.7,8184.986
29.64058,S,29.64058,0.6464821,0.04175318,0.4894577,0.005633445,0,41.62574,4.729167,0.05437563,68.54546,95.9453,6.849962,-35.5686730420748,-35.54039,-1.418161,657.365374493688,604.5458,246.4376,66.91666,67.82218,34430.75,8187.451
29.65058,S,29.65058,0.6461717,0.04182151,0.489476,0.005642531,0,41.62574,4.723026,0.05439056,68.54546,95.9453,6.849962,-35.5639706299636,-35.53573,-1.417004,657.032963971998,604.1904,246.4234,66.9057,67.81155,34436.79,8189.915
29.66058,S,29.66058,0.6458613,0.04188735,0.4894943,0.005651752,0,41.62574,4.716894,0.05440668,68.54546,95.9453,6.849962,-35.559268363781,-35.53107,-1.41585,656.700669785999,603.8351,246.4092,66.89472,67.80093,34442.83,8192.379
29.67058,S,29.67058,0.645551,0.04196402,0.4895127,0.005660636,0,41.62574,4.710769,0.05441938,68.54546,95.9453,6.849962,-35.5545759966372,-35.52642,-1.414693,656.36844201368,603.4798,246.3951,66.88374,67.79027,34448.87,8194.843
29.68058,S,29.68058,0.6452407,0.04203613,0.489531,0.005670984,0,41.62574,4.70465,0.05444599,68.54546,95.9453,6.849962,-35.5498841331614,-35.52177,-1.413548,656.036330658763,603.1246,246.381,66.87274,67.77961,34454.9,8197.307
29.69058,S,29.69058,0.6449304,0.04211053,0.4895493,0.005680716,0,41.62574,4.698538,0.05446652,68.54546,95.9453,6.849962,-35.5452021684629,-35.51713,-1.4124,655.704243808603,602.7694,246.3669,66.86174,67.76894,34460.93,8199.771
29.70058,S,29.70058,0.6446202,0.04218038,0.4895676,0.005690755,0,41.62574,4.692434,0.05448984,68.54546,95.9453,6.849962,-35.540520348964,-35.51249,-1.411255,655.372273419855,602.4143,246.3528,66.85072,67.75826,34466.95,8202.234
29.71058,S,29.71058,0.6443101,0.04225465,0.4895859,0.005700182,0,41.62574,4.686337,0.05450714,68.54546,95.9453,6.849962,-35.5358583809106,-35.50787,-1.410106,655.040327595178,602.0592,246.3387,66.8397,67.74757,34472.97,8204.698
29.72058,S,29.72058,0.644,0.04232229,0.4896042,0.005710205,0,41.62574,4.680248,0.05452997,68.54546,95.9453,6.849962,-35.5311866848402,-35.50324,-1.408963,654.70849827607,601.7042,246.3246,66.82866,67.73688,34478.98,8207.161
29.73059,S,29.73059,0.6436899,0.04239648,0.4896225,0.005719333,0,41.62574,4.674166,0.05454412,68.54546,95.9453,6.849962,-35.5265247690088,-35.49862,-1.407814,654.37669358053,601.3492,246.3105,66.81762,67.72617,34485,8209.624
29.74059,S,29.74059,0.6433799,0.04246196,0.4896408,0.005729344,0,41.62574,4.668088,0.05456648,68.54546,95.9453,6.849962,-35.521873109147,-35.49401,-1.406671,654.04500543486,600.9943,246.2964,66.80656,67.71545,34491.01,8212.087
29.75059,S,29.75059,0.6430699,0.042534,0.4896591,0.00573818,0,41.62574,4.662018,0.05457751,68.54546,95.9453,6.849962,-35.517221198194,-35.4894,-1.405521,653.71334197244,600.6394,246.2823,66.79549,67.70473,34497.02,8214.55
29.76059,S,29.76059,0.64276,0.04261107,0.4896774,0.005747902,0,41.62574,4.655955,0.05459682,68.54546,95.9453,6.849962,-35.5125695903716,-35.48479,-1.404378,653.381739382764,600.2845,246.2683,66.78442,67.69398,34503.02,8217.013
29.77059,S,29.77059,0.64245,0.04268964,0.4896957,0.005758303,0,41.62574,4.649899,0.05462243,68.54546,95.9453,6.849962,-35.507928277311,-35.48019,-1.403242,653.050259478188,599.9297,246.2543,66.77333,67.68323,34509.02,8219.476
29.78059,S,29.78059,0.6421402,0.04276042,0.489714,0.005768907,0,41.62574,4.64385,0.05464977,68.54546,95.9453,6.849962,-35.5032970215366,-35.4756,-1.402107,652.718890220008,599.575,246.2403,66.76223,67.67246,34515.02,8221.938
29.79059,S,29.79059,0.6418305,0.04283907,0.4897323,0.005778458,0,41.62574,4.637807,0.05466697,68.54546,95.9453,6.849962,-35.4986655545424,-35.47101,-1.400966,652.387551831377,599.2203,246.2263,66.75112,67.66169,34521.01,8224.4
29.80059,S,29.80059,0.6415209,0.04291207,0.4897506,0.005789073,0,41.62574,4.631774,0.05469406,68.54546,95.9453,6.849962,-35.4940344289613,-35.46642,-1.399833,652.056232285858,598.8656,246.2123,66.74001,67.65091,34527,8226.862
29.81059,S,29.81059,0.6412111,0.04298189,0.4897689,0.005798924,0,41.62574,4.625744,0.05471377,68.54546,95.9453,6.849962,-35.4894231162684,-35.46185,-1.398695,651.725035526059,598.511,246.1983,66.72887,67.64012,34532.98,8229.324
29.82059,S,29.82059,0.6409014,0.04305505,0.4897872,0.005808346,0,41.62574,4.619724,0.05472928,68.54546,95.9453,6.849962,-35.4848117506128,-35.45728,-1.397555,651.393857664351,598.1564,246.1843,66.71774,67.62932,34538.96,8231.786
29.83059,S,29.83059,0.6405918,0.04312506,0.4898054,0.005818219,0,41.62574,4.613709,0.05474885,68.54546,95.9453,6.849962,-35.4802006076699,-35.45271,-1.39642,651.062710819522,597.8018,246.1703,66.70658,67.61851,34544.94,8234.248
29.84059,S,29.84059,0.6402821,0.04320493,0.4898237,0.005827666,0,41.62574,4.607699,0.05476427,68.54546,95.9453,6.849962,-35.475589333069,-35.44814,-1.395281,650.731717085717,597.4473,246.1564,66.69542,67.60767,34550.91,8236.71
29.85059,S,29.85059,0.6399726,0.04328045,0.489842,0.005838445,0,41.62574,4.6017,0.05479207,68.54546,95.9453,6.849962,-35.4709885482787,-35.44358,-1.394154,650.400840227408,597.0929,246.1425,66.68424,67.59684,34556.88,8239.172
29.86059,S,29.86059,0.6396632,0.04335846,0.4898602,0.005848636,0,41.62574,4.595706,0.05481416,68.54546,95.9453,6.849962,-35.4663976239402,-35.43903,-1.393023,650.069988463468,596.7385,246.1286,66.67307,67.58598,34562.85,8241.633
