Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.010,S,0.010,0.010,0,0.607162,0,168.3015,66.7,0,0,74.83961,91.6126,4.193249,49.2117926702413,48.7004766747372,7.07559958393604,11.8167957770712,0.4870048,0.070756,85,85,0.002435024,0.00035378
0.02,S,0.02,0.01023509,0,0.6054428,0,329.4351,66.69608,0.006925658,0,74.81921,91.6126,4.198348,126.894616999836,126.136477797622,13.8503715598248,12.0725318391995,1.748369,0.2092597,85,85,0.01361189,0.001753859
0.03,S,0.03,0.0104566,0,0.6038762,0,458.7468,66.68434,0.007209962,0,74.79881,91.6126,4.203447,189.302844047737,188.31740088491,19.2904973630541,12.669773015716,3.631543,0.4021647,85,85,0.04051145,0.004810981
0.04,S,0.04,0.0109739,0,0.6023162,0,540.3258,66.66508,0.007920453,0,74.77842,91.6126,4.208545,228.734609261326,227.602683595684,22.7275140297932,13.7041411824645,5.90757,0.6294398,85,85,0.08820702,0.009969003
0.05,S,0.05,0.01186982,0,0.6023028,0,621.9048,66.64117,0.009266287,0,74.75803,91.6126,4.213644,268.210910801249,266.93128636785,26.1683211314807,15.2645713516389,8.576882,0.8911229,85,85,0.1606293,0.01757182
0.05999999,S,0.05999999,0.01322138,0,0.6022828,0,703.4838,66.6133,0.01149624,0,74.73763,91.6126,4.218743,307.73600314529,306.307849528979,29.6133238386072,17.3925045771781,11.63996,1.187256,85,85,0.2617135,0.02796371
0.06999999,S,0.06999999,0.01506449,0,0.6022554,0,785.0629,66.58146,0.01492415,0,74.71723,91.6126,4.223842,347.316620485544,345.739301197229,33.0631286050037,20.0896863875542,15.09735,1.517887,85,85,0.3954,0.04148943
0.07999999,S,0.07999999,0.01740066,0,0.6022207,0,829.4052,66.54566,0.01991063,0,74.69684,91.6126,4.22894,368.956573044626,367.297568638925,34.9492326778274,23.1813979050015,18.77033,1.867379,85,85,0.5647384,0.05841576
0.08999999,S,0.08999999,0.02007855,0,0.602181,0,848.923,66.50644,0.02650861,0,74.67645,91.6126,4.234039,378.63178158298,376.936231366513,35.7925063094535,26.5133104923245,22.53969,2.225304,85,85,0.7712885,0.07887917
0.09999999,S,0.09999999,0.0229645,0,0.6021383,0,868.4409,66.46603,0.03467385,0,74.65605,91.6126,4.239138,388.325134991401,386.592956874996,36.6373601769711,30.042288463597,26.40562,2.591677,85,85,1.016015,0.1029641
0.11,S,0.11,0.02602115,0,0.602093,0,887.9587,66.42468,0.04451476,0,74.63566,91.6126,4.244237,398.035637054274,396.266753607593,37.483707800873,33.7401387147446,30.36829,2.966514,85,85,1.299885,0.130755
0.12,S,0.12,0.02922407,0,0.6020457,0,907.4767,66.38238,0.05614275,0,74.61526,91.6126,4.249335,407.76380439022,405.958137096882,38.3315939613108,37.5880366435629,34.42787,3.34983,85,85,1.623865,0.1623367
0.13,S,0.13,0.03255696,0,0.6019965,0,908.3505,66.33913,0.06967217,0,74.59486,91.6126,4.254434,408.467726242521,406.659396878078,38.3929461293727,41.486586914576,38.49446,3.733759,85,85,1.988477,0.1977547
0.14,S,0.14,0.03593374,0,0.6019467,0,904.5634,66.29529,0.08486614,0,74.57447,91.6126,4.259533,406.913719696791,405.111267173286,38.2575023587924,45.4028855975753,42.54557,4.116334,85,85,2.393677,0.2370051
0.15,S,0.15,0.03932591,0,0.6018966,0,900.7762,66.25161,0.1016352,0,74.55408,91.6126,4.264632,405.35585848809,403.559297104468,38.1217225629241,49.3288216546834,46.58116,4.497551,85,85,2.839311,0.2800746
0.16,S,0.16,0.04272644,0,0.6018466,0,896.9892,66.20811,0.1199601,0,74.53368,91.6126,4.269731,403.79405113824,402.003395503918,37.9855990863928,53.2586775847241,50.6012,4.877407,85,85,3.325223,0.3269494
0.17,S,0.17,0.04613038,0,0.6017965,0,893.2022,66.16481,0.1398212,0,74.51328,91.6126,4.274829,402.228168220758,400.443433490273,37.8491199996463,57.1882805072251,54.60563,5.255898,85,85,3.851257,0.3776159
0.18,S,0.18,0.04953412,0,0.6017465,0,889.4152,66.12169,0.1611993,0,74.49289,91.6126,4.279928,400.658292295962,398.879493275297,37.7122928228777,61.1145654930142,58.59443,5.633021,85,85,4.417257,0.4320605
0.19,S,0.19,0.052935,0,0.6016966,0,885.6284,66.07875,0.184075,0,74.4725,91.6126,4.285027,399.084543884088,397.311694887157,37.575128383877,65.0351846681666,62.56755,6.008772,85,85,5.023067,0.4902694
0.2,S,0.2,0.056331,0,0.6016468,0,881.8415,66.036,0.2084288,0,74.4521,91.6126,4.290125,397.506831803503,395.739947513714,37.4376184111847,68.9483321478281,66.52495,6.383148,85,85,5.66853,0.552229
0.21,S,0.21,0.05972054,0,0.6015971,0,878.0547,65.99342,0.2342415,0,74.4317,91.6126,4.295224,395.925184490997,394.164279508981,37.2997650581818,72.8525893189416,70.46659,6.756146,85,85,6.353487,0.6179255
0.22,S,0.22,0.06310241,0,0.6015476,0,874.268,65.95103,0.2614936,0,74.41131,91.6126,4.300323,394.339649812021,392.584738490002,37.1615731449086,76.7468347376196,74.39244,7.127762,85,85,7.077782,0.6873451
0.23,S,0.23,0.06647562,0,0.6014983,0,870.4813,65.90883,0.290166,0,74.39091,91.6126,4.305422,392.750226434896,391.001323154628,37.02304223038,80.6301440411476,78.30245,7.497992,85,85,7.841257,0.7604738
0.24,S,0.24,0.0698394,0,0.6014492,0,866.6948,65.86681,0.3202392,0,74.37052,91.6126,4.310521,391.15700502769,389.414123791128,36.8841805415343,84.5017781899837,82.19659,7.866834,85,85,8.643752,0.837298
0.25,S,0.25,0.07319308,0,0.6014003,0,862.9083,65.82497,0.351694,0,74.35013,91.6126,4.315619,389.559879975595,387.823035239047,36.7449782225113,88.361106704411,86.07481,8.234284,85,85,9.485109,0.9178036
0.26,S,0.26,0.07653613,0,0.6013516,0,859.1218,65.78331,0.384511,0,74.32973,91.6126,4.320718,387.958882649814,386.228088713686,36.6054383318267,92.2076289764812,89.93709,8.600339,85,85,10.36517,1.001977
0.27,S,0.27,0.07986811,0,0.601303,0,855.3353,65.74184,0.418671,0,74.30933,91.6126,4.325817,386.354073625099,384.629344523307,36.4655664741324,96.0408951289226,93.78338,8.964994,85,85,11.28377,1.089803
0.28,S,0.28,0.08318865,0,0.6012548,0,851.5489,65.70055,0.4541551,0,74.28894,91.6126,4.330915,384.745434068406,383.026783930235,36.3253606802074,99.8605388214476,97.61365,9.328248,85,85,12.24076,1.18127
0.29,S,0.29,0.08649742,0,0.6012067,0,847.7626,65.65945,0.4909438,0,74.26855,91.6126,4.336014,383.133028943134,381.420471645286,36.1848266132086,103.666176745529,101.4278,9.690096,85,85,13.23596,1.276361
0.3,S,0.3,0.08979408,0,0.6011589,0,843.9764,65.61854,0.5290173,0,74.24815,91.6126,4.341113,381.516814545613,379.810364122875,36.0439604633106,107.457635174757,105.2259,10.05054,85,85,14.26923,1.375064
0.31,S,0.31,0.09307849,0,0.6011112,0,840.1901,65.5778,0.5683573,0,74.22775,91.6126,4.346212,379.896806336993,378.196476758516,35.9027635773665,111.234655230443,109.0079,10.40957,85,85,15.3404,1.477365
0.32,S,0.32,0.09635045,0,0.6010638,0,836.404,65.53725,0.6089454,0,74.20736,91.6126,4.351311,378.273079966216,376.57888490799,35.7612425480735,114.996958848826,112.7737,10.76718,85,85,16.44931,1.583249
0.33,S,0.33,0.09960967,0,0.6010167,0,832.6179,65.49689,0.6507609,0,74.18697,91.6126,4.35641,376.645592330871,374.957545624249,35.6193936179727,118.744390394985,116.5233,11.12337,85,85,17.59579,1.692701
0.3399999,S,0.3399999,0.1028561,0,0.6009697,0,828.8319,65.4567,0.6937857,0,74.16657,91.6126,4.361508,375.014493116076,373.332607988238,35.4772301597522,122.476716712351,120.2566,11.47814,85,85,18.77969,1.805709
0.3499999,S,0.3499999,0.1060894,5.763548,0.6009231,0,825.0459,65.4167,0.7379994,0,74.14617,91.6126,4.366607,373.379608056852,371.7039,35.33472,126.19381943716,123.9736,11.83149,85,84.54845,20.01943,1.922257
0.3599999,S,0.3599999,0.1093096,5.607186,0.7461106,1.347702,821.2599,65.37689,0.97273,1.861591,74.12578,85.2264,2.775156,371.649164257412,370.0612,34.31923,129.893887288666,127.6742,12.17468,84.99977,84.55289,21.29617,2.042288
0.3699999,S,0.3699999,0.1125151,5.458959,0.7373291,1.30163,820.5823,65.33727,1.018438,1.901759,74.10538,85.35327,2.811972,371.537775517942,369.952,34.29047,133.59373188528,131.3737,12.51758,84.99906,84.55716,22.60991,2.165749
0.3799999,S,0.3799999,0.1157204,5.318105,0.7292963,1.258426,820.25,65.29775,1.0655,1.941844,74.08499,85.47532,2.847582,371.595043252036,370.0105,34.27982,137.29498667848,135.0738,12.86038,84.99786,84.56126,23.96065,2.292639
0.3899999,S,0.3899999,0.118927,5.183994,0.7219229,1.217798,819.9178,65.25826,1.113933,1.981788,74.0646,85.59294,2.882087,371.651733642229,370.0681,34.27262,140.997592348162,138.7745,13.20311,84.99614,84.56519,25.34839,2.422956
0.3999999,S,0.3999999,0.1221348,5.056076,0.7151346,1.179501,819.5856,65.21877,1.163727,2.021549,74.0442,85.70644,2.915561,371.707767042226,370.1247,34.26909,144.701496227704,142.4758,13.5458,84.99389,84.56896,26.77315,2.556701
0.4099999,S,0.4099999,0.1253438,4.933845,0.708868,1.143326,819.2535,65.17931,1.214875,2.061088,74.0238,85.81612,2.948078,371.763049144403,370.1802,34.26929,148.406553825842,146.1776,13.88849,84.99109,84.57256,28.23493,2.693872
0.4199999,S,0.4199999,0.1285538,4.816847,0.7030679,1.109083,818.9215,65.13986,1.26737,2.100367,74.00341,85.92221,2.9797,371.817798303154,370.2348,34.27343,152.11272449881,149.8799,14.23122,84.98772,84.57598,29.73373,2.834471
0.4299999,S,0.4299999,0.1317648,4.704664,0.6976859,1.076603,818.5895,65.10043,1.321206,2.139349,73.98302,86.02499,3.010493,371.871827324926,370.2883,34.28164,155.820071510638,153.5828,14.57404,84.98376,84.57922,31.26955,2.978497
0.4399998,S,0.4399998,0.1349769,4.596923,0.6926794,1.045732,818.2576,65.06102,1.376377,2.177987,73.96262,86.12466,3.040511,371.925150149402,370.3407,34.29407,159.528461552682,157.2862,14.91698,84.97921,84.58229,32.84241,3.125952
0.4499998,S,0.4499998,0.13819,4.493279,0.6880117,1.016337,817.9257,65.02162,1.432876,2.216236,73.94222,86.22145,3.069807,371.977877680805,370.3921,34.31084,163.237866837952,160.9901,15.26009,84.97404,84.58517,34.45232,3.276838
0.4599998,S,0.4599998,0.1414039,4.39341,0.68365,0.9882935,817.5939,64.98224,1.490699,2.254052,73.92183,86.31557,3.098434,372.030027878436,370.4425,34.33214,166.948260428204,164.6945,15.60341,84.96822,84.58786,36.09926,3.431155
0.4699998,S,0.4699998,0.1446188,4.297036,0.6795652,0.9614897,817.2621,64.94287,1.54984,2.291385,73.90144,86.40719,3.126438,372.081416062163,370.4917,34.35812,170.659619886504,168.3994,15.94699,84.96174,84.59037,37.78326,3.588907
0.4799998,S,0.4799998,0.1478346,4.203887,0.6757318,0.9358267,816.9304,64.90352,1.610291,2.328182,73.88104,86.49649,3.153863,372.132255133543,370.5399,34.38892,174.371924920236,172.1048,16.29088,84.95459,84.59268,39.5043,3.750097
0.4899998,S,0.4899998,0.1510512,4.113722,0.6721272,0.9112124,816.5988,64.86418,1.67205,2.364394,73.86064,86.58365,3.180751,372.18246135342,370.587,34.4247,178.085157302281,175.8107,16.63513,84.94675,84.59479,41.26241,3.914726
0.4999998,S,0.4999998,0.1542687,4.026318,0.668731,0.8875651,816.2671,64.82486,1.735113,2.399965,73.84025,86.66881,3.207139,372.231947536944,370.6329,34.46558,181.799202067958,179.517,16.97979,84.93819,84.5967,43.05758,4.082801
0.5099998,S,0.5099998,0.157487,3.941462,0.6655254,0.8648093,815.9355,64.78556,1.79947,2.43484,73.81985,86.75212,3.233067,372.28083146345,370.6777,34.51174,185.514143218546,183.2238,17.32491,84.92892,84.5984,44.88982,4.254324
0.5199998,S,0.5199998,0.1607061,3.858964,0.6624941,0.8428754,815.6041,64.74628,1.86512,2.468957,73.79946,86.83373,3.258568,372.329127004746,370.7214,34.56331,189.229869076976,186.931,17.67054,84.9189,84.59989,46.75912,4.429302
0.5299998,S,0.5299998,0.1639259,3.778649,0.6596225,0.8217006,815.2726,64.70701,1.932057,2.502256,73.77907,86.91377,3.283677,372.376753418136,370.7639,34.62047,192.946369228968,190.6386,18.01674,84.90813,84.60117,48.66551,4.607738
0.5399998,S,0.5399998,0.1671465,3.700353,0.6568979,0.8012282,814.9412,64.66776,2.000276,2.53468,73.75867,86.99235,3.308419,372.423725230097,370.8052,34.68335,196.663634169743,194.3466,18.36357,84.89658,84.60222,50.60898,4.789639
0.5499998,S,0.5499998,0.1703677,3.623915,0.6543086,0.7814054,814.6099,64.62852,2.069773,2.566166,73.73827,87.0696,3.33283,372.47015594601,370.8454,34.75207,200.381755493226,198.0551,18.71109,84.88423,84.60305,52.58953,4.975013
0.5599998,S,0.5599998,0.1735898,3.549202,0.6518438,0.7621822,814.2786,64.58929,2.140546,2.596639,73.71788,87.14562,3.356936,372.515866348356,370.8843,34.82681,204.100528111884,201.7639,19.05936,84.87109,84.60364,54.60717,5.163865
0.5699998,S,0.5699998,0.1768126,3.47607,0.6494945,0.7435158,813.9474,64.55009,2.212588,2.626043,73.69749,87.22054,3.380763,372.560873035608,370.9219,34.90771,207.820044624349,205.4731,19.40844,84.85711,84.604,56.6619,5.356204
0.5799997,S,0.5799997,0.180036,3.404402,0.6472516,0.7253625,813.6162,64.51091,2.285896,2.654299,73.67709,87.29443,3.404336,372.605296345063,370.9583,34.99495,211.540300206556,209.1827,19.75839,84.8423,84.60413,58.75373,5.552038
0.5899997,S,0.5899997,0.1832601,3.334081,0.6451077,0.7076865,813.2851,64.47174,2.360469,2.681342,73.65669,87.36741,3.427679,372.64924861653,370.9936,35.08862,215.261192446581,212.8926,20.10928,84.82664,84.604,60.88265,5.751377
0.5999997,S,0.5999997,0.1864849,3.264994,0.6430557,0.6904519,812.954,64.43259,2.436298,2.707097,73.6363,87.43956,3.450815,372.692353334449,371.0274,35.1889,218.982816816765,216.6029,20.46117,84.81011,84.60363,63.04868,5.954229
0.6099997,S,0.6099997,0.1897103,3.19705,0.6410891,0.6736253,812.623,64.39345,2.513385,2.731487,73.61591,87.51098,3.473768,372.734926682014,371.06,35.29592,222.705072461808,220.3135,20.81413,84.79271,84.603,65.25182,6.160605
0.6199997,S,0.6199997,0.1929364,3.130148,0.6392026,0.6571797,812.292,64.35432,2.591725,2.754446,73.59551,87.58173,3.496554,372.776883332568,371.0913,35.40977,226.427957980027,224.0244,21.16823,84.77441,84.6021,67.49206,6.370517
0.6299997,S,0.6299997,0.1961631,3.064204,0.6373906,0.6410851,811.9611,64.31522,2.671314,2.775892,73.57511,87.6519,3.519197,372.818348982444,371.1214,35.53066,230.151473046513,227.7356,21.52354,84.75521,84.60095,69.76942,6.583976
0.6399997,S,0.6399997,0.1993904,2.999132,0.6356484,0.6253178,811.6302,64.27612,2.752152,2.795752,73.55472,87.72157,3.541713,372.859036509308,371.15,35.65864,233.87561726335,231.4471,21.88013,84.73509,84.59953,72.08389,6.800994
0.6499997,S,0.6499997,0.2026183,2.934852,0.6339719,0.609853,811.2994,64.23705,2.834235,2.813944,73.53432,87.7908,3.564119,372.8991685171,371.1773,35.79388,237.600390685872,235.1589,22.23807,84.71405,84.59782,74.43547,7.021585
0.6599997,S,0.6599997,0.2058468,2.8713,0.6323569,0.5946681,810.9687,64.19798,2.917562,2.830384,73.51393,87.85968,3.586438,372.938665789993,371.2032,35.93651,241.325695351361,238.8709,22.59743,84.69207,84.59584,76.82418,7.245763
0.6699997,S,0.6699997,0.2090759,2.8084,0.6308002,0.5797448,810.638,64.15894,3.002131,2.845002,73.49354,87.92825,3.60868,372.977544456207,371.2277,36.08661,245.051634056511,242.5832,22.9583,84.66914,84.59358,79.25002,7.473541
0.6799996,S,0.6799996,0.2123055,2.746094,0.6292983,0.5650628,810.3073,64.11992,3.087941,2.85771,73.47314,87.99659,3.630862,373.015828997478,371.2508,36.24434,248.778107646945,246.2957,23.32074,84.64526,84.59102,81.71297,7.704937
0.6899996,S,0.6899996,0.2155358,2.684325,0.6278485,0.5506058,809.9767,64.08091,3.174991,2.868432,73.45274,88.06475,3.653002,373.053437300085,371.2724,36.40978,252.50512059751,250.0084,23.68484,84.62041,84.58817,84.21306,7.939964
0.6999996,S,0.6999996,0.2187666,2.623038,0.6264481,0.5363581,809.6462,64.04192,3.263279,2.877084,73.43235,88.13279,3.67511,373.090487907532,371.2926,36.58302,256.232675262921,253.7213,24.05067,84.59459,84.58501,86.75027,8.178642
0.7099996,S,0.7099996,0.2219979,2.562173,0.6250947,0.5223053,809.3157,64.00294,3.352807,2.883592,73.41196,88.20075,3.6972,373.127001475993,371.3114,36.76416,259.960774832107,257.4344,24.41831,84.56779,84.58156,89.32462,8.420987
0.7199996,S,0.7199996,0.2252298,2.501687,0.623786,0.508432,808.9853,63.96398,3.443575,2.887863,73.39156,88.26871,3.719287,373.162804302781,371.3286,36.95334,263.689423564966,261.1477,24.78784,84.54,84.5778,91.9361,8.667018
0.7299996,S,0.7299996,0.2284622,2.44154,0.6225201,0.4947268,808.6549,63.92503,3.535583,2.889819,73.37116,88.3367,3.741384,373.197912579907,371.3442,37.1506,267.418527982124,264.8611,25.15935,84.51123,84.57371,94.58471,8.916754
0.7399996,S,0.7399996,0.2316951,2.38169,0.6212954,0.481179,808.3246,63.8861,3.628833,2.889389,73.35077,88.40476,3.763498,373.232547117639,371.3584,37.35603,271.148190279792,268.5747,25.53291,84.48146,84.56931,97.27045,9.170215
0.7499996,S,0.7499996,0.2349286,2.322098,0.6201102,0.4677781,807.9943,63.84719,3.723326,2.886487,73.33038,88.47295,3.785643,373.266528432026,371.371,37.56969,274.878317433916,272.2884,25.90861,84.4507,84.56459,99.99334,9.427423
0.7599996,S,0.7599996,0.2381626,2.26273,0.618963,0.4545142,807.6641,63.8083,3.819063,2.881036,73.30998,88.54129,3.807828,373.299877757444,371.382,37.79165,278.608914362371,276.0022,26.28653,84.41894,84.55955,102.7534,9.688398
0.7699996,S,0.7699996,0.241397,2.203555,0.6178526,0.4413791,807.3339,63.76942,3.916048,2.872961,73.28958,88.60983,3.830062,373.332715516509,371.3915,38.02197,282.339986200936,279.7161,26.66675,84.38618,84.55416,105.5505,9.953165
0.7799996,S,0.7799996,0.244632,2.144542,0.6167778,0.4283648,807.0038,63.73055,4.014284,2.862184,73.26919,88.67862,3.852358,373.364959776904,371.3994,38.26067,286.071539588312,283.4301,27.04936,84.35242,84.54845,108.3848,10.22175
0.7899995,S,0.7899995,0.2478675,2.085664,0.6157376,0.4154642,806.6738,63.6917,4.113773,2.848633,73.24879,88.74767,3.874718,373.396533382885,371.4056,38.50781,289.803580061085,287.1442,27.43444,84.31767,84.54239,111.2563,10.49416
0.7999995,S,0.7999995,0.2511034,2.026902,0.6147653,0.4026696,806.3438,63.65287,4.214759,2.832224,73.2284,88.81702,3.897156,373.427356831414,371.41,38.76342,293.536014008548,290.8583,27.82207,84.28193,84.536,114.1649,10.77045
0.8099995,S,0.8099995,0.2543398,1.968232,0.6138923,0.3899753,806.0138,63.61406,4.317483,2.812883,73.20801,88.88671,3.919677,373.457345048736,371.4125,39.02747,297.268849137533,294.5724,28.21234,84.2452,84.52924,117.1106,11.05062
0.8199995,S,0.8199995,0.2575767,1.909644,0.6130512,0.3773784,805.6839,63.57526,4.421509,2.790557,73.18761,88.95675,3.942285,373.486821799057,371.4134,39.30003,301.002092556755,298.2865,28.60534,84.20749,84.52215,120.0934,11.33471
0.8299995,S,0.8299995,0.260814,1.851115,0.6122417,0.3648762,805.3541,63.53648,4.526846,2.765198,73.16721,89.02717,3.964988,373.515598470118,371.4125,39.58102,304.735750784424,302.0006,29.00115,84.1688,84.5147,123.1134,11.62274
0.8399995,S,0.8399995,0.2640517,1.792629,0.611463,0.3524639,805.0242,63.49771,4.6335,2.736731,73.14682,89.09799,3.987793,373.543698529999,371.4098,39.87048,308.469830009162,305.7147,29.39985,84.12915,84.50689,126.1706,11.91474
0.8499995,S,0.8499995,0.2672899,1.734181,0.6107146,0.3401375,804.6946,63.45896,4.741476,2.705093,73.12643,89.16924,4.010703,373.571339624455,371.4055,40.1684,312.204239011707,309.4287,29.80153,84.08853,84.49873,129.2649,12.21075
0.8599995,S,0.8599995,0.2705286,1.675764,0.609996,0.3278962,804.3649,63.42023,4.850782,2.67024,73.10603,89.24092,4.033723,373.598237414965,371.3993,40.47472,315.939084950606,313.1427,30.20628,84.04698,84.4902,132.3963,12.51079
0.8699995,S,0.8699995,0.2737677,1.617372,0.6093069,0.3157386,804.0352,63.38151,4.96143,2.632128,73.08563,89.31305,4.056854,373.624501302211,371.3913,40.78934,319.674274651661,316.8566,30.61417,84.00449,84.48131,135.5649,12.81489
0.8799995,S,0.8799995,0.2770071,1.559002,0.608647,0.3036633,803.7056,63.34281,5.073422,2.590709,73.06524,89.38564,4.080101,373.650148100571,371.3815,41.11222,323.409816245767,320.5704,31.02529,83.9611,84.47205,138.7706,13.12309
0.8899994,S,0.8899994,0.280247,1.50065,0.608016,0.2916692,803.3762,63.30412,5.186775,2.545945,73.04485,89.4587,4.103465,373.675288891697,371.37,41.44327,327.145717271189,324.2841,31.43972,83.91679,84.46241,142.0134,13.43542
0.8999994,S,0.8999994,0.2834873,1.442323,0.6074135,0.279756,803.0466,63.26546,5.301491,2.497795,73.02445,89.53224,4.126948,373.699639701869,371.3565,41.78242,330.881984930777,327.9977,31.85754,83.87162,84.45242,145.2934,13.7519
0.9099994,S,0.9099994,0.286728,1.384027,0.6068394,0.2679251,802.7173,63.22681,5.417586,2.44624,73.00405,89.60625,4.15055,373.723501877979,371.3413,42.1295,334.618528970795,331.7111,32.27884,83.82558,84.44204,148.6105,14.07258
0.9199994,S,0.9199994,0.289969,1.325759,0.6062934,0.2561771,802.3879,63.18817,5.535066,2.391258,72.98366,89.68073,4.174268,373.746687742765,371.3242,42.48441,338.355354661798,335.4243,32.70368,83.77871,84.4313,151.9648,14.3975
0.9299994,S,0.9299994,0.2932104,1.267534,0.6057752,0.2445119,802.0586,63.14955,5.653939,2.332816,72.96326,89.7557,4.198109,373.769306718531,371.3053,42.84704,342.092471458174,339.1373,33.13215,83.73103,84.42017,155.3561,14.72668
0.9399994,S,0.9399994,0.2964522,1.209364,0.6052848,0.2329323,801.7293,63.11095,5.774223,2.270918,72.94287,89.83112,4.222062,373.79125804037,371.2845,43.21718,345.829885973381,342.8501,33.56432,83.68255,84.40868,158.7846,15.06016
0.9499994,S,0.9499994,0.2996943,1.151261,0.6048218,0.2214403,801.4001,63.07236,5.895924,2.205558,72.92248,89.907,4.246131,373.812544625987,371.2618,43.59466,349.567606490567,346.5627,34.00027,83.63332,84.39681,162.2502,15.39798
0.9599994,S,0.9599994,0.3029368,1.093237,0.6043861,0.2100385,801.071,63.03379,6.019054,2.136739,72.90208,89.98331,4.270307,373.833264946565,371.2373,43.97928,353.30563846554,350.2751,34.44006,83.58335,84.38456,165.753,15.74018
0.9699994,S,0.9699994,0.3061797,1.035315,0.6039775,0.1987285,800.7419,62.99524,6.143629,2.064461,72.88168,90.06005,4.294592,373.85331964359,371.2109,44.37085,357.043891872357,353.9872,34.88377,83.53269,84.37194,169.2929,16.0868
0.9799994,S,0.9799994,0.3094229,0.9775135,0.6035957,0.1875148,800.4128,62.9567,6.269651,1.98875,72.86129,90.13719,4.318975,373.872698732563,371.1826,44.7691,360.782372501397,357.699,35.33146,83.48137,84.35895,172.8699,16.43788
0.9899994,S,0.9899994,0.3126664,0.9198613,0.6032406,0.1764006,800.0839,62.91818,6.397141,1.909634,72.8409,90.21471,4.343455,373.891496782377,371.1525,45.17381,364.521088305112,361.4105,35.7832,83.42943,84.34558,176.484,16.79345
0.9999993,S,0.9999993,0.3159102,0.8623758,0.6029119,0.1653909,799.7549,62.87968,6.526103,1.827156,72.8205,90.29257,4.368018,373.909594586953,371.1205,45.58464,368.260044419301,365.1217,36.23904,83.3769,84.33185,180.1352,17.15356
1.009999,S,1.009999,0.3191543,0.8050863,0.6026093,0.1544884,799.426,62.84119,6.656551,1.741343,72.8001,90.37075,4.392662,373.927183093299,371.0868,46.00136,371.999248634563,368.8326,36.69905,83.32382,84.31774,183.8235,17.51825
1.019999,S,1.019999,0.3223988,0.7480226,0.6023326,0.1436981,799.0972,62.80271,6.788496,1.652249,72.77971,90.4492,4.417374,373.944041861636,371.0512,46.42363,375.738608266272,372.5431,37.16329,83.27024,84.30327,187.5489,17.88757
1.029999,S,1.029999,0.3256435,0.6912173,0.6020814,0.1330246,798.7684,62.76425,6.921951,1.559937,72.75932,90.5279,4.442147,373.96035242597,371.0139,46.85116,379.478128950272,376.2532,37.6318,83.21619,84.28843,191.3115,18.26154
1.039999,S,1.039999,0.3288884,0.6347035,0.6018553,0.1224734,798.4397,62.72581,7.056918,1.464478,72.73892,90.60678,4.466966,373.975883172995,370.9747,47.28354,383.217915638683,379.963,38.10464,83.16174,84.27323,195.1111,18.64022
1.049999,S,1.049999,0.3321338,0.5785158,0.601654,0.1120493,798.111,62.68739,7.193419,1.365946,72.71852,90.68581,4.491821,373.990805324698,370.9338,47.72042,386.957873161936,383.6724,38.58184,83.10693,84.25768,198.9478,19.02366
1.059999,S,1.059999,0.3353794,0.5226907,0.601477,0.1017578,797.7824,62.64898,7.331457,1.264427,72.69813,90.76493,4.5167,374.004984604711,370.8911,48.1614,390.697908494442,387.3813,39.06345,83.05181,84.24177,202.8216,19.41188
1.069999,S,1.069999,0.3386252,0.4672675,0.6013239,0.09160428,797.4539,62.61059,7.471037,1.160016,72.67773,90.84408,4.541586,374.018587735549,370.8468,48.60612,394.438126078475,391.0898,39.54951,82.99642,84.22552,206.7325,19.80495
1.079999,S,1.079999,0.3418712,0.4122961,0.6011941,0.08159432,797.1253,62.57221,7.612171,1.052813,72.65734,90.9232,4.566466,374.031467912169,370.8008,49.05411,398.178430225975,394.7978,40.04005,82.94084,84.20891,210.6805,20.20289
1.089999,S,1.089999,0.3451175,0.3578157,0.601087,0.07173542,796.7969,62.53385,7.754868,0.942957,72.63695,91.00223,4.591321,374.043674501053,370.7532,49.5049,401.918825048326,398.5053,40.5351,82.88511,84.19197,214.6656,20.60577
1.099999,S,1.099999,0.3483639,0.3038677,0.6010022,0.06203283,796.4685,62.49551,7.899127,0.8305597,72.61655,91.08108,4.616132,374.055254633764,370.7041,49.95802,405.659313813235,402.2123,41.03468,82.82929,84.1747,218.6877,21.01362
1.109999,S,1.109999,0.3516106,0.2505037,0.6009389,0.05249209,796.1401,62.45718,8.044959,0.7157481,72.59615,91.15969,4.640884,374.066057691794,370.6534,50.41302,409.39999858577,405.9189,41.53881,82.77346,84.1571,222.7469,21.42649
1.119999,S,1.119999,0.3548576,0.1977738,0.6008963,0.04312027,795.8119,62.41887,8.192369,0.5986757,72.57576,91.23798,4.665555,374.076213242336,370.6013,50.86934,413.140682630601,409.6249,42.0475,82.71766,84.13919,226.8431,21.84442
1.129999,S,1.129999,0.3581047,0.1457229,0.6008738,0.03392395,795.4836,62.38057,8.34136,0.4795008,72.55537,91.31585,4.690121,374.085658150684,370.5478,51.32648,416.881467291807,413.3304,42.56076,82.66197,84.12096,230.9764,22.26746
