0.33, 0, 0, 9.527743, 3.507718, 0, 855.1379, -3091.156, -2.130455, 0.008269469, 0.102611, 42.05493, 2.403544, 1.95559, 24.09327
0.5599998, -0.2027362, -0.03508492, 13.93447, 3.490277, 0.7175051250704224942649030866, 2534.073, -3117.427, -2.130455, 0.008269469, 0.102611, 72.44339, 2.302911, 1.941879, 24.36394
 
0.5699998, -0.2054579, -0.03711228, 14.13029, 3.491887, 0.7001195782915974376106407994, 2627.432, -3118.587, -2.130455, 0.008269469, 0.102611, 73.76852, 2.304986, 1.941283, 24.37571
 
0.5799997, -0.2079836, -0.03916686, 14.32609, 3.493326, 0.6829854495964666730106673582, 2722.493, -3119.749, -2.130455, 0.008269469, 0.102611, 75.094, 2.307046, 1.940687, 24.38748
 
0.5899997, -0.2103008, -0.0412467, 14.52204, 3.494766, 0.6660758698768503554525043172, 2819.257, -3120.912, -2.130455, 0.008269469, 0.102611, 76.41982, 2.309095, 1.940091, 24.39925
 
0.5999997, -0.2123957, -0.04334971, 14.71831, 3.496373, 0.6493690422541742776163148577, 2917.722, -3122.076, -2.130455, 0.008269469, 0.102611, 77.74594, 2.311133, 1.939494, 24.41101
 
0.6099997, -0.2142551, -0.04547366, 14.91472, 3.497979, 0.6328420731515670087111999407, 3017.888, -3123.242, -2.130455, 0.008269469, 0.102611, 79.07238, 2.313164, 1.938898, 24.42278
 
0.6199997, -0.2158669, -0.04761622, 15.11111, 3.499414, 0.6164772783090521362411928131, 3119.76, -3124.41, -2.130455, 0.008269469, 0.102611, 80.39915, 2.31519, 1.938302, 24.43455
 
0.6299997, -0.2172152, -0.04977489, 15.30765, 3.500848, 0.6002529979353434626158809265, 3223.331, -3125.579, -2.130455, 0.008269469, 0.102611, 81.72622, 2.317212, 1.937706, 24.44632
 
0.6399997, -0.2182857, -0.05194704, 15.50449, 3.50245, 0.5841531928179042416179921094, 3328.606, -3126.75, -2.130455, 0.008269469, 0.102611, 83.0536, 2.319233, 1.93711, 24.45809
 
0.6499997, -0.2190643, -0.05412989, 15.70148, 3.504052, 0.5681634687916332806903496064, 3435.582, -3127.922, -2.130455, 0.008269469, 0.102611, 84.38126, 2.321254, 1.936514, 24.46986
 
0.6599997, -0.2195364, -0.05632054, 15.89845, 3.505482, 0.5522683349931445016605119390, 3544.262, -3129.096, -2.130455, 0.008269469, 0.102611, 85.70924, 2.323278, 1.935918, 24.48162
 
0.6699997, -0.2196856, -0.0585159, 16.09554, 3.50691, 0.5364544939556325645694981832, 3654.644, -3130.271, -2.130455, 0.008269469, 0.102611, 87.03752, 2.325305, 1.935322, 24.49339
 
0.6799996, -0.2194963, -0.06071275, 16.29295, 3.508508, 0.5207109786961663608926777946, 3766.726, -3131.448, -2.130455, 0.008269469, 0.102611, 88.36607, 2.327338, 1.934726, 24.50516
 
0.6899996, -0.2189536, -0.06290772, 16.49049, 3.510105, 0.5050273705809613375316517557, 3880.511, -3132.625, -2.130455, 0.008269469, 0.102611, 89.6949, 2.329376, 1.93413, 24.51693
 
0.6999996, -0.2180418, -0.06509726, 16.68801, 3.511531, 0.4893932509762343122608874378, 3995.997, -3133.805, -2.130455, 0.008269469, 0.102611, 91.02401, 2.331423, 1.933533, 24.5287
 
0.7099996, -0.2167444, -0.06727768, 16.88565, 3.512954, 0.4738012171685040450805264462, 4113.183, -3134.986, -2.130455, 0.008269469, 0.102611, 92.35339, 2.333478, 1.932937, 24.54047
 
0.7199996, -0.2150445, -0.06944512, 17.0836, 3.514547, 0.4582426326587122880274222270, 4232.071, -3136.169, -2.130455, 0.008269469, 0.102611, 93.68305, 2.335543, 1.932341, 24.55224
 
0.7299996, -0.2129266, -0.07159556, 17.28168, 3.51614, 0.4427116026935363120153186396, 4352.658, -3137.353, -2.130455, 0.008269469, 0.102611, 95.01295, 2.337619, 1.931745, 24.564
 
0.7399996, -0.2103759, -0.07372483, 17.47972, 3.51756, 0.4272042888289474873148622162, 4474.947, -3138.539, -2.130455, 0.008269469, 0.102611, 96.34315, 2.339707, 1.931149, 24.57577
 
0.7499996, -0.2073747, -0.07582859, 17.67789, 3.518977, 0.4117142479624779002864316778, 4598.935, -3139.726, -2.130455, 0.008269469, 0.102611, 97.67359, 2.341806, 1.930553, 24.58754
 
0.7599996, -0.2039078, -0.07790234, 17.87637, 3.520567, 0.3962396979593971331761753949, 4724.623, -3140.915, -2.130455, 0.008269469, 0.102611, 99.00429, 2.343919, 1.929957, 24.59931
 
0.7699996, -0.1999603, -0.07994141, 18.07479, 3.521983, 0.3807787195976922419922830225, 4852.007, -3142.104, -2.130455, 0.008269469, 0.102611, 100.3352, 2.346044, 1.929361, 24.61108
 
0.7799996, -0.1955156, -0.08194102, 18.27351, 3.523569, 0.3653282969570626553819467148, 4981.09, -3143.296, -2.130455, 0.008269469, 0.102611, 101.6664, 2.348183, 1.928764, 24.62285
 
0.7899995, -0.1905598, -0.08389618, 18.47236, 3.525155, 0.3498891154739347132636239383, 5111.869, -3144.489, -2.130455, 0.008269469, 0.102611, 102.9978, 2.350335, 1.928168, 24.63461
 
0.7999995, -0.18508, -0.08580177, 18.67099, 3.526394, 0.3344611751483097865101810813, 5244.347, -3145.684, -2.130455, 0.008269469, 0.102611, 104.3294, 2.352501, 1.927572, 24.64638
 
0.8099995, -0.17906, -0.08765257, 18.87026, 3.52815, 0.3190472177259220231256421687, 5378.521, -3146.88, -2.130455, 0.008269469, 0.102611, 105.6613, 2.354681, 1.926976, 24.65815
 
0.8199995, -0.1724893, -0.08944317, 19.0693, 3.529559, 0.3036482028177806368516451503, 5514.391, -3148.077, -2.130455, 0.008269469, 0.102611, 106.9934, 2.356874, 1.92638, 24.66992
 
0.8299995, -0.1653558, -0.09116806, 19.26847, 3.530967, 0.2882689284789138750491167235, 5651.956, -3149.277, -2.130455, 0.008269469, 0.102611, 108.3258, 2.35908, 1.925784, 24.68169
 
0.8399995, -0.1576471, -0.09282162, 19.46793, 3.532547, 0.2729124106296305343080630652, 5791.211, -3150.477, -2.130455, 0.008269469, 0.102611, 109.6583, 2.361298, 1.925188, 24.69346
 
0.8499995, -0.1493545, -0.09439809, 19.66733, 3.533951, 0.2575834473249574911165444846, 5932.163, -3151.679, -2.130455, 0.008269469, 0.102611, 110.991, 2.363528, 1.924592, 24.70522
 
