# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
13.031,2474.4,150.16,-14.05,160.25,14.146,695.29,0.32257,695.29,0.026581,55.962,1.644,28.61,-80.593,9.7808,0.016544,-6.7088e-7,-0.8614,0.0085939,22952,0,34.659,0.10659,266.56,208.22,4.1629,0.49405,27709183,0,104.69,0.6188,0.6188,0.3594,0.10767,0.15173,0.002942,0.011948,-3.629e-4,0,0,0,0,-8.0999e-5,0.020884,14.016,154.28,68.86,0.046893,NaN,-9.0085,641.67,325.84,0.05,0.088062
13.081,2481.9,149.46,-14.006,159.57,14.101,698.09,0.32497,698.09,0.026672,55.88,1.6318,28.61,-80.593,9.7808,0.015788,-6.6944e-7,-0.83659,0.0092393,22952,0,34.659,0.10659,266.56,208.22,4.1625,0.49193,2.757e7,0,103.65,0.61853,0.61853,0.35948,0.10759,0.15146,0.0028069,0.011705,-3.8373e-5,0,0,0,0,-7.7076e-5,0.020796,14.016,154.28,68.817,0.047134,NaN,-9.0572,641.05,325.81,0.05,0.088296
13.131,2489.4,148.76,-13.959,158.88,14.054,700.88,0.32737,700.88,0.026762,55.799,1.6306,28.61,-80.593,9.7808,0.0059853,-6.6862e-7,-0.81899,0.017856,22952,0,34.659,0.10659,266.59,208.22,4.165,0.48984,27433437,0,102.63,0.61826,0.61826,0.35955,0.10752,0.15119,0.0010634,0.0045293,-1.0346e-4,0,0,0,0,-7.4511e-5,0.020709,14.016,154.28,68.776,0.047406,NaN,-9.1056,640.44,325.78,0.05,0.088516
13.181,2496.8,148.07,-13.9,158.2,14,703.67,0.32978,703.67,0.026852,55.716,1.6646,28.61,-80.593,9.7808,0.033084,-6.6835e-7,0.83085,-8.9343e-4,22952,0,34.659,0.10659,266.46,208.22,4.1556,0.48785,27302601,0,101.66,0.61801,0.61801,0.35962,0.10745,0.15094,0.0058857,0.023931,-4.7183e-4,0,0,0,0,7.7322e-5,0.020623,14.016,154.28,68.735,0.047709,NaN,-9.1539,639.83,325.75,0.05,0.088755
13.231,2504.2,147.37,-13.844,157.52,13.947,706.45,0.33219,706.45,0.026942,55.632,1.6928,28.61,-80.593,9.7807,0.067554,-6.7508e-7,0.90664,-0.0023856,22952,0,34.659,0.10659,266.3,208.22,4.1438,0.48587,27172025,0,100.7,0.61776,0.61777,0.35969,0.10738,0.15069,0.012038,0.049337,2.0537e-4,0,0,0,0,9.2843e-5,0.020536,14.016,154.28,68.692,0.048027,NaN,-9.2019,639.22,325.72,0.05,0.088962
13.281,2511.5,146.68,-13.794,156.85,13.899,709.23,0.33461,709.23,0.027032,55.547,1.7062,28.61,-80.593,9.7807,0.089847,-6.6992e-7,1.0153,-0.0026357,22952,0,34.659,0.10659,266.19,208.22,4.136,0.48387,27040674,0,99.736,0.61751,0.61752,0.35976,0.10731,0.15044,0.016028,0.065735,4.9097e-4,0,0,0,0,1.1743e-4,0.02045,14.016,154.28,68.644,0.048347,NaN,-9.2497,638.61,325.69,0.05,0.089166
13.331,2518.8,145.99,-13.735,156.17,13.846,712.01,0.33704,712.01,0.027122,55.461,1.7468,28.61,-80.593,9.7807,0.13465,-6.6222e-7,1.162,-0.0028632,22952,0,34.659,0.10659,265.98,208.22,4.121,0.48197,26915282,0,98.826,0.61727,0.61731,0.35983,0.10724,0.1502,0.024074,0.098673,1.7221e-4,0,0,0,0,1.5505e-4,0.020364,14.016,154.28,68.59,0.04862,NaN,-9.2972,638.01,325.66,0.05,0.08939
13.381,2526.1,145.31,-13.687,155.5,13.799,714.78,0.33947,714.78,0.027212,55.373,1.7585,28.61,-80.593,9.7807,0.15501,-6.7047e-7,1.3679,-0.0032198,22952,0,34.659,0.10659,265.88,208.22,4.1139,0.48002,26787689,0,97.902,0.61703,0.61708,0.3599,0.10717,0.14995,0.027741,0.11427,-3.2119e-4,0,0,0,0,2.1665e-4,0.020278,14.016,154.28,68.527,0.048881,NaN,-9.3445,637.41,325.64,0.05,0.089697
13.431,2533.4,144.62,-13.653,154.83,13.762,717.55,0.34191,717.55,0.027302,55.286,1.7296,28.61,-80.593,9.7807,0.1403,-6.535e-7,1.5688,-0.0033405,22952,0,34.659,0.10659,265.94,208.22,4.118,0.478,26656014,0,96.948,0.61678,0.61682,0.35997,0.10711,0.1497,0.025085,0.10314,-4.9411e-4,0,0,0,0,2.8741e-4,0.020193,14.016,154.28,68.453,0.049105,NaN,-9.3917,636.81,325.61,0.05,0.089902
13.481,2540.6,143.94,-13.628,154.16,13.731,720.31,0.34436,720.31,0.027391,55.201,1.678,28.61,-80.593,9.7806,0.10495,-6.3992e-7,1.7355,-0.0033536,22952,0,34.659,0.10659,266.09,208.22,4.1287,0.47595,26522657,0,95.985,0.61653,0.61655,0.36004,0.10703,0.14945,0.018726,0.076783,4.8945e-4,0,0,0,0,3.5484e-4,0.020108,14.016,154.28,68.37,0.049279,NaN,-9.4386,636.22,325.58,0.05,0.090105
13.531,2547.8,143.26,-13.608,153.5,13.703,723.07,0.34681,723.07,0.027481,55.118,1.6163,28.61,-80.593,9.7806,0.059292,-6.3947e-7,1.8438,-0.0035463,22952,0,34.659,0.10659,266.28,208.22,4.1428,0.47388,26389033,0,95.024,0.61627,0.61628,0.36012,0.10696,0.14919,0.010552,0.043209,3.2198e-5,0,0,0,0,4.0407e-4,0.020023,14.016,154.28,68.281,0.049414,NaN,-9.4852,635.62,325.55,0.05,0.090345
13.581,2554.9,142.58,-13.581,152.84,13.672,725.82,0.34927,725.82,0.027571,55.039,1.5745,28.61,-80.593,9.7806,0.029888,-6.4198e-7,1.897,-0.0037661,22952,0,34.659,0.10659,266.41,208.22,4.1517,0.47189,26259476,0,94.1,0.61603,0.61603,0.36019,0.1069,0.14895,0.0053097,0.021334,-3.728e-4,0,0,0,0,4.3145e-4,0.019939,14.016,154.28,68.187,0.049504,NaN,-9.5317,635.03,325.52,0.05,0.090552
13.631,2562,141.9,-13.558,152.17,13.643,728.57,0.35174,728.57,0.027661,54.961,1.5228,28.61,-80.593,9.7806,0.0092328,-6.4156e-7,-1.9145,0.0024621,22952,0,34.659,0.10659,266.49,208.22,4.1578,0.46987,26128862,0,93.173,0.61579,0.61579,0.36026,0.10683,0.1487,0.0016382,0.0074185,2.7717e-4,0,0,0,0,-4.4329e-4,0.019855,14.016,154.28,68.091,0.04957,NaN,-9.5779,634.45,325.49,0.05,0.090755
13.681,2569.1,141.23,-13.525,151.52,13.608,731.32,0.35421,731.32,0.027751,54.886,1.5011,28.61,-80.593,9.7805,0.021814,-6.3985e-7,-1.8841,0.0045279,22952,0,34.659,0.10659,266.43,208.22,4.1531,0.46794,26003376,0,92.289,0.61555,0.61555,0.36032,0.10676,0.14847,0.0038725,0.016808,-3.4308e-4,0,0,0,0,-4.3294e-4,0.019771,14.016,154.28,67.996,0.049626,NaN,-9.6239,633.86,325.47,0.05,0.090971
13.731,2576.1,140.55,-13.496,150.86,13.576,734.06,0.35669,734.06,0.027841,54.811,1.469,28.61,-80.592,9.7805,0.044083,-6.4088e-7,-1.8497,0.0042317,22952,0,34.659,0.10659,266.32,208.22,4.1453,0.46597,25876289,0,91.398,0.61531,0.61532,0.36039,0.1067,0.14823,0.0078339,0.033241,1.1678e-4,0,0,0,0,-4.2088e-4,0.019688,14.016,154.28,67.903,0.04971,NaN,-9.6697,633.28,325.44,0.05,0.09121
13.781,2583.1,139.88,-13.473,150.21,13.548,736.8,0.35917,736.8,0.02793,54.739,1.4208,28.61,-80.592,9.7805,0.081379,-6.3699e-7,-1.7685,0.0036806,22952,0,34.659,0.10659,266.14,208.22,4.1327,0.46395,25746284,0,90.49,0.61507,0.61509,0.36046,0.10663,0.14798,0.014489,0.060729,-1.2557e-4,0,0,0,0,-3.8818e-4,0.019605,14.016,154.28,67.812,0.049797,NaN,-9.7153,632.7,325.41,0.05,0.09142
13.831,2590.1,139.2,-13.44,149.55,13.513,739.53,0.36166,739.53,0.02802,54.669,1.4031,28.61,-80.592,9.7805,0.090464,-6.3936e-7,-1.6541,0.0040223,22952,0,34.659,0.10659,266.09,208.22,4.1292,0.46201,25620885,0,89.62,0.61484,0.61486,0.36053,0.10657,0.14775,0.016112,0.066707,-6.937e-6,0,0,0,0,-3.4249e-4,0.019522,14.016,154.28,67.727,0.049915,NaN,-9.7606,632.13,325.38,0.05,0.091623
13.881,2597.1,138.53,-13.407,148.9,13.478,742.26,0.36416,742.26,0.02811,54.599,1.3825,28.61,-80.592,9.7805,0.102,-6.4979e-7,-1.5397,0.0041087,22952,0,34.659,0.10659,266.03,208.22,4.1249,0.46004,25494458,0,88.746,0.61461,0.61463,0.36059,0.1065,0.14751,0.018176,0.075511,-6.7206e-6,0,0,0,0,-2.9935e-4,0.019439,14.016,154.28,67.647,0.050074,NaN,-9.8058,631.56,325.36,0.05,0.09187
13.931,2604,137.86,-13.377,148.26,13.445,744.99,0.36666,744.99,0.028199,54.53,1.3546,28.61,-80.592,9.7804,0.12025,-6.427e-7,-1.4029,0.0036469,22952,0,34.659,0.10659,265.94,208.22,4.1184,0.45804,25366074,0,87.862,0.61437,0.6144,0.36066,0.10643,0.14727,0.021445,0.088703,1.9658e-4,0,0,0,0,-2.5072e-4,0.019357,14.016,154.28,67.573,0.050269,NaN,-9.8507,630.99,325.33,0.05,0.092142
13.981,2610.9,137.19,-13.345,147.61,13.411,747.72,0.36917,747.72,0.028289,54.463,1.3331,28.61,-80.592,9.7804,0.13207,-6.4014e-7,-1.2487,0.0039842,22952,0,34.659,0.10659,265.88,208.22,4.114,0.45604,25237952,0,86.985,0.61413,0.61417,0.36073,0.10637,0.14704,0.023564,0.096896,1.4795e-4,0,0,0,0,-2.0043e-4,0.019275,14.016,154.28,67.507,0.050499,NaN,-9.8954,630.42,325.3,0.05,0.092351
14.031,2617.7,136.53,-13.291,146.97,13.361,750.44,0.37168,750.44,0.028378,54.396,1.3704,28.61,-80.592,9.7804,0.086564,-6.331e-7,-1.1049,0.0040245,22952,0,34.659,0.10659,266.08,208.22,4.1281,0.4542,25119299,0,86.176,0.61392,0.61393,0.36079,0.10631,0.14682,0.015405,0.063668,-2.8466e-4,0,0,0,0,-1.5821e-4,0.019193,14.016,154.28,67.448,0.050803,NaN,-9.9398,629.85,325.28,0.05,0.092554
14.081,2624.5,135.87,-13.233,146.32,13.309,753.16,0.37421,753.16,0.028467,54.326,1.4193,28.61,-80.592,9.7804,0.028232,-6.3587e-7,-1.0415,0.0033266,22952,0,34.659,0.10659,266.33,208.22,4.1464,0.4524,25002697,0,85.386,0.61371,0.61371,0.36085,0.10625,0.14661,0.0050079,0.021366,-2.8649e-4,0,0,0,0,-1.4174e-4,0.019112,14.016,154.28,67.395,0.051136,NaN,-9.9841,629.29,325.25,0.05,0.092769
14.131,2631.3,135.2,-13.194,145.68,13.27,755.87,0.37673,755.87,0.028557,54.255,1.4179,28.61,-80.592,9.7804,0.018547,-6.3657e-7,-1.0227,0.0019132,22952,0,34.659,0.10659,266.37,208.22,4.149,0.45044,24877515,0,84.54,0.61348,0.61348,0.36092,0.10619,0.14638,0.0032877,0.01329,1.5012e-4,0,0,0,0,-1.3788e-4,0.01903,14.016,154.28,67.343,0.051435,NaN,-10.028,628.73,325.22,0.05,0.093007
14.181,2638,134.55,-13.149,145.05,13.227,758.58,0.37927,758.58,0.028646,54.184,1.4318,28.61,-80.592,9.7803,0.0067157,-6.3681e-7,1.0069,-0.0064289,22952,0,34.659,0.10659,266.42,208.22,4.1523,0.44853,24755438,0,83.721,0.61326,0.61326,0.36098,0.10612,0.14615,0.0011895,0.0048294,4.4156e-4,0,0,0,0,1.348e-4,0.018949,14.016,154.28,67.293,0.051691,NaN,-10.072,628.18,325.2,0.05,0.093247
14.231,2644.7,133.89,-13.108,144.41,13.186,761.29,0.38181,761.29,0.028735,54.112,1.4393,28.61,-80.592,9.7803,0.02581,-6.3732e-7,1.0323,-0.0046178,22952,0,34.659,0.10659,266.32,208.22,4.1456,0.4466,24632849,0,82.902,0.61303,0.61304,0.36104,0.10606,0.14593,0.0045758,0.019115,1.9618e-4,0,0,0,0,1.4294e-4,0.018869,14.016,154.28,67.242,0.051966,NaN,-10.116,627.62,325.17,0.05,0.093477
14.281,2651.4,133.24,-13.076,143.78,13.152,763.99,0.38435,763.99,0.028825,54.04,1.4202,28.61,-80.592,9.7803,0.017929,-6.3633e-7,1.0591,-0.0072062,22952,0,34.659,0.10659,266.35,208.22,4.1475,0.4446,24506099,0,82.057,0.6128,0.6128,0.36111,0.106,0.1457,0.0031768,0.013358,4.1273e-4,0,0,0,0,1.5185e-4,0.018788,14.016,154.28,67.189,0.052289,NaN,-10.159,627.07,325.14,0.05,0.093683
14.331,2658.1,132.58,-13.016,143.15,13.1,766.69,0.38691,766.69,0.028914,53.969,1.4784,28.61,-80.592,9.7803,0.089433,-6.342e-7,1.1003,-0.004506,22952,0,34.659,0.10659,266.02,208.22,4.1239,0.44287,24394362,0,81.323,0.61261,0.61262,0.36116,0.10594,0.1455,0.015906,0.065872,1.9139e-4,0,0,0,0,1.6519e-4,0.018708,14.016,154.28,67.136,0.052621,NaN,-10.202,626.53,325.12,0.05,0.093913
14.381,2664.7,131.93,-12.967,142.52,13.055,769.39,0.38946,769.39,0.029003,53.893,1.5094,28.61,-80.592,9.7802,0.13314,-6.3649e-7,1.2423,-0.0040364,22952,0,34.659,0.10659,265.81,208.22,4.1094,0.44107,24279173,0,80.569,0.6124,0.61243,0.36122,0.10589,0.14529,0.023732,0.097497,3.0544e-4,0,0,0,0,2.1234e-4,0.018628,14.016,154.28,67.077,0.052897,NaN,-10.245,625.98,325.09,0.05,0.094149
14.431,2671.3,131.29,-12.938,141.89,13.023,772.08,0.39203,772.08,0.029092,53.818,1.4886,28.61,-80.592,9.7802,0.12311,-6.3728e-7,1.3855,-0.0038175,22952,0,34.659,0.10659,265.85,208.22,4.1121,0.43912,24156046,0,79.76,0.61218,0.61221,0.36129,0.10583,0.14507,0.021928,0.089611,2.3075e-4,0,0,0,0,2.665e-4,0.018548,14.016,154.28,67.012,0.053102,NaN,-10.288,625.44,325.06,0.05,0.094375
14.481,2677.8,130.64,-12.9,141.26,12.986,774.77,0.3946,774.77,0.029182,53.744,1.4913,28.61,-80.592,9.7802,0.13699,-6.5018e-7,1.5219,-0.0035778,22952,0,34.659,0.10659,265.78,208.22,4.1071,0.43728,24038858,0,78.998,0.61197,0.61201,0.36135,0.10577,0.14486,0.024417,0.10011,4.8121e-4,0,0,0,0,3.2434e-4,0.018469,14.016,154.28,66.939,0.053266,NaN,-10.331,624.9,325.04,0.05,0.094579
14.531,2684.3,130,-12.878,140.64,12.96,777.46,0.39718,777.46,0.029271,53.67,1.4529,28.61,-80.592,9.7802,0.10693,-6.4251e-7,1.667,-0.0039683,22952,0,34.659,0.10659,265.91,208.22,4.1162,0.43532,23915508,0,78.194,0.61175,0.61177,0.36141,0.10571,0.14463,0.019025,0.078382,3.4736e-4,0,0,0,0,3.927e-4,0.018389,14.016,154.28,66.859,0.053425,NaN,-10.373,624.36,325.01,0.05,0.094801
14.581,2690.8,129.35,-12.854,140.02,12.933,780.14,0.39977,780.14,0.02936,53.599,1.4219,28.61,-80.592,9.7802,0.083543,-6.4745e-7,1.7596,-0.0039405,22952,0,34.659,0.10659,266.01,208.22,4.1232,0.4334,23794678,0,77.413,0.61154,0.61155,0.36147,0.10565,0.14442,0.014844,0.060805,3.8623e-4,0,0,0,0,4.4153e-4,0.01831,14.016,154.28,66.773,0.053572,NaN,-10.415,623.82,324.99,0.05,0.095004
14.631,2697.3,128.71,-12.82,139.4,12.898,782.82,0.40236,782.82,0.029449,53.527,1.4214,28.61,-80.592,9.7801,0.0925,-6.4768e-7,1.8515,-0.0035765,22952,0,34.659,0.10659,265.96,208.22,4.1198,0.4316,23680829,0,76.683,0.61134,0.61135,0.36153,0.10559,0.14422,0.016441,0.067022,2.5972e-4,0,0,0,0,4.9298e-4,0.018232,14.016,154.28,66.683,0.053697,NaN,-10.457,623.29,324.96,0.05,0.095207
14.681,2703.7,128.07,-12.797,138.78,12.872,785.49,0.40496,785.49,0.029539,53.457,1.3896,28.61,-80.592,9.7801,0.066786,-6.4436e-7,1.9427,-0.0038323,22952,0,34.659,0.10659,266.07,208.22,4.1276,0.42972,23562010,0,75.922,0.61113,0.61113,0.36159,0.10553,0.14401,0.011853,0.048019,-2.3054e-4,0,0,0,0,5.476e-4,0.018153,14.016,154.28,66.588,0.053822,NaN,-10.499,622.76,324.94,0.05,0.095416
14.731,2710.1,127.43,-12.779,138.16,12.85,788.16,0.40756,788.16,0.029628,53.389,1.3468,28.61,-80.592,9.7801,0.027902,-6.4838e-7,1.9896,-0.003964,22952,0,34.659,0.10659,266.24,208.22,4.1396,0.4278,23441726,0,75.155,0.61091,0.61092,0.36165,0.10547,0.14379,0.0049408,0.019698,1.8554e-4,0,0,0,0,5.796e-4,0.018075,14.016,154.28,66.49,0.053938,NaN,-10.54,622.24,324.91,0.05,0.095629
14.781,2716.4,126.79,-12.765,137.55,12.831,790.83,0.41017,790.83,0.029717,53.322,1.2938,28.61,-80.592,9.7801,0.023721,-6.4879e-7,-1.9949,0.0028447,22952,0,34.659,0.10659,266.25,208.22,4.1405,0.42584,2.332e7,0,74.381,0.6107,0.6107,0.36171,0.10541,0.14357,0.004199,0.017956,2.1704e-4,0,0,0,0,-5.8815e-4,0.017997,14.016,154.28,66.39,0.054043,NaN,-10.582,621.71,324.89,0.05,0.095835
14.831,2722.7,126.15,-12.744,136.94,12.806,793.5,0.41279,793.5,0.029806,53.259,1.2615,28.61,-80.592,9.7801,0.052351,-6.4979e-7,-1.9484,0.0037439,22952,0,34.659,0.10659,266.11,208.22,4.1307,0.42396,23201775,0,73.639,0.61049,0.6105,0.36177,0.10536,0.14337,0.0092802,0.039131,2.2181e-4,0,0,0,0,-5.6616e-4,0.017919,14.016,154.28,66.291,0.054139,NaN,-10.623,621.19,324.86,0.05,0.096038
14.881,2729,125.52,-12.724,136.33,12.783,796.16,0.41541,796.16,0.029895,53.196,1.2264,28.61,-80.592,9.7801,0.084619,-6.4531e-7,-1.883,0.0038744,22952,0,34.659,0.10659,265.96,208.22,4.1197,0.42206,23083045,0,72.895,0.61028,0.6103,0.36183,0.1053,0.14316,0.015025,0.062278,-4.9679e-4,0,0,0,0,-5.3363e-4,0.017842,14.016,154.28,66.195,0.054256,NaN,-10.664,620.67,324.84,0.05,0.096241
14.931,2735.3,124.88,-12.706,135.72,12.762,798.82,0.41804,798.82,0.029984,53.136,1.1864,28.61,-80.592,9.78,0.12283,-6.4092e-7,-1.7764,0.0039008,22952,0,34.659,0.10659,265.78,208.22,4.1069,0.42012,22962764,0,72.146,0.61008,0.6101,0.36189,0.10524,0.14295,0.021852,0.090073,-2.0851e-4,0,0,0,0,-4.7936e-4,0.017765,14.016,154.28,66.104,0.054425,NaN,-10.704,620.16,324.81,0.05,0.096445
14.981,2741.5,124.25,-12.689,135.11,12.741,801.47,0.42068,801.47,0.030074,53.078,1.1447,28.61,-80.592,9.78,0.16306,-6.4423e-7,-1.6352,0.0037456,22952,0,34.659,0.10659,265.59,208.22,4.0935,0.41816,22841317,0,71.393,0.60986,0.60991,0.36195,0.10518,0.14273,0.029068,0.11933,2.5751e-4,0,0,0,0,-4.101e-4,0.017688,14.016,154.28,66.018,0.054623,NaN,-10.745,619.64,324.79,0.05,0.096659
15.031,2747.7,123.61,-12.653,134.5,12.706,804.12,0.42332,804.12,0.030163,53.021,1.1509,28.61,-80.592,9.78,0.14695,-6.4143e-7,-1.4705,0.0035904,22952,0,34.659,0.10659,265.66,208.22,4.0982,0.41636,22728703,0,70.698,0.60967,0.60971,0.362,0.10513,0.14254,0.02617,0.10798,-3.4365e-4,0,0,0,0,-3.3457e-4,0.017611,14.016,154.28,65.94,0.054837,NaN,-10.785,619.13,324.76,0.05,0.096866
15.081,2753.9,122.98,-12.62,133.9,12.672,806.77,0.42597,806.77,0.030251,52.963,1.1507,28.61,-80.592,9.78,0.13744,-6.3766e-7,-1.34,0.0037041,22952,0,34.659,0.10659,265.69,208.22,4.1008,0.41452,22614098,0,69.994,0.60947,0.60951,0.36206,0.10508,0.14234,0.02446,0.10071,4.4851e-4,0,0,0,0,-2.8031e-4,0.017535,14.016,154.28,65.87,0.05508,NaN,-10.825,618.62,324.74,0.05,0.097073
15.131,2760,122.35,-12.587,133.3,12.639,809.42,0.42862,809.42,0.03034,52.906,1.1497,28.61,-80.592,9.78,0.1283,-6.3548e-7,-1.2064,0.0038733,22952,0,34.659,0.10659,265.73,208.22,4.1032,0.41266,22498620,0,69.288,0.60927,0.60931,0.36212,0.10502,0.14214,0.02282,0.093438,-3.58e-6,0,0,0,0,-2.2929e-4,0.017459,14.016,154.28,65.807,0.055346,NaN,-10.865,618.12,324.71,0.05,0.097275
15.181,2766.1,121.72,-12.553,132.7,12.606,812.06,0.43128,812.06,0.030429,52.848,1.1495,28.61,-80.592,9.7799,0.11745,-6.2739e-7,-1.0916,0.003672,22952,0,34.659,0.10659,265.77,208.22,4.1062,0.41079,22382772,0,68.582,0.60908,0.6091,0.36217,0.10497,0.14194,0.020876,0.085424,1.8383e-4,0,0,0,0,-1.8948e-4,0.017383,14.016,154.28,65.749,0.055648,NaN,-10.905,617.61,324.69,0.05,0.097481
15.231,2772.2,121.1,-12.508,132.1,12.563,814.7,0.43395,814.7,0.030518,52.79,1.1794,28.61,-80.592,9.7799,0.068735,-6.2317e-7,-0.99469,0.0035043,22952,0,34.659,0.10659,265.98,208.22,4.1214,0.40903,22273012,0,67.918,0.60889,0.6089,0.36223,0.10491,0.14175,0.012183,0.050361,5.5764e-5,0,0,0,0,-1.5871e-4,0.017308,14.016,154.28,65.697,0.055951,NaN,-10.944,617.11,324.67,0.05,0.097694
15.281,2778.2,120.47,-12.458,131.51,12.518,817.34,0.43662,817.34,0.030607,52.73,1.222,28.61,-80.592,9.7799,0.0025914,-6.2069e-7,-0.96304,2.0924e-4,22952,0,34.659,0.10659,266.28,208.22,4.1424,0.40732,22166273,0,67.276,0.60871,0.60871,0.36228,0.10486,0.14157,4.5764e-4,0.0025376,3.267e-4,0,0,0,0,-1.5004e-4,0.017232,14.016,154.28,65.649,0.056252,NaN,-10.983,616.61,324.64,0.05,0.097899
15.331,2784.2,119.85,-12.415,130.91,12.478,819.98,0.4393,819.98,0.030696,52.668,1.2473,28.61,-80.592,9.7799,0.042731,-6.2e-7,0.98445,-0.0035771,22952,0,34.659,0.10659,266.09,208.22,4.1289,0.40555,22056883,0,66.62,0.60852,0.60853,0.36233,0.10481,0.14138,0.0075618,0.030681,-1.4534e-4,0,0,0,0,1.5819e-4,0.017157,14.016,154.28,65.6,0.056544,NaN,-11.022,616.13,324.62,0.05,0.098132
15.381,2790.2,119.23,-12.39,130.32,12.451,822.61,0.44198,822.61,0.030785,52.606,1.2264,28.61,-80.592,9.7799,0.029679,-6.1921e-7,1.0264,-0.0036663,22952,0,34.659,0.10659,266.14,208.22,4.1327,0.4036,21938400,0,65.909,0.60832,0.60832,0.36239,0.10476,0.14118,0.0052477,0.021052,4.2878e-4,0,0,0,0,1.7365e-4,0.017082,14.016,154.28,65.55,0.056829,NaN,-11.061,615.67,324.6,0.05,0.09834
15.431,2796.2,118.61,-12.355,129.73,12.417,825.24,0.44467,825.24,0.030873,52.545,1.2341,28.61,-80.592,9.7798,0.053141,-6.1896e-7,1.0517,-0.004109,22952,0,34.659,0.10659,266.03,208.22,4.1246,0.40178,21826847,0,65.246,0.60813,0.60814,0.36244,0.1047,0.14099,0.0094072,0.038684,4.6818e-4,0,0,0,0,1.8399e-4,0.017007,14.016,154.28,65.498,0.057148,NaN,-11.1,615.2,324.57,0.05,0.098556
15.481,2802.1,117.99,-12.313,129.14,12.377,827.86,0.44737,827.86,0.030962,52.483,1.2603,28.61,-80.592,9.7798,0.1006,-6.2013e-7,1.1235,-0.0041484,22952,0,34.659,0.10659,265.81,208.22,4.1088,0.40004,2.172e7,0,64.617,0.60795,0.60797,0.36249,0.10465,0.1408,0.017852,0.073327,4.7951e-4,0,0,0,0,2.1183e-4,0.016932,14.016,154.28,65.444,0.057468,NaN,-11.138,614.74,324.55,0.05,0.098761
15.531,2808,117.38,-12.272,128.55,12.339,830.49,0.45008,830.49,0.031051,52.419,1.2832,28.61,-80.591,9.7798,0.14408,-6.1795e-7,1.2313,-0.0045042,22952,0,34.659,0.10659,265.61,208.22,4.0944,0.39831,21614353,0,63.996,0.60777,0.60781,0.36255,0.1046,0.14062,0.025626,0.10498,3.7122e-4,0,0,0,0,2.5667e-4,0.016858,14.016,154.28,65.385,0.057799,NaN,-11.177,614.28,324.53,0.05,0.099011
15.581,2813.8,116.77,-12.24,127.97,12.307,833.11,0.45279,833.11,0.03114,52.355,1.2879,28.61,-80.591,9.7798,0.16365,-6.1817e-7,1.3714,-0.0048604,22952,0,34.659,0.10659,265.51,208.22,4.0877,0.39653,21505709,0,63.36,0.60759,0.60764,0.3626,0.10455,0.14044,0.029133,0.1184,-2.822e-5,0,0,0,0,3.2135e-4,0.016784,14.016,154.28,65.32,0.058126,NaN,-11.215,613.82,324.5,0.05,0.099218
15.631,2819.6,116.16,-12.207,127.38,12.275,835.72,0.4555,835.72,0.031229,52.29,1.2938,28.61,-80.591,9.7798,0.18462,-6.177e-7,1.5197,-0.0051649,22952,0,34.659,0.10659,265.41,208.22,4.0806,0.39478,21398895,0,62.738,0.60741,0.60748,0.36265,0.1045,0.14026,0.032901,0.13418,3.4989e-4,0,0,0,0,3.9815e-4,0.01671,14.016,154.28,65.248,0.058441,NaN,-11.252,613.36,324.48,0.05,0.099441
15.681,2825.4,115.55,-12.177,126.8,12.246,838.33,0.45823,838.33,0.031317,52.225,1.2924,28.61,-80.591,9.7798,0.19548,-6.0651e-7,1.6869,-0.0054815,22952,0,34.659,0.10659,265.36,208.22,4.0767,0.39303,21292060,0,62.119,0.60724,0.60731,0.3627,0.10446,0.14008,0.034852,0.14207,-2.1594e-4,0,0,0,0,4.9504e-4,0.016636,14.016,154.28,65.168,0.058747,NaN,-11.29,612.91,324.46,0.05,0.099779
15.731,2831.2,114.94,-12.147,126.22,12.216,840.94,0.46095,840.94,0.031406,52.161,1.296,28.61,-80.591,9.7797,0.21252,-6.1422e-7,1.858,-0.0058224,22952,0,34.659,0.10659,265.27,208.22,4.0708,0.39132,21188069,0,61.521,0.60706,0.60715,0.36275,0.10441,0.13991,0.037921,0.15384,4.7935e-4,0,0,0,0,6.0587e-4,0.016563,14.016,154.28,65.079,0.059022,NaN,-11.328,612.46,324.43,0.05,0.099985
