10.99,1854
11.012,1853.9
11.036,1853.8
11.06,1853.6
11.086,1853.5
11.113,1853.3
11.141,1853
11.172,1852.8
11.204,1852.5
11.238,1852.1
11.274,1851.7
11.311,1851.3
11.35,1850.8
11.391,1850.2
11.434,1849.6
11.479,1848.9
11.527,1848.1
11.577,1847.3
11.629,1846.3
11.685,1845.2
11.742,1844.1
11.801,1842.8
11.864,1841.4
11.928,1839.9
11.994,1838.2
12.065,1836.4
12.138,1834.4
12.214,1832.3
12.291,1830.1
12.372,1827.6
12.458,1825
12.549,1822.1
12.645,1818.9
12.746,1815.5
12.858,1811.6
12.977,1807.4
13.109,1802.5
13.253,1797.1
13.41,1791.1
13.592,1784
13.809,1775.4
14.068,1764.9
14.387,1751.8
14.887,1731
15.387,1710
15.887,1688.9
16.387,1667.8
16.887,1646.7
17.387,1625.6
17.887,1604.5
18.387,1583.4
18.887,1562.4
19.387,1541.3
19.887,1520.3
20.387,1499.2
20.887,1478.2
21.387,1457.2
21.887,1436.1
22.387,1415.1
22.887,1394.1
23.387,1373.1
23.887,1352.1
24.387,1331.1
24.887,1310.1
25.387,1289.1
25.887,1268.1
26.387,1247.2
26.887,1226.2
27.387,1205.2
27.887,1184.3
28.387,1163.3
28.887,1142.4
29.387,1121.5
29.887,1100.6
30.387,1079.6
30.887,1058.7
31.387,1037.8
31.887,1016.9
32.387,996.04
32.887,975.16
33.387,954.28
33.887,933.41
34.387,912.54
34.887,891.69
35.387,870.84
35.887,850
36.387,829.16
36.887,808.33
37.387,787.5
37.887,766.67
38.387,745.86
38.887,725.04
38.893,724.81
38.899,724.57
38.906,724.32
38.913,724.05
38.922,723.76
38.931,723.45
38.942,723.13
38.954,722.77
38.968,722.39
38.984,721.97
39.003,721.51
39.026,720.98
39.055,720.38
39.092,719.66
39.142,718.76
39.217,717.55
39.352,715.58
39.662,711.46
39.895,708.46
40.394,701.91
40.894,695.35
41.394,688.76
41.687,684.9
42.187,678.3
42.594,672.98
43.094,666.38
43.542,660.52
44.042,653.89
44.287,650.59
44.787,644
45.287,637.48
45.495,634.82
45.898,629.55
46.398,623
46.898,616.41
47.398,609.87
47.803,604.58
48.303,598.04
48.658,593.41
49.158,586.86
49.575,581.41
49.98,576.12
50.39,570.75
50.89,564.2
51.39,557.63
51.89,551.11
52.39,544.52
52.89,538.02
53.39,531.4
53.69,527.41
54.19,520.8
54.584,515.64
54.965,510.67
55.253,506.88
55.753,500.29
56.253,493.8
56.753,487.18
57.095,482.65
57.547,476.69
57.736,474.16
58.236,467.59
58.551,463.48
59.051,456.91
59.551,450.39
59.986,444.69
60.256,441.13
60.756,434.56
61.256,428.05
61.756,421.46
62.218,415.46
62.588,410.66
62.808,407.72
63.308,401.16
63.808,394.64
64.17,389.94
64.67,383.42
65.17,376.86
65.468,372.95
65.968,366.37
66.468,359.88
66.815,355.39
67.315,348.9
67.815,342.3
68.131,338.13
68.631,331.54
68.997,326.75
69.472,320.49
69.637,318.28
70.057,312.81
70.557,306.27
71.057,299.75
71.557,293.2
72.057,286.69
72.557,280.13
73.031,273.97
73.531,267.39
73.891,262.66
74.391,256.07
74.662,252.45
75.162,245.89
75.372,243.12
75.872,236.57
76.372,230.07
76.862,223.65
77.16,219.75
77.66,213.19
78.16,206.72
78.66,200.13
79.022,195.37
79.469,189.51
79.756,185.71
80.256,179.14
80.511,175.78
81.011,169.24
81.511,162.75
81.71,160.22
82.013,156.31
82.513,149.78
82.899,144.78
83.262,140.07
83.607,135.58
84.107,129.06
84.592,122.78
85.092,116.24
85.592,109.75
86.092,103.19
86.556,97.185
86.961,91.92
87.338,87
87.76,81.505
88.132,76.642
88.63,70.093
88.983,65.464
89.272,61.776
89.772,55.286
90.272,48.751
90.772,42.283
91.1,38.06
91.6,31.576
91.854,28.317
92.354,21.812
92.854,15.325
93.354,8.8158
93.602,5.5926
94.034,-0.01288
