0.25,0.25,0.4737243,0,0.4529386,0,453.5818,5.829692,3.788947,0,30.5226,39.28307,4.055771,2449.250753,2449.250753,0.00446718,556.3151075,556.3151075,0.0010018,89.9999,89.9999,68.51061,0.000119254
0.26,0.26,0.4955506,0,0.4532025,0,455.1204,5.805317,4.1478,0,30.47151,39.28307,4.079426,2466.155266,2466.155266,0.004500215,580.9766596,580.9766596,0.001046802,89.9999,89.9999,74.32038,0.000129497
0.27,0.27,0.5175288,0,0.4534682,0,453.4949,5.780821,4.525677,0,30.42041,39.28307,4.103082,2465.5466,2465.5466,0.004501612,605.632125,605.632125,0.001091818,89.9999,89.9999,80.3767,0.00014019
0.28,0.28,0.5395029,0,0.4537339,0,451.8694,5.756344,4.920068,0,30.36932,39.28307,4.126737,2464.831026,2464.831026,0.004502714,630.2804347,630.2804347,0.001136845,89.9999,89.9999,86.6795,0.000151334
0.29,0.29,0.561472,0,0.4539995,0,450.2438,5.731956,5.330955,0,30.31822,39.28307,4.150393,2463.978759,2463.978759,0.004503476,654.9202218,654.9202218,0.00118188,89.99989,89.99989,93.22871,0.000162927
0.3,0.3,0.5834349,0,0.454265,0,448.6183,5.707654,5.758314,0,30.26713,39.28307,4.174048,2462.988813,2462.988813,0.004503902,679.5501093,679.5501093,0.001226919,89.99989,89.99989,100.0242,0.000174971
0.31,0.31,0.6053905,0,0.454652,0,446.9927,5.68344,6.203771,0,30.21603,39.28307,4.197703,2461.848886,2461.848886,0.004503977,704.1685976,704.1685976,0.001271959,89.99989,89.99989,107.0659,0.000187466
0.32,0.32,0.6273376,0,0.4553803,0,445.3672,5.659314,6.670875,0,30.16493,39.28307,4.221359,2460.537139,2460.537139,0.004503665,728.7739685,728.7739685,0.001316995,89.99989,89.99989,114.3536,0.000200411
0.33,0.33,0.6492745,0,0.4561082,0,443.3503,5.635275,7.155301,0,30.11384,39.28307,4.245014,2456.842287,2456.842287,0.004498977,753.3423908,753.3423908,0.001361985,89.99989,89.99989,121.8871,0.000213806
0.3399999,0.3399999,0.6711802,0,0.4568351,0,440.9419,5.61133,7.656579,0,30.06274,39.28307,4.26867,2450.735815,2450.735815,0.004489855,777.8497484,777.8497484,0.001406884,89.99989,89.99989,129.6656,0.00022765
0.3499999,0.3499999,0.6930333,0,0.4575602,0,438.5335,5.587508,8.174171,0,30.01165,39.28307,4.292325,2444.427799,2444.427799,0.004480303,802.2940258,802.2940258,0.001451687,89.99989,89.99989,137.6885,0.000241943
0.3599999,0.3599999,0.7148319,0,0.4582836,0,436.1252,5.563817,8.707954,0,29.96055,39.28307,4.31598,2437.915761,2437.915761,0.004470314,826.6731829,826.6731829,0.00149639,89.99989,89.99989,145.9552,0.000256683
0.3699999,0.3699999,0.7365742,0,0.459005,0,436.2857,5.540255,9.2578,0,29.90946,39.28307,4.339636,2446.105757,2446.105757,0.004486882,851.1342399,851.1342399,0.001541259,89.99989,89.99989,154.4666,0.000271871
0.3799999,0.3799999,0.7583915,0,0.459729,0,437.0885,5.516767,9.827113,0,29.85836,39.28307,4.363291,2457.960947,2457.960947,0.004510051,875.7138489,875.7138489,0.001586359,89.99989,89.99989,163.2237,0.000287509
0.3899999,0.3899999,0.7803163,0,0.4604565,0,437.8913,5.493239,10.41702,0,29.80726,39.28307,4.386947,2469.814769,2469.814769,0.004533184,900.411996,900.411996,0.001631691,89.99989,89.99989,172.2278,0.0003036
0.3999999,0.3999999,0.8023487,0,0.4611876,0,438.4773,5.469669,11.02784,0,29.75617,39.28307,4.410603,2480.391494,2480.391494,0.004553975,925.2159104,925.2159104,0.001677231,89.99989,89.99989,181.48,0.000320144
0.4099999,0.4099999,0.8244774,0,0.4619219,0,437.1116,5.446055,11.65955,0,29.70507,39.28307,4.434258,2479.434164,2479.434164,0.004553824,950.0102515,950.0102515,0.001722769,89.99989,89.99989,190.9801,0.000337144
0.4199999,0.4199999,0.8465998,0,0.462656,0,435.746,5.422469,12.30937,0,29.65398,39.28307,4.457913,2478.348978,2478.348978,0.004553397,974.7937407,974.7937407,0.001768303,89.99989,89.99989,200.728,0.0003546
0.4299999,0.4299999,0.8687147,0,0.4633898,0,431.8483,5.398955,12.97731,0,29.60288,39.28307,4.481569,2462.035711,2462.035711,0.004525303,999.4140973,999.4140973,0.001813556,89.99989,89.99989,210.7222,0.000372509
0.4399998,0.4399998,0.8906863,0,0.4641189,0,417.8219,5.375529,13.65908,0,29.55178,39.28307,4.505224,2384.884506,2384.884506,0.004386739,1023.262942,1023.262942,0.001857423,89.99989,89.99989,220.9548,0.000390864
0.4499998,0.4499998,0.9119728,0,0.468955,0,411.6128,5.352641,14.46414,0,29.50069,39.40532,4.585478,2353.019004,2353.019004,0.004330266,1046.793131,1046.793131,0.001900726,89.99989,89.99989,231.4227,0.000409655
0.4599998,0.4599998,0.9329774,0,0.4936049,0,405.4037,5.330297,15.92837,0,29.44959,39.6198,4.708427,2316.580347,2316.580347,0.004265425,1069.958934,1069.958934,0.00194338,89.99989,89.99989,242.1223,0.000428875
0.4699998,0.4699998,0.9536595,0,0.5180756,0,399.1946,5.308288,17.46137,0,29.3985,39.83097,4.82985,2279.27515,2279.27515,0.004198938,1092.751685,1092.751685,0.00198537,89.99989,89.99989,253.0498,0.000448519
0.4799998,0.4799998,0.9740114,0,0.5421556,0,392.9856,5.286613,19.05443,0,29.3474,40.03878,4.949714,2241.153958,2241.153958,0.004130904,1115.163224,1115.163224,0.002026679,89.99989,89.99989,264.2015,0.000468579
0.4899998,0.4899998,0.9940256,0,0.565836,0,386.7765,5.265273,20.70484,0,29.29631,40.24314,5.067981,2202.230852,2202.230852,0.004061348,1137.185532,1137.185532,0.002067292,89.99989,89.99989,275.5733,0.000489049
0.4999998,0.4999998,1.013695,0,0.5891085,0,380.6933,5.244267,22.40967,0,29.24521,40.44398,5.184618,2163.292965,2163.292965,0.003991702,1158.818462,1158.818462,0.002107209,89.99989,89.99989,287.1615,0.000509921
0.5099998,0.5099998,1.03302,0,0.6119735,0,375.7427,5.223596,24.16638,0,29.19411,40.64131,5.299626,2130.557839,2130.557839,0.003933276,1180.124039,1180.124039,0.002146542,89.99989,89.99989,298.9628,0.00053119
0.5199998,0.5199998,1.052056,0,0.6319419,0,370.7922,5.203219,25.87312,0,29.14302,40.81575,5.40404,2097.765652,2097.765652,0.003874695,1201.101695,1201.101695,0.002185289,89.99989,89.99989,310.9738,0.000552849
0.5299998,0.5299998,1.070801,0,0.630834,0,364.4709,5.183108,26.74587,0,29.09192,40.82489,5.431931,2061.379574,2061.379574,0.003809522,1221.715491,1221.715491,0.002223384,89.99989,89.99989,323.1909,0.000574893
0.5399998,0.5399998,1.089224,0,0.6297535,0,354.9507,5.163276,27.61572,0,29.04083,40.83314,5.459403,2004.71482,2004.71482,0.00370739,1241.762639,1241.762639,0.002260458,89.99989,89.99989,335.6086,0.000597312
0.5499998,0.5499998,1.107145,0,0.62871,0,345.4305,5.143896,28.47306,0,28.98973,40.84067,5.486544,1947.521984,1947.521984,0.003604225,1261.237858,1261.237858,0.0022965,89.99989,89.99989,348.2209,0.000620097
0.5599998,0.5599998,1.124558,0,0.6277029,0,329.3434,5.125029,29.31661,0,28.93864,40.84766,5.513435,1848.629516,1848.629516,0.003425055,1279.724153,1279.724153,0.002330751,89.99989,89.99989,361.0182,0.000643233
0.5699998,0.5699998,1.141091,0,0.6267525,0,268.3192,5.106798,30.12667,0,28.88754,40.85405,5.540051,1466.310995,1466.310995,0.002729517,1294.387262,1294.387262,0.002358046,89.99989,89.99989,373.9621,0.000666677
0.5799997,0.5799997,1.154217,0,0.6256444,0,160.7287,5.090244,30.75625,0,28.83644,40.859,5.565997,788.160302,788.160302,0.001494623,1302.268865,1302.268865,0.002372992,89.99989,89.99989,386.9847,0.000690332
0.5899997,0.5899997,1.161297,0,0.6245871,0,76.11543,5.078587,31.06891,0,28.78535,40.86162,5.590867,252.8253652,252.8253652,0.000519386,1304.797119,1304.797119,0.002378186,89.99989,89.99989,400.0327,0.000714088
0.5999997,0.5999997,1.163604,0,0.6242433,0,34.10426,5.072487,31.16199,0,28.73425,40.86247,5.614914,-13.48918632,-13.48918632,3.40564E-05,1304.662227,1304.662227,0.002378527,89.99989,89.99989,413.0793,0.000737872
